,Element,Occurrence Count
1370,1370,[2196 2904 3951 3896 1786]
1371,1371,[3469 2072 2196 2904 1786]
1372,1372,[2904  915 1034 1616 1786]
1373,1373,[ 923 2608 2904 2857 1786]
1374,1374,[2904 2996 2395 1786 2857]
1375,1375,[2196 2072  109 1786 2691]
1376,1376,[3254  552 2904 1786 1196]
1377,1377,[1673 2904 1786   16 1229]
1378,1378,[2066 2072 2196 2904 1786]
1379,1379,[1235 1229 2196 2904 1786]
1380,1380,[1197 2904  295 1786  911]
1381,1381,[2196 2072  915 2904 1786]
1382,1382,[3094 1249 3306  927 1786]
1383,1383,[2196 2904 1786 3896 2570]
1384,1384,[2072 2196 1953 2904 1786]
1385,1385,[1277 1147 2904  744 1786]
1386,1386,[3469 2598 2904  909 1786]
1387,1387,[2196 2072 2904 1786 1616]
1388,1388,[2904 3113 2857 1786  526]
1389,1389,[1662 1306 2500 1786  526]
1390,1390,[1746 2904 1786 1579  479]
1391,1391,[ 779 2904 1572 1786 1241]
1392,1392,[2904  295 3469 1786 1232]
1393,1393,[2072 2196 2904  550 1786]
1394,1394,[1279 1211  179 1786   49]
1395,1395,[3480 2917 1212 1786 2395]
1396,1396,[2072 2196 2904 1786  749]
1397,1397,[3469 2072 2196 2904 1786]
1398,1398,[2904  588 1786   49 1967]
1399,1399,[2570  589   49 1786  607]
1400,1400,[ 915 2857 2904   49 1786]
1401,1401,[2196 2904  109 1786 2958]
1402,1402,[2072  259 2904 1222 1786]
1403,1403,[2196 3469 3910 2299 1786]
1404,1404,[3469 2072 2196 2904 1786]
1405,1405,[1212 3469 2196 2904 1786]
1406,1406,[2196 1422 2904  607 1786]
1407,1407,[2915 2904 2196 2072 1786]
1408,1408,[1227 2904 2917 2715 1786]
1409,1409,[2072 1213  968 2904 1786]
1410,1410,[2196 2904 2907 3159 1786]
1411,1411,[2072 2196 2904 1786 3175]
1412,1412,[3469 2394 1786  295 2395]
1413,1413,[2904 2072 2915  588 1786]
1414,1414,[1422 2904  918 2761 1786]
1415,1415,[3469 2072 2196 2904 1786]
1416,1416,[2072 2196 2904 3910 1786]
1417,1417,[2904  473 3470 1786  456]
1418,1418,[3511 2904 2072 2857 1786]
1419,1419,[1072 2904 1088  588 1786]
1420,1420,[2857 3032 2063 2904 1786]
1421,1421,[1285 2904 1786  897 1225]
1422,1422,[2196 2072 2904 2857 1786]
1423,1423,[  69 2072 2904  526 1786]
1424,1424,[3200 3082 1786 1920 1996]
1425,1425,[ 355  292 2803 1197 1786]
1426,1426,[1195 2857 2904 1786  295]
1427,1427,[1258 2904 2159 2857 1786]
1428,1428,[2196 2072 2904 1786 2857]
1429,1429,[2904 1059 2570 1786 2958]
1430,1430,[2196 2072 2904  857 1786]
1431,1431,[3469  109 2196 2904 1786]
1432,1432,[2072 3469 2904 2196 1786]
1433,1433,[2072 1716 2904 1786  169]
1434,1434,[2072 2196 2904 1672 1786]
1435,1435,[ 313 2196 2904 2395 1786]
1436,1436,[2904 2196 1224 2761 1786]
1437,1437,[2196 2904 2072 1786 2709]
1438,1438,[3469 2196 2072 2904 1786]
1439,1439,[2072 2196 2904  259 1786]
1440,1440,[2196 2904   20 1786  355]
1441,1441,[2904  592  607 1205 1786]
1442,1442,[2196 3420 2072 2904 1786]
1443,1443,[2196 2904  317 1786 1209]
1444,1444,[2760 2196 2904  857 1786]
1445,1445,[1236 2904 1786  749  912]
1446,1446,[2570 1786  110  588 3896]
1447,1447,[ 903 1083 1731 1786 1953]
1448,1448,[3928 3734 1786 1386 2803]
1449,1449,[2072 2196  355 2904 1786]
1450,1450,[ 915 1786 2904  110 1146]
1451,1451,[2904 2196 2072 1393 1786]
1452,1452,[3469 2072 2196 2904 1786]
1453,1453,[3469 2072 2196 2904 1786]
1454,1454,[2196 2904 2072 2395 1786]
1455,1455,[2072 2196 2904 3159 1786]
1456,1456,[1192 1786 3385 1202 1393]
1457,1457,[   0 3535 2072 3896 1786]
1458,1458,[2196 2904 2598 1786 2395]
1459,1459,[2196 2904 1786 3752  479]
1460,1460,[2072 2196 2904 1229 1786]
1461,1461,[2196 2072 2904  109 1786]
1462,1462,[ 667 1195 2072 2904 1786]
1463,1463,[2196 2072 1258 2904 1786]
1464,1464,[1952 1103 1373 1616 1786]
1465,1465,[2904 1922  440 2570 1786]
1466,1466,[2072 2196 3896 2904 1786]
1467,1467,[1195 3469 2904 2570 1786]
1468,1468,[ 897 2904 2196 1229 1786]
1469,1469,[2395  915 2917 2904 1786]
1470,1470,[2196 2072 2904 3159 1786]
1471,1471,[ 555 2196 2904 2570 1786]
1472,1472,[2196 2527 2904 2027 1786]
1473,1473,[3469 2072  540 2904 1786]
1474,1474,[2196 1224 1786 1192  607]
1475,1475,[3791 3469 2196 2904 1786]
1476,1476,[2072 1211 2196 2904 1786]
1477,1477,[3469 2072 2196 2904 1786]
1478,1478,[3469 2196   57 2904 1786]
1479,1479,[2904 3159  259 1786 1195]
1480,1480,[ 744 2027 1222 3113 1786]
1481,1481,[2072 2904 3469 1192 1786]
1482,1482,[2196  647 2904  902 1786]
1483,1483,[ 922  540 1212 1786 1232]
1484,1484,[  46 2904 2761 1786 2803]
1485,1485,[2196  588 2904 1786 2857]
1486,1486,[2072 2196 2904  918 1786]
1487,1487,[3469 2196 2072 2904 1786]
1488,1488,[2196 1261 2904 1197 1786]
1489,1489,[2196 1448 2904 1786 2193]
1490,1490,[2691 1393 3082 1616 1786]
1491,1491,[2904 3702 1195 1786 2996]
1492,1492,[2072 1100  915 2904 1786]
1493,1493,[2904 1268 3469  550 1786]
1494,1494,[ 222 2904  744 1786 3159]
1495,1495,[1786 3947 3670 3395 2904]
1496,1496,[2196 1526 2904 1197 1786]
1497,1497,[2072 2904  744 1786 1147]
1498,1498,[2904  915 1291 1786 1616]
1499,1499,[2996 2323 1964 1786 2958]
1500,1500,[1259 2207  315 1786  551]
1501,1501,[ 749 2904 1609  732 1786]
1502,1502,[2267 2027  915 2904 1786]
1503,1503,[ 259 2072 2196 2904 1786]
1504,1504,[ 952   35 1269 1786 3910]
1505,1505,[2196 2904 1269 1281 1786]
1506,1506,[ 909  915 1786  222 1264]
1507,1507,[2072 2196 2904 2323 1786]
1508,1508,[ 732 2027 1786 2857 2904]
1509,1509,[2196 2904 2072 1786  479]
1510,1510,[2196 2904 1220 1786  857]
1511,1511,[2196 2072 2904  907 1786]
1512,1512,[2196  259 1786 2904 2027]
1513,1513,[2904 1214 1786 1196   49]
1514,1514,[2196 2072 2904 1786 2857]
1515,1515,[ 317 2904  744 1786  592]
1516,1516,[2196 1672 2072 2904 1786]
1517,1517,[2072 2196 2904 1213 1786]
1518,1518,[2196 2072 2787 2904 1786]
1519,1519,[3469 2196 2072 2904 1786]
1520,1520,[2072 2196 2904 3947 1786]
1521,1521,[1235 2904  588 2570 1786]
1522,1522,[ 259 2904 1786 1239 1195]
1523,1523,[1188 3792 2079 2904 1786]
1524,1524,[2196 3896 2904 1786  909]
1525,1525,[2247 1246 2904  915 1786]
1526,1526,[ 526 2072 3159 2904 1786]
1527,1527,[2196 2454 2904 1786 2715]
1528,1528,[ 122 2072 2196 2904 1786]
1529,1529,[1197 2904 2986 1786  921]
1530,1530,[2072 2196 2904 1786 2290]
1531,1531,[2196 3172 2288  109 1786]
1532,1532,[2682 2904 2196 1786 3752]
1533,1533,[2608 2072 2196 2904 1786]
1534,1534,[3146 2196 2904 2787 1786]
1535,1535,[2072 2196 2904 1218 1786]
1536,1536,[2072 2196 2904 3480 1786]
1537,1537,[3469 2730 2904 2196 1786]
1538,1538,[2904 2196 2072  912 1786]
1539,1539,[3087 1272 2904 3910 1786]
1540,1540,[2072 2196 2904 1786  592]
1541,1541,[2904  479  588 1197 1786]
1542,1542,[1306 2072 2904 2627 1786]
1543,1543,[2947 2904  923 2715 1786]
1544,1544,[3469 2904  915  110 1786]
1545,1545,[1195 2301  259 1616 1786]
1546,1546,[1246 3147 3407 1357 1960]
1547,1547,[1422 2072 2196 2904 1786]
1548,1548,[2857 2196 2904 2072 1786]
1549,1549,[2196 2072 2904 1786 2857]
1550,1550,[3469 2196 2904 1786  902]
1551,1551,[  33 1746 1264 1224 1786]
1552,1552,[2196 2904 1135 1786 2682]
1553,1553,[2196 2904 2072 1786  607]
1554,1554,[2598 1275 3088 1034 1786]
1555,1555,[2904 1266  915 1786  627]
1556,1556,[1516 1257 2904  109 1786]
1557,1557,[2072 2027 2196 2904 1786]
1558,1558,[2196 2904 1072 1229 1786]
1559,1559,[2493 1306 2196 2904 1786]
1560,1560,[2904 1224  607 1786 2958]
1561,1561,[3469 2072 2196 2904 1786]
1562,1562,[2072 2196 2904 3752 1786]
1563,1563,[1609 2072 2196 2904 1786]
1564,1564,[2196 2072 2323 2904 1786]
1565,1565,[3469 3480 2196 2904 1786]
1566,1566,[1252 1207 1247 1786  540]
1567,1567,[ 915 2196 2072 2904 1786]
1568,1568,[1227 1956  919 1786  857]
1569,1569,[3469 2196 2904 1786  295]
1570,1570,[2904 3469  110 1229 1786]
1571,1571,[3469 2904 2682 2196 1786]
1572,1572,[2196 3750 2072 2904 1786]
1573,1573,[ 667 3469 2501 2904 1786]
1574,1574,[3469 2018  588 2904 1786]
1575,1575,[2196 2904 3469  897 1786]
1576,1576,[2395  912  550 1786 2996]
1577,1577,[2196 1197 2904  259 1786]
1578,1578,[1786 2796  903 1035 2328]
1579,1579,[1422 2196 2072 2904 1786]
1580,1580,[2904 2196 2395 2323 1786]
1581,1581,[3469 2072 2196 2904 1786]
1582,1582,[3469 2072 2196 2904 1786]
1583,1583,[1269 1130 2904 1197 1786]
1584,1584,[2072 1212 2904 2196 1786]
1585,1585,[3810 1241 1786  749 1303]
1586,1586,[ 915 1357 3896 1786 2323]
1587,1587,[2904    0  909   33 1786]
1588,1588,[2904 3469  923 1786 1232]
1589,1589,[2196 2072 2904 1239 1786]
1590,1590,[1295 3469 1232 1786 3698]
1591,1591,[3506  592 1211  758 1786]
1592,1592,[2904 2027  317 1996 1786]
1593,1593,[2904 1197 3480 1786 3896]
1594,1594,[1302 2072 2904 2958 1786]
1595,1595,[2072 2196 2904 1786 2761]
1596,1596,[2196 1347 2904 2699 1786]
1597,1597,[ 259 2967 2904 1786 2857]
1598,1598,[ 952 1096 1786 1268 1271]
1599,1599,[ 922 1078 1786 2803  355]
1600,1600,[ 376 3577 1786  109 1214]
1601,1601,[1239 2907 3159 1786 1199]
1602,1602,[2761 2072 2196 2904 1786]
1603,1603,[3469 2072 2196 2904 1786]
1604,1604,[1269 1422   16 1673 1041]
1605,1605,[2986 2904  479 2691 1786]
1606,1606,[1203 2335 1212 1786 3175]
1607,1607,[3469 2072 2196 2904 1786]
1608,1608,[2904 2196 3071  949 1786]
1609,1609,[2196 2904  222   49 1786]
1610,1610,[ 550  222 1256 1786 1357]
1611,1611,[3469 2072 2196 2904 1786]
1612,1612,[2395 1786 2796  363 2917]
1613,1613,[2072 3469 2196 2904 1786]
1614,1614,[2072 2196 2904 3896 1786]
1615,1615,[1195 1059 1786 2691  109]
1616,1616,[1269  259 1786 3792  607]
1617,1617,[ 744 2196 2904 1786  918]
1618,1618,[2904 2072  923 1786 1206]
1619,1619,[3896 2904 2196 1088 1786]
1620,1620,[3469 2072 2196 2904 1786]
1621,1621,[2196 2072 2904  749 1786]
1622,1622,[2196 2904 1096  507 1786]
1623,1623,[2072 1422 2196 2857 1786]
1624,1624,[3088  667 2196 2904 1786]
1625,1625,[3147 2904 2027 1218 1786]
1626,1626,[3469 2072 2196 2904 1786]
1627,1627,[   0 1220 2579 1786  222]
1628,1628,[2072 3754 2904 2027 1786]
1629,1629,[2072 3469 2196 2904 1786]
1630,1630,[2904 3480 2685 1786   33]
1631,1631,[1422 1287  161 1786  306]
1632,1632,[3469 2072 2196 2904 1786]
1633,1633,[1422 2196 2904 2072 1786]
1634,1634,[1244  607 1147 1786  927]
1635,1635,[1624 2904   31 1786 2958]
1636,1636,[3469 2904  779 2570 1786]
1637,1637,[2196 2904   49  918 1786]
1638,1638,[1422  949 1257 1786 2790]
1639,1639,[2818  457 2196 2904 1786]
1640,1640,[2904  588 2570  109 1786]
1641,1641,[2072 2196 2904  259 1786]
1642,1642,[2185  909 3175 1257 1786]
1643,1643,[3469 2072 2196 2904 1786]
1644,1644,[1786 3038 1999 1375 2917]
1645,1645,[2072 3469 2196 2904 1786]
1646,1646,[1786 3622 1199 2018 2570]
1647,1647,[1422 2904 1275 2857 1786]
1648,1648,[  31  923  749 1786  907]
1649,1649,[1220 1195  857 2904 1786]
1650,1650,[3469 2072 2196 2904 1786]
1651,1651,[3469 2072 2196 2904 1786]
1652,1652,[3750 2196 2072 2904 1786]
1653,1653,[ 915  110 2904 1786  540]
1654,1654,[ 915 2570  109 1786 2803]
1655,1655,[3469 2196 2904 2072 1786]
1656,1656,[ 317 2072 2904 3750 1786]
1657,1657,[2527 2139 1229  110 1786]
1658,1658,[2196 2072 2904 1786  109]
1659,1659,[2072 2196 2904  317 1786]
1660,1660,[2072 1088 2196 2904 1786]
1661,1661,[1911 2196 2072 2904 1786]
1662,1662,[2072  526 2196 2904 1786]
1663,1663,[2196 2072 2904 1786 2857]
1664,1664,[2196 2904 2627 1786 1096]
1665,1665,[3251 2870 3107  440 1786]
1666,1666,[3577 1616  646  911 1275]
1667,1667,[  49 2904 2196 2072 1786]
1668,1668,[2072 2196 2904 1786 2857]
1669,1669,[2904 1677 2072 1393 1786]
1670,1670,[1027 1786 1252  903  607]
1671,1671,[3469 2196 2904 1786 2570]
1672,1672,[2196  355 2904 3032 1786]
1673,1673,[2072 2196 2904 2395 1786]
1674,1674,[2166 1239 1786 1126 1218]
1675,1675,[2705 1786 2986 2354 1264]
1676,1676,[ 363 2904 1616 1786 3577]
1677,1677,[2196 2072 2904 3299 1786]
1678,1678,[2904  479 2715 1786 3577]
1679,1679,[1786 3395 2075 2193 1245]
1680,1680,[2196 3469 1269 2904 1786]
1681,1681,[2072 2196 2904 1220 1786]
1682,1682,[2196 2019 1283 2904 1786]
1683,1683,[2904 2394  607  526 1786]
1684,1684,[1943 1211  344 2761 1786]
1685,1685,[2947 2196 2904 2072 1786]
1686,1686,[2803 2904 1034 1783 1786]
1687,1687,[2072 2196  719 2904 1786]
1688,1688,[3469 1422 2196 2904 1786]
1689,1689,[2072  915 2904 3947 1786]
1690,1690,[2904 1206 3896 1786 1269]
1691,1691,[3360  918 1786 2017 1078]
1692,1692,[1958 1292 1283 1786  915]
1693,1693,[2986  904 1786 1357 1264]
1694,1694,[   0 3469 2904 1786 2570]
1695,1695,[2904 2027 1786 2958 2328]
1696,1696,[ 317 1199 1786 1202    0]
1697,1697,[2870 1302 2426 3480 2020]
1698,1698,[2857  915 3910  110 1786]
1699,1699,[2072 2904 3792 3947 1786]
1700,1700,[ 915   49 1786  952 3174]
1701,1701,[1703 2904  295 1786 1392]
1702,1702,[3469 2072 2196 2904 1786]
1703,1703,[1256 2196 2904 1786   49]
1704,1704,[1422 2072 2196 2904 1786]
1705,1705,[2904   33 1244 1072 1786]
1706,1706,[1624 1182 2904 2761 1786]
1707,1707,[2196 3469 2904 1786 2682]
1708,1708,[2196  903 2904   33 1786]
1709,1709,[2986 3159 2904 2699 1786]
1710,1710,[3469 2072 2196 2904 1786]
1711,1711,[ 363 1224 1786 1058 1207]
1712,1712,[2608 2072 2196 2904 1786]
1713,1713,[ 259 2904  923 1786 1274]
1714,1714,[3951 2072 2196 2904 1786]
1715,1715,[1096 2857 2072 2904 1786]
1716,1716,[1951 1251 2018 1786 1248]
1717,1717,[ 907 2904  295 1212 1786]
1718,1718,[2072 2354 2196 2904 1786]
1719,1719,[1258 1192 2904 1786 2027]
1720,1720,[2072 2196 2917 2904 1786]
1721,1721,[1257  540 2904  588 1786]
1722,1722,[2904 2570 1213 1583 1786]
1723,1723,[  57 2904  627 1786 2323]
1724,1724,[2196 2857 1290 2904 1786]
1725,1725,[2904 2984 1386 1786 2365]
1726,1726,[3036 1220  379  920 1786]
1727,1727,[2072 2196  915 2904 1786]
1728,1728,[2072 3469 2196 2904 1786]
1729,1729,[2072 2196 2904 1786 2027]
1730,1730,[1422 2072 2196 2904 1786]
1731,1731,[2196 3752  857 2904 1786]
1732,1732,[1638 1672 1718 1135  909]
1733,1733,[2904 2066 1786 1212  295]
1734,1734,[ 915 2196 2072 2904 1786]
1735,1735,[1261  915 2904 1089 1786]
1736,1736,[ 735 2057 1786 1395 2706]
1737,1737,[2196 2072 2904 1786 2958]
1738,1738,[3469 2196 3554 2904 1786]
1739,1739,[3434 1203 2904 1786 2857]
1740,1740,[1177 2493  338 3633 1786]
1741,1741,[3469  915 2196 2904 1786]
1742,1742,[1213 2072 2904 1258 1786]
1743,1743,[ 295 1275 1786 1286 2027]
1744,1744,[2072 3469 2196 2904 1786]
1745,1745,[2009 1273 2063 1786 1128]
1746,1746,[ 667 2072 2196 2904 1786]
1747,1747,[1786  907  911 1263 1249]
1748,1748,[1272 1200 1422 1786 1299]
1749,1749,[3469 2072 2196 2904 1786]
1750,1750,[2072 2196 2904 3947 1786]
1751,1751,[1786  598 1200 2691 2288]
1752,1752,[2904 2072 1188 3469 1786]
1753,1753,[2196 2904 1088 1786  295]
1754,1754,[3265 1284 1703 2904 1786]
1755,1755,[2715 3469 2196 2904 1786]
1756,1756,[ 526  607  749 1196 1786]
1757,1757,[1088  554   49 2857 1786]
1758,1758,[2904 1225 1786 1239  857]
1759,1759,[2072 2196 2904  355 1786]
1760,1760,[2072 3469 2196 2904 1786]
1761,1761,[2904 2072 2196 1197 1786]
1762,1762,[2196 2904 1197 2072 1786]
1763,1763,[ 915 1638 1786 2138  744]
1764,1764,[2196  526 2904  479 1786]
1765,1765,[3469 2072 2196 2904 1786]
1766,1766,[1088 2904 2790 2611 1786]
1767,1767,[2738 3470 2904 1221 1786]
1768,1768,[2196 2904 2958 1786 1229]
1769,1769,[ 915 3469 2196 2904 1786]
1770,1770,[2196 2904 3470 1199 1786]
1771,1771,[3469 2196 2072 2904 1786]
1772,1772,[1212  915  607 1786 2027]
1773,1773,[ 109 2072 2196 2904 1786]
1774,1774,[1195 1298 1258 1234 1786]
1775,1775,[1197 1094  551 2904 1786]
1776,1776,[2196 1198 2904  922 1786]
1777,1777,[ 744 2904 1786 1290 3792]
1778,1778,[2760 3174 2904 1786  550]
1779,1779,[ 921 1786 3385  857 3526]
1780,1780,[1072 2904 2173   69 1786]
1781,1781,[2072 3469 2196 2904 1786]
1782,1782,[2072 1243 2196 2904 1786]
1783,1783,[3469 2196 2904 2072 1786]
1784,1784,[ 259 2904 1260  109 1786]
1785,1785,[2072 3469 2904 2196 1786]
1786,1786,[3469 2072 2196 2904 1786]
1787,1787,[ 232 2196 2904 2072 1786]
1788,1788,[2907 2996 1786 2027  607]
1789,1789,[1202 1199 3417 1786 3103]
1790,1790,[2350 2730 1966 1251 1786]
1791,1791,[2072 2196 2904 1783 1786]
1792,1792,[3924 1212 1944 1786 1088]
1793,1793,[2904  647  588 1786 1960]
1794,1794,[2196 2072 2904 1786  355]
1795,1795,[2904 2196 3088  356 1786]
1796,1796,[1275 1786 2904  857 1616]
1797,1797,[3910 2904 3480 1786 1283]
1798,1798,[1422 3469 2904 2196 1786]
1799,1799,[1422 2904  857 2857 1786]
1800,1800,[3469 2196 2072 2904 1786]
1801,1801,[2904 1232 2027 1786  911]
1802,1802,[2309  252 1607 1675 1786]
1803,1803,[1703 2904  903 2027 1786]
1804,1804,[ 607   49 2803  592 1786]
1805,1805,[2027 1786 3146  317 2323]
1806,1806,[ 295 1100 1786  479  732]
1807,1807,[ 915 2072 2196 2904 1786]
1808,1808,[2196 2072 2904 1786 2857]
1809,1809,[3469 2072 2196 2904 1786]
1810,1810,[2072 2196 2904  232 1786]
1811,1811,[1783 1078 1786 3146 2857]
1812,1812,[3469 2072 2196 2904 1786]
1813,1813,[2196 1526 2904  588 1786]
1814,1814,[2196 2072 2904 1786 1195]
1815,1815,[2196 1999 1257 1258 1786]
1816,1816,[2904 1583 2570  317 1786]
1817,1817,[3469 2196 2761 2904 1786]
1818,1818,[ 588 1786 2790  968 1197]
1819,1819,[2904 1245  915 1059 1786]
1820,1820,[2207 3469 2196 2904 1786]
1821,1821,[3469 2904 2196 1786  592]
1822,1822,[2072 2196   33 1786 2904]
1823,1823,[2323 2904 3146 3752 1786]
1824,1824,[1123 1568 2196 1786 3407]
1825,1825,[2196 1205 2904 1579 1786]
1826,1826,[3469 2196 2072 2904 1786]
1827,1827,[2196  222 2904 1212 1786]
1828,1828,[2608 2072 2196 2904 1786]
1829,1829,[1209 2904  588 1035 1786]
1830,1830,[2196 2072 2904 1786 1196]
1831,1831,[1235 2072 2196 2904 1786]
1832,1832,[3469 2072 2196 2904 1786]
1833,1833,[2904 3113 2354 1786 3577]
1834,1834,[1265  607 1089  295 2715]
1835,1835,[ 305 2320  295 1786  336]
1836,1836,[1786   20 1146   49 3090]
1837,1837,[ 915 2072 2904 2196 1786]
1838,1838,[2196 2904 1786  109 2027]
1839,1839,[3469 2072 2196 2904 1786]
1840,1840,[2072  355 2904 2857 1786]
1841,1841,[ 540 1786 1246 1195 2889]
1842,1842,[2904 1213  904 1786 1951]
1843,1843,[2072 2904 2196  592 1786]
1844,1844,[ 122 2072 2196 2904 1786]
1845,1845,[1212 1232 2072  915 1786]
1846,1846,[1247 2196 2904 1786  526]
1847,1847,[2904 3159 2072 2857 1786]
1848,1848,[2196 2904  592 1786 1579]
1849,1849,[ 479 1281  109 1579 1786]
1850,1850,[1930 1199 1786 2570 1205]
1851,1851,[2196 2904  259 1786  923]
1852,1852,[1258 2790 1786 2996 3420]
1853,1853,[1422 2196 2904 3469 1786]
1854,1854,[3469  295 2196 2904 1786]
1855,1855,[ 923  479 2904 1209 1786]
1856,1856,[2072 2196 2904  588 1786]
1857,1857,[1196 1290  109 3480 1786]
1858,1858,[1202  667 2904  592 1786]
1859,1859,[2570 3818 1786 1609 1282]
1860,1860,[2904  540 1786  902  857]
1861,1861,[2354 2196 2072 2904 1786]
1862,1862,[ 904  744 2904  110 1786]
1863,1863,[2072 2196 3469 2904 1786]
1864,1864,[2904 2389 3167 1786 1195]
1865,1865,[2072 2904 1882  592 1786]
1866,1866,[2072 2196 2904  607 1786]
1867,1867,[2072  968 2196 2904 1786]
1868,1868,[2904 2996 2857 2691 1786]
1869,1869,[2904 2196 2984 2072 1786]
1870,1870,[2196 2350 1302 2904 1786]
1871,1871,[2904  907 2761 1786 2395]
1872,1872,[ 589 2904 1783 1786   49]
1873,1873,[2072 2196 2904 1224 1786]
1874,1874,[ 897 2904  910 1786 1290]
1875,1875,[2196 2904 2072 1197 1786]
1876,1876,[2196 2072 2904 1281 1786]
1877,1877,[2196 1572 2904 1786 2570]
1878,1878,[3360 2328  109  915 1786]
1879,1879,[1967 2352 1786  355 2027]
1880,1880,[1783 2196 2904  355 1786]
1881,1881,[1275  911  259 1786 1135]
1882,1882,[2066  919  915 2917 1786]
1883,1883,[1786 3434 1499 1264 3209]
1884,1884,[ 915 1269 3159  110 1786]
1885,1885,[3896 2196 2904 3299 1786]
1886,1886,[2395  903 2196 2904 1786]
1887,1887,[2196 3469 2904 1355 1786]
1888,1888,[2267 2691 1786  259 2000]
1889,1889,[ 923 2904 1786  912 1306]
1890,1890,[1912 1205 2676 2904 1786]
1891,1891,[3469 2072 2196 2904 1786]
1892,1892,[3469 2072 2904 2196 1786]
1893,1893,[1302   33 2904 1786 2803]
1894,1894,[3947 2072 2904 2857 1786]
1895,1895,[ 909  921  915 2857 1786]
1896,1896,[1277  161  526  922 1786]
1897,1897,[3469 2072 2196 2904 1786]
1898,1898,[ 901  540  902 1786 2857]
1899,1899,[2072 3469 2196 2904 1786]
1900,1900,[2196  259    0 2904 1786]
1901,1901,[1235 2904  588 1786 2691]
1902,1902,[ 968 2173 1096 2904 1786]
1903,1903,[1135 2904 2761  103 1786]
1904,1904,[3088 2904  904  903 1786]
1905,1905,[2072 2196 1268 2904 1786]
1906,1906,[2072 1236 2196 2904 1786]
1907,1907,[2500 3554 2196 1786 3407]
1908,1908,[2196 3469  915 2904 1786]
1909,1909,[3469 2072 2196 2904 1786]
1910,1910,[2196 2072 2904 1192 1786]
1911,1911,[3088 1786 1286 3094  749]
1912,1912,[2207 2072 2904 1199 1786]
1913,1913,[3469 2196 2904 1786 2395]
1914,1914,[2196 2072 2904 2790 1786]
1915,1915,[1302 1951 1786 1246   33]
1916,1916,[ 744 2072 2904 1786 2857]
1917,1917,[3469 2904 2196 1786 2395]
1918,1918,[  69 2196 2072 2904 1786]
1919,1919,[ 904 1219  915 1303 1786]
1920,1920,[ 915 2196 2072 2904 1786]
1921,1921,[2242 1373 3113  744 1786]
1922,1922,[2196 2072 1260 2904 1786]
1923,1923,[2196 1783 1392 3843 1786]
1924,1924,[1188 2904 3469  222 1786]
1925,1925,[1786 3550  526 2745 1206]
1926,1926,[2656 2072 2196 2904 1786]
1927,1927,[2691 1192  456 3113 1786]
1928,1928,[2072 2196 2904  222 1786]
1929,1929,[2904 3818 3469  550 1786]
1930,1930,[2196 3469 2904 2173 1786]
1931,1931,[2072 2196 2904  526 1786]
1932,1932,[ 667 2072 2196 2904 1786]
1933,1933,[3469 2711 2904 2857 1786]
1934,1934,[3469 2072 2196 2904 1786]
1935,1935,[2623 2196 2072 2904 1786]
1936,1936,[ 915 1212  857 1786  245]
1937,1937,[2904 1281 2196 1222 1786]
1938,1938,[ 923 1776 2818 1786 2691]
1939,1939,[2904  857  526 1207 1786]
1940,1940,[3071 1786 1343  540  968]
1941,1941,[ 915 2196 2072 2904 1786]
1942,1942,[3867  317 2501 2803 2412]
1943,1943,[ 295  915 2705 1786   49]
1944,1944,[3469 2196 2904 2018 1786]
1945,1945,[2196 2904 2072  915 1786]
1946,1946,[1220 1786  305  607 1192]
1947,1947,[2196 2904 2027 1786 2290]
1948,1948,[2500 1258 1967 1786 1199]
1949,1949,[2196 1222 1205  923 1786]
1950,1950,[ 898 2904  918  915 1786]
1951,1951,[ 317  366 1078 1786 1616]
1952,1952,[ 915 2196   16 2904 1786]
1953,1953,[2395 1299 3469 1703 1786]
1954,1954,[2072 2904 3173  222 1786]
1955,1955,[ 355 2904 2072 1197 1786]
1956,1956,[2196 2072 1187 2904 1786]
1957,1957,[1277  456 1607 1967 1786]
1958,1958,[2072 2904  592 2857 1786]
1959,1959,[1197 1302 1786 1299 2761]
1960,1960,[2072 1220 2904 1239 1786]
1961,1961,[ 336 2136 1776 1786   35]
1962,1962,[2072  589 2904 2196 1786]
1963,1963,[ 667 2196 2072 2904 1786]
1964,1964,[1422 3469 2196 2904 1786]
1965,1965,[2196 2072 2904 1616 1786]
1966,1966,[1422 2196 2072 2904 1786]
1967,1967,[2761 2904 1786 2598 2027]
1968,1968,[2196 2904  456 1202 1786]
1969,1969,[1211 2196 2904  922 1786]
1970,1970,[2904 2196 3407 1703 1786]
1971,1971,[ 607  903  259  479 1786]
1972,1972,[2196 3469 2904 3896 1786]
1973,1973,[1222 2904  439 1211 2967]
1974,1974,[ 915 3469 2904    0 1786]
1975,1975,[2904 1269  588 3509 1786]
1976,1976,[1229 2730 2196 2904 1786]
1977,1977,[3469 1291 2196 2904 1786]
1978,1978,[3469 2072 2196 2904 1786]
1979,1979,[2493 3682 1303 1786 1512]
1980,1980,[2072 2904 2290 1786  479]
1981,1981,[2904 2027 2857   49 1786]
1982,1982,[3577 3420  109 2857 1219]
1983,1983,[3469 1040 2072 1422 1786]
1984,1984,[2904  588 1213 1786 1199]
1985,1985,[3100 2196 2072 2904 1786]
1986,1986,[1197 3469 2904  456 1786]
1987,1987,[ 440 1178 1299  592 3167]
1988,1988,[2196 2904 1196  592 1786]
1989,1989,[2072 2196 2904 1275 1786]
