,Element,Occurrence Count
704,704,"[1878 3935 1217 2923 1934  457 1752 3788   29  740  962 3848 1177 3677
 1347 3428 1116  307 2731  744  289 1235 2730 2608 3678 2623  482 3729
 3029 2359    0 1259 1191 1422 3469 1147 2350  122 2072 2493 1211 2904
 1213 2196 2999 1218 1236 3577  479 1786]"
705,705,"[2930 3221 2631 3848 1528 3171 1225 1191  115 2128 1302 1178 3896 3521
 2623 2205 2936 3133 1360 3678 2244 3924  122   29 1878 3295 2329 1934
 3468 2072 2842  915 3677  669  667 1116 1899 2608 2359 2493 3147 3469
 1235 1422  295 2196 1392 2904   33 1786]"
706,706,"[1191  214  305 1796   29 3409 3280 2752 2676 3848  482 2842 2329 3171
 2923   46 2725 3678  669 1878 3521 1231 3915 1264 2493 3221 2128 3712
 1967 1261 3633 1116 3677  667 2611  949 1899 2623 1188 1235 1422 2608
 2072 1673  456  915 2196 3469 2904 1786]"
707,707,"[1878 3171 3851   29 3815 1279 2842 1930 3288  669 3677 3521 2623 2936
 3221  962 3848 1302 2128  482 1098 1683 1236 1116 1177 2329 3414 3924
 1146 2359  122 2608 3678 2493 2207 1188 2350 2631  667  915 1422 1110
 3928 3469 2072 2196 2022 2904  588 1786]"
708,708,"[1796 2617 1222 2309 2329  122 1075 3791 2631  289  962  951  482 2350
 3818 1049 2128  744 2207  949 1098 1878 3171 2493 3521 2730 2818 2623
 1279 3677 1110 3678   69 1116 2676 2842  457 2611  667 1422 1235 3469
 2608 2359 2196 2072  915 2904 1786 2803]"
709,709,"[2917 3280 3577 2611  231 1692 3177  507  897  295 3521 3071 2761 3511
 2394  915 1241 2916 2500 1128 1999 1332 1282 1662 3360 3103 1783  140
 2493  315 1202 2904 1079 1059 1448 1536 1213 2889 1422 2738 3498 1135
  245 3255 1786 1357 1239  540  592 2958]"
710,710,"[2923 1930 3848 3815 3434 2329 3677 3171 1391 3521 2608  292  920 1116
 1272 2936 2185 3090  949 3306 2818 2623 3469  153 2493 2359 2611 2356
  457 2858 2730 1177  667 3066 3928  918  669 1948 1235 3678 2972 1422
  473 2196 2904  903 1236  456 1220 1786]"
711,711,"[2852 3678 2936 1347 2730 1572 2128 3097  973 2728 2731 1218    1 3677
 1413 1297 1282  307  962 3521 2493 2608 1116 1082 1225 3466 3090  251
 2725 3469  667 3947 3088 2871 2312 2934  306 2196 2623 1373 3004 1422
 1188  214 1147 1332  967 2904  857 1786]"
712,712,"[3085  457 1211 2689 1526 2936 1146  122 2493 1225 2623  588 3712  949
 1103  427 2207 3521 3221 2966  555 1116 2329 1065 3076 2136   42 1235
  915 1796 1288  669 2676  667 2670 3469  482  214 1422  677 3089 1269
 1407 1720 2196 2072 2904  259 1579 1786]"
713,713,"[ 912 2676 3466 3467 1220 1948  295 3221 2479  489 1085 2456 2375 3076
 3340 3171 2466 2011 1147 3667 3677 2235 3284 3090 3378 1947 1188   33
 3848 2300 3103 1171  479   61 3521 3087 1583 1225    0 2493 2196 1422
 3868 1261 3526 2904 3752  376  592 1786]"
714,714,"[1272  555 3848  862 1103 3521 2725  962 3090 2207 1065 3280 2982  915
 3468 3506 1302 2842 2493 3676 3732 3621 3221 3423 3171 1948 2128 3378
 2936 2350 1110 3712 1116 1999 2623 2787 1235  667  122  669  627 3469
 1422 2972 2072 3682 2196 2904 1786 3113]"
715,715,"[3265 3791 3171 1278  932  595 2132  962 1899  589 3270  122 2842 3521
 3813 1920 1475 1170 1966 1302  910 1116  588 1225 3525 2136 2623  915
 2493 1448 3261 2392  306 2196 3264 1281 1283 3266    0 2412 1422  744
 1207  427 2904 1786 1088   49 1196  295]"
716,716,"[2685 3848  289 3340 2623 3414 3288 1934 1191   29 3221 2725 1878 3521
 3678 3171 3851 3676 1188 1683 2207 2359 1258 1065 3633 2128  962 2611
 2350 1299  457 1302 1116  482 1110 2493 2631  667 1899  122 3677 3469
  915 1422 1672 2608 2072 2196 2904 1786]"
717,717,"[3752  555  667 3264  973 1116 3067 1869 3171 2466 2818  313 2858 2762
 2685 2343  915  921 3089 3254 1579 2608  212  439  950 1301 1235 3434
 2623 3521 3910 2923 1945 1174 2917 2996 2493 1422 3469  949 2196 1209
 2904 1212 3480 1448 1786 2395 2354  103]"
718,718,"[2443 3712 2818 1075  669 1302 1878 3341  904  949 1065 2207 2631 2611
 3848 1188 3521 3221 1934 3171   29 2356  482 1683 3677 2359 2329 1191
 1110 2350 2128  962  457 2493 2623  122 1116 2842  915 1235 3678  667
 2608 1422  744 3469 2196 2904 2072 1786]"
719,719,"[ 904 1930 3815 2466 1049 1075  555 2065 3089 3341  305  747 2359 2207
 1274 2072  214  587 1110 1211 3133 2950 1236 2727  935 1347  122 3788
  212 2196   31 2493 1126 3469  231 1282 1422 1207  667 3113 3577 3480
 2185 3097 2904 1177 1298 2761 1786  526]"
720,720,"[2930 3171 2128 1285 2343  150 2627  152  831 1917 1619  523 2267 3521
 1872  918 1422 1342 2196 2072 1182 3535 1624   21  533  449 2244   72
  926 2538 3550 2000 1269 1268 3791 1673 1710 1222 3698 2493  586  109
 3086 2880 3478 2904   49 2761 1786 1306]"
721,721,"[2175 2479 1110 3280 2309 1725 2818 3677 1065 2730 2982 2623 3678 2359
 1683  905  482  457 2350 3521 2493 2936 3107 3171 3848  669 3633 2128
  122 2842  962 1235 1878  904 3088 2608 1177  667 1188 2207 1116 1422
 3469 2072  915 2196 2904 3113 1786  109]"
722,722,"[2611 1075  921 1236 2350 1930 2842 2329 2730 2623 2631  122 3171 1191
 3101 3089 2309 2501 1176  482 3678 2818 3221  279 1188 1796 3848 3521
 2128 1116  915 1110 1912  457 2359  667 2608 2356 1235 3791 1878 2493
 3469 2072 1422 2693 2196 2904 1786 2958]"
723,723,"[3633 2842 3678 3521 2730 3038  802  115  935 1060 3603 2207 3078 1075
 2128 1671 1147 3340 1191 2818 3221 1899 1677 1235 2749 2493  667  964
 1222 1225 2723 2858 1116 3341 1607 1299 2608 1422  932 2623 1283 2072
 3469 1679 2904  915 2196 2309 1786   49]"
724,724,"[2067 1177 2919 1232  306  212  910 3264 3848  307 1116 2676 3521 1075
 2329 1962 2842 1833 1212 3677 3745 1235 1110 2631 3133 1899  669 1278
 3089 1796 1098 2493 2207 1049 3088 2359  949 1422  667 1952 2196 2072
 2350 2608  915 2904  305 3469 1786 2996]"
725,725,"[ 212  289   39  904 1302 1289  214 1245 1474 1878 2842 2818 1796 1235
 2207 2309  973 2359 1934  931 2571  758  482 3221 3633 3676 3171  667
  122  962 3678 1899 1116 2608 1110 2128 3521 2623 3791  457 2705 3469
 2493 1422 2072  915 2196 2904 2395 1786]"
726,726,"[3358 1360 3547 3280 1116 2397 1647 1302 3738 2329 3171 1948 3066  677
  555 2842 3288 3676  614 2725 3712  857 1231 2493 3678 2631  950 3521
 2965 1235 1065 2731 1236 1422 2207 2350 1253 2356 2136  667 3469 1234
  212 2904 2072 3480 2196 3407 1786 1955]"
727,727,"[3104 2283 3682 2359 2611 3603  555 3848 2631  424  862 1302 1999  205
 3171 2350  482 3469 3280 3712 3221 1191 3521 3678 3676 1299 2128 2619
 2608 1146 1930 2842  122 3270 1116 2493 1110  962 1960  667 1235 1703
 2247  915 2623 2072 1422 2904 2196 1786]"
728,728,"[1272  482 1242 2930 1116  862 1241 3521 2749 1195 1386  962 3265   42
 1943 2631 1259 2787 2608 2175 3171 2359 1360 1188 1065  289  931 3469
  670  555 3341 3306 1418 2329 2611 1796 1235 2493  667  427   31    0
 1422 2196 1088 2072 2904 1786  607  259]"
729,729,"[1949 2128 2752 3270 2921 1278  970 2611 1116 2631  427 3171 3848 3677
 1103 3717 2842 1342 1075 1934 1279 1231 1236 1219 1878  962 2359 3521
  921 2329 2493 1146  588 3678 2608 1235 2356  667 3469 1422 2623    5
 1258 2196  915 2072 3420 2904 1786 2857]"
730,730,"[ 909 3034  318 3378  860 3037 1235  912  915 3800 3270  175  223 3848
 3850 1241 3525 1966  904 1448 2196 1279 1593 1177 1246 1225 1076 3521
 3815 1422 2358  910  212 3623 2996 2493 1234  949  865 1673 2904 3469
 2290  246 1243 1465 1786 1197 3867 2395]"
731,731,"[3280  744 3089 3349 2479 3727 2611 2930  891 3060 3104 1085 2128 3221
 3677 1878 3171 1116 1235 1100 2072   29 3146 3434 2493 1465 3734 2309
 3521 3526 1796 2608  122 2356  667  804 3678  555 1262 1422  915 3270
 3361  801 3469 2196 3754 2904 1786 1212]"
732,732,"[2931 1235 3848  424 1216 1899 2350 1282 2858 2915  669 2128 3676 1683
 1116 3428 1049 1177 1263 3340 1103 3633 3090 2207 2842 1355 1930 2608
 3621  245 2611 3468 2818 1422 2631  667 2623 3678  915 2329 2493 2288
 2196 3469 1110 2072 2904 2063  526 1786]"
733,733,"[ 205 2356   29 3090 1878 1796 2611 3221 2329 3521 3171 2631 2752 2207
 3677 3088 3924  457 1683 2730 3848 1934 3341 1930 1188  482 1110 1065
 2128 3676 2359 2350 2842 1098 3678 2493 1116  667 2623 1422  122  962
 1235 2608  915 3469 2072 2196 2904 1786]"
734,734,"[1300  526 2354 1275 1177 3633 3728 2201  279 2669  921 3034 2323 2930
 2196  154 3632 2397 2676 2493  913 2996 1239 3521   57 2359 2923 2267
 1422 1027 3171  427 3070 2639  594  523 1671 1624 1222 2904 2117   72
 1264  915 3408  904 2027  355 2917 1786]"
735,735,"[2728 1930 3240 1222 3818 1878  949 1235   29 2936 3171 3295 2493 1299
 2356  962 3521 2329  457  744 2128 2359 1147 1177 2631 3678 2842 1899
 3090 2608 2175 3677 1188 2350 1116 3088  915 2623  669   46 2541 1422
  667 3469 2072 2196 2904  379 1786 3896]"
736,736,"[ 669 2175  973  952 2966 1930 3815 2608 1146 3633  925 1962 3678 3199
 2631 1232  677 3782 2930  953 3521  214 3434 2951 3469 1098 3818 3171
  122  667  950 1963 1246   31 2493 1027  555 1224 2196 1135 1422 2072
 3948  550  921 2904  922 1786 1198 3159]"
737,737,"[3791 2631 2752 2730 1191 1912 3221 3090 1188 1075 3677 3676  457   29
 1176 2359  949 3171 1231 2350 3521 3712 2205 2842 1177 2493  482 2128
 1279 2611 2356 2329 1235 1878 3678  962 1116  667 1422  915 2623 3297
 3512  122 2608 2072 3469 2196 2904 1786]"
738,738,"[3950 2205 3090  489  964 2128 1952  667  962 1230 2669  457  122 2608
 3171 2350 2493  915 3521 2359 1191 3632 3791  953 2405 3070 2787 1222
 1422 2124 1235 1225 3469 1116 1096 2715 1249 2136 2904 2072 1720 2193
 2196 1386 1609 2880 3449 1585 1786   49]"
739,739,"[3633  941   29  115 1065 3171 1360 1085 1222 2631 2623  902 3677 2608
 2205 1465 2359  962 1098 2730 2128  929 1177 1116 2350 2731  915 1110
 3378  669 1878 2493 1235 3678 2936 2676  667 1422 3469  305 3088 1392
 2072 1964  907 2196 2904 2290 3896 1786]"
740,740,"[ 531 1899 1191  949 2359 3221 1176 3171 2350 3521   29  307  306 3378
 1878 2356  289 2623  962 3414 1065  122 1257 1174 2128 3295 2842  457
 2493 2725 2631 2818 1116 1110 3677 2676 2730 3678 1302  667 1235 3469
 1236 2072 2608 1422  915 2196 2904 1786]"
741,741,"[1098  205   39 2842 1962 3409 1116 3374 1188 1191 3467 2936 3065 3221
  427 2608 3088  910 3848 3678 2350 2623 3264  306 3521  962  457 2359
 2128 2329 2207 1878  667 2493 1110  540  949 2787  915 1422 1235 3792
 3469 2196 2072 1209 2904  779 1786  588]"
742,742,"[1188  306 1211 1116 3848  555 2356 2728 2611 3088  305  482  214 2299
 3924  920 1191 3280  115 1718 2623 2128 3133 2725 1796 2493 3521 2936
 2608 1110 1251 3818  927  915 2631 2207 2072 1422 2350  909 2730  667
 2196 1065 2904 1255 3469 1135 1229 1786]"
743,743,"[1221 1188 2309 3065 2930  905 1360 3197  669  973 1068 3788 3171  149
  205 2842 1614 1233  214  953 3521 1261 2128 1355  949  667 1110 2730
 1235 2727 2493 1796   29 1223 2608 1176 1225 3469 1609 1375 1290 2196
 1422 1209 2570 2904  540 1222 3577 1786]"
744,744,"[1177 1899 2356  289 3676  122 3088 1191 1065   29 1302 3280 3221 1683
 2611 2730 3848 3171 3521 1878 1930 2207  457  669 3633 1934 2842 2329
 3678  962 2128 2350 1110 2623 2631  482 1116 2493 3677 2359 1235 1422
 2608  915  667 3469 2072 2196 2904 1786]"
745,745,"[2965 1235 1091  973  949 2730 2128 3171  990 3113 3468 3085 3503  915
 3928 1899  307 3521 1110 3800 2582 2350  305 2611 3333 2356  667 3254
 3177  953  677 1692 2493 3087 1930 1783 2359 2818 1147 3106 1422 2196
 1949 1089 2917 1675 2904 1786 2328 2027]"
746,746,"[1191 2479 1683 1075 3924 1098 3088 2205 3280 2309 1930 3171 3848 2611
 2329 1934 3676 3521 1878  289  949 3221 2207  482 2730 3677 1110 2493
 2356 2631 2623  457 2128  962  915 3678 2842 2350 1116  122 1235 2608
 2359 1422  667 3469 2196 2072 2904 1786]"
747,747,"[1878 2300 1669  950 2359 1347  944 1930 3712 1236   29 3171 2128 1934
 2631  904 2818 1098 2611 1110 2842 3341  457 3088 2329 2493 1683 1235
 1116 1223  962 2623 3678 1231 2787 3469 1177 1422  667 2207 1908  915
  670 2196 2608  744 1214 2904 2072 1786]"
748,748,"[1614 3815 3133 3360 2065 2277  740 1952 3288  533 2930 2329  289 1191
  325  915 1207 2479 1178 2359 3633 2999  744 3280 2246  362  667 1946
 3358 1253 1089 3521 2207  103 2196 3171 1261 1177 2493 1222 1422 1392
 2904 2356  592  857 1786  317 1220 1096]"
749,749,"[1930  669 3521  205 1899 1878 3093  962 1211 1098 3088 2128 3678 1191
  921 3171  289 3677 1235 1948 2842 3924  457 3815 2493 3813 1116 1176
 2631 2611 2356 1279  667 3295 3469 2608  122 2359 2072 1065 1422  915
   16 1236 2196  918 2904 1207 1224 1786]"
750,750,"[1418  214 1075 3677 1934  372 2356 3171 2730 3468 1110 3221 2350  669
 1930  910 3815  122 3521   29  962 3678 1878 2128 3088 2631 1065 2842
  482 3288 2359 2159  627 1222  915 1116 1177 2725 2608 2493 2623 1422
  667 1235 3469 3744 2072 2196 2904 1786]"
751,751,"[ 749 3815 1718  921 1203 2623  161 1826 3469  968 2493 3521 2136 2405
 3094 1302 3670 3633 2328 1271  264  903 1235 3928 3525 1135 3480 1227
 2394 2069  667  555 1279 1272  925 2068  299 1049  607 2904 2196 1638
 1422 3316 1390  110 3341 2320 1357 1786]"
752,752,"[1191 2936  935 2128 1878 3521 3341 1298  962  915 3677 3240 3340 2356
 2493 2676  231 2682  456  457 1116 3264 3295 2205 2608 1188  949 3428
 2760 2293 3468 1718 1235  910 1422 2730 1261 2072  667 1302 1244 1225
 3469 2196  550 2904 2570  587 3177 1786]"
753,753,"[2009 2995 1225 2329 2763  905 1928 1231 3521 3712 3171  904 2676 2180
  482 1422  122 3621 1191 2359 1683 2356 2267 1116 1878 3188 2818 1110
 3633 3924  949 3848  667 3341 3088 1236  669 2466 1235 2608 3469 1912
 3509 2072 2196 2323 2904 2570  259 1786]"
754,754,"[1297 3409  212 2205 3815 1279 2350 2950 2730 2623 1110  667 3935 3171
 3521 3061 1176 2466 1360  482 2631  555  289 2359 1261    0 1116  910
 1277 2493 2611  915  905 2207 2608  122  932 3924 2072 1422 2267 3469
 1188  149 1306 2196  496 1089 2904 1786]"
755,755,"[2676 3677 2205 2631 1934 2730 3240 2818 2329 3848 3088 1244  289 2128
 1231 3133 1418  915  949 2359 1878 1683 3633 1065 3521 3171 1225 2493
  482 2842  669 1191 2356  122 3678 2623 1116  457 2350 1422 2608 1235
  667 3469 2072 2196 2904 1220  857 1786]"
756,756,"[2920 3719 3365 1536 3868 3245 1049 3646 3469 2930 3678 3076 2248 3712
 3924  973  915  627 1261 3171 1244  103  740 2323 2328  804 3521  948
 2329  667 1200 2389 2027 2359 2356 1422 3195 2196 1616 2493  588 1302
 1703 1783 1177 3867 2904 1395 2570 1786]"
757,757,"[3848 1075  862 1065 3280 1177  289 1683 2730 1796 1899 3171 1231 3221
 3521 3712 1191 2329 2842 1878 1934 3603 2207  482 2631 2128 1110  122
 3676 3677  962 3678 2356 2350  457 2493 1116 2623 2359 1235 2608  915
  667 1422 3469 2196 2072 2904  317 1786]"
758,758,"[3199 3521 1289  758 1878 1075  667 3340 3096  677  927 3088 3848 1261
 2842 2493 1147 1110 3043 2350 3466 1191 1116  744  964 3469 2207 2608
 1934 1962 2727  214  627 1187  904  910 2818 2359 2611 1188 2072 1422
 1235  915 2196 2904  439 1225 1786 2790]"
759,759,"[1177  944 3928 3171 1147 3521 1116 2623 3280 1683 1934 1878 2787 1236
 3924 3678 3791  921 3677 3676  482  598 2128 1244 3088 2631  457  667
  962 1235 2842 2207 2608 2350 1191 1146 2329  265 1110 1393 1422 1188
 3469 2359  915 3082 2196 2072 2904 1786]"
760,760,"[ 289 2752 1528 1065  306 3928 2818 3088 2631 3280 3677 2359 2207 2205
 3221 3171 1934 2730 3521 1191 2611  214 1878  482 2329 3090 1116 2443
 2350 2128 2842 1110 3678  962 2608 2493 1098  457 1235 2623  667  915
 1422 3947 3469 2072 2196 2904  779 1786]"
761,761,"[2205 2676 3676 1360 1934 3678 2359 3414  555 2818 3677 3848 3221 2842
 2128  962 1878 2730 1211 1235 3521 3467  669 1116 3171  482 2631 2329
 1543 1110  457 2350  122 1065 1098 3633 2493  289  915 2608 2623 1422
  667 3469 2072 2196 2904  259 1786 2627]"
762,762,"[1878  949 2175  931 3924 1279 3341 2818 1231 3171  962 2617 2936 3521
 2359 1191 2631  457 2842 3677 1899 3678 2611  482 2207 3221 2623 2128
  214 1110 2356 2350 2493 1269 1116  122 1195 2608 1065 2329 1422  667
 1235 1135  915 3469 2196 2904 2072 1786]"
763,763,"[3171 2727 3096 3738 2936 2205  917 1191 1300 1299 1259 1360 2730 1878
 3461 2493 1034 1242 1222 3133 2731 2359 2745 1103 3621 3547  949 3521
 1235  122  962 2760  921 1177 1188  667 3818 3678 1225 2136 1379 2207
 1422 2196 2328 1281 2958 1786 2904 2986]"
764,764,"[3202 3525 3082 2207  911 3678 1130  122  146 2744  910 1683 1302 3090
 1209  903 1235 3521 2500 2818 1245 3469 1642 3450  735 2469 1237 1949
 1199 1103 1955 1177  915 2915 1422 1230 1256 1720 3750 2072  587 2493
 1241 2193 2196  588 2904 1203  779 1786]"
765,765,"[2207 1130 1098 1787 2350  482 3924 3521 3791 3848 3678 1110 1065  214
 2329 2966 2631 1231  962 3280 2842 1878 1191 3171 3676  212 2128  707
 2359 3677 2493 2818 2623 2611 3089 1116 2608  289  915 1235  122 1302
  667 3423 1422 2072 3469 2904 2196 1786]"
766,766,"[ 905  212   29 1878 1223 3060 1912 3378  424  744 2128 1239 1177 3633
 3221 1075 1147 3521 2725 3106 1116 1188 1235  306 1256  962 3468 1302
  667 1191 1422 1960 1930 1222 1110 2608 3087 3469 3678 2919 3434 2493
 3622 2196 1319 2623 2072 2904 2761 1786]"
767,767,"[3621  935 1912  904 3603 3521 2725 1177 1110 1191 2309  482 2852 2128
 3171 1948 2356 2493 1796 1235 3678 2350 1930 2842 2066  962 1065 1279
 2611  457 2631 1899 1116 2329 3088 3341   29 2623 1347  667 1422 3469
 2359 2608 1908 2196  915 2072 2904 1786]"
768,768,"[3678  921 2128 3221 3935 3676 1683 1110 3521 2207 2919  962 3341 3848
 3378  555 2359 3677 1065 2631 1231  457 2842 3171 1235 2608 1116 2329
  482 1298   29 2493 2185  289  944  939 2623 3469 2072  667 1302  918
 1236 2356 1422  903 2196 2904  259 1786]"
769,769,"[2930 3603 3340 1241 1116  713 2479 1899 2608 3171 1200 2104 3928  718
 1296 1616 3924 3535  973 2389  667 3787 3469 3498 3468 2024  993 2196
 2999 3038 1731 3521 3551 2166  260 1395 1422  804 1624 1302 2247 3947
  949  554 2493 2904 1049 2761  103 1786]"
770,770,"[1683 1231 2731 3240 1075 2936 3280  904 1110  457  212 3521  669 3848
 2631 1065 1934 3676 2207  482 1177 3171 1878 2842 2359 2493 2205  122
 3633 2623 1188 2128 3677 3088  962 1235 1116 2350 1422  667 2608  907
  915 3469  109 1258 2196 2072 2904 1786]"
771,771,"[1648 2329  973 3070 1098  214 2936 3089 1177 1075 2676 2128  962 2175
 3171 2493 2350 1222 3090 2631 1878 3133 3521 3603 2730 3468 3280 1302
 2842 3677 2852 2965 1116 2623  306 3678 2359  289 2711 3088 2608  667
 3469  222 2072 1422 2196 2699 2904 1786]"
772,772,"[ 555 2466 1683 3678   29 1236  214 1418  212 2617 2611 3521  962 3280
 1448 2207  627 3848 1110 3221  457 2128  122 1191 1188  802 2329 2356
 3791 2842 2493  482 2623 1116 1878 2359 2608  667 1235 1195 2579 1302
 1422 3469 2072 2196  915 2958 2904 1786]"
773,773,"[1267  109 1302  962 2930 3197 1683 2842  946 1225 3171 2128 2479 1123
  306  915 2631 1878 1955 3521  921 3848  122 1235 1116  627 2787 2936
 2207  482 1787 1110 1236 1188 1422 3469  588 1177 3221 2359 3791  667
 2196 2493 1948 2072 2904 1197 1786 1195]"
774,774,"[3065 2631 3341 3791 2744 1191 2359 2919 3678 2730 2611 2923 3221 2356
 3924 1302  962 1878 1065 3088 2205 3521 2493 2842  212  306 3869  122
 3171 1116 3677 3676 2350 1934 1235 2309 2207 1422 2128 1110  667 2608
  915 3469 2072 2904 2196 3407 1786 2027]"
775,775,"[3497  954 1683  950  930 3633 3221 3676 3467 3521 1299 2842 3677  962
 1254 1279 3086  457 3171 1110  122 2207   42 2128 1116 3095 2493 2090
  927 3791 2608 1188 3088 1237 1041  899 1422 3469 2604  904 2196 2018
 1269 2072 2904 1268 1196  915 1786 1306]"
776,776,"[ 962 1953 3468 2794  489 2623 1297 2128  627 3280 1948 1191 1277 2493
 1875  973 1614 1917 3469 3087 3712  896 1147  214 2057 2293 2072  366
  349   46 1116 1176  167  948 3521 3341  328 1177  667 1135 1422  677
 3106 2267 1357 2196 2904 2761  109 1786]"
777,777,"[3038 3537  627 1116 1283 2128 3221 3171 2889 1188 2930  953 2350 1231
 1414 2356 3177 1272 3087 1943  973 2329 3195 3521 1878  915 1282 2072
 1302 1100 2627  667 1235 1386 1422 2359 2787 2623 3469 2196 2493 1290
  456 1241 2904  317 2000 1786 3526  588]"
778,778,"[3087  935 2842 2205 2617 1302 3221  482 3848 1231  669  862 1110 2631
 2676 3924 1235  949 3676 2359  555 2752 3521 3171 3280 1878 3088 2128
 3467  962 2493 1116 2682 2608 2350 1188 1222 1422 2730  122 1065 2627
 2623  667 2072  915 2196 3469 2904 1786]"
779,779,"[ 707   59  949 1544 3680 1373  667 2324  910  554  946 2072 1235 2356
  646 3469 1261  964 3504 3521 1035 1609 3670 2196  609 1733 2267  719
  627 3623 3915 2290 1422 2999 3632 1499  479 1079 1302 2715 1475 2904
 1296 2493 3113 1786  103 1195 3792 1239]"
780,780,"[3633 2359 1948 3171   49 3504 3478 3097 1787 3848 3521 2818 1146  306
  457 1878 3677 1930 3258 1256 3280  667 3947 1959 3349 2309 1116 3469
 3147 2493  627 3928 1249  371 3090 2608 2072  473 1911 1407  915  109
 1422 2354 2323 3255 2904 2196 2352 1786]"
781,781,"[2479 2752 1075 1222  949 3924 1930 3676 1934 3521 1098 2730 3848 3171
 3221 3088 1683 2207   29 1236 1878  482 2329 1899 1177 2842 2631 2350
 3677 3678 1191 1110 2128 2493 2623 2359  457 1235 1116 2608  962  915
  122 1422  667 3469 2072 2196 2904 1786]"
782,782,"[3221 3924  482  212 3848 2842 1271 2818 3545 2936  214 1899 1082 1110
 1934 1177 3678 3171 2631 3521  457 1235 3280 3088  744 1302 2128 1191
 2623 2329 1116  915 1231  669  902 1422  122  627 2787 3682 2608 1261
 2072  667 2196 1232 1214 3469 2904 1786]"
783,783,"[2930 1899 3676 2631 3221 1191 2842  457 1075 1231 3735 3101 3678 2128
 2730 3521 1256 1116 1225 2623 3088  427 1360 1283  482 1110 2608 1211
 3677  667  915  214 1878 2356 1302 2350 2359 1949  555 3469 2493 1422
 1235 2196 2904 2072  317 2958 1786 2709]"
784,784,"[3221 2128 3928   29 2731 1222 1236 1231 2730 1110 2623 3295 1279 3521
 3171 2858  915  427  669 2611 2018 2350 1116 1948  162 2631 2842 1930
  122 1899 3090 1235 3469 3088 1177 3815 2493 2356 2878 2072 2329 2608
 2166 1422 1526  667 2196  526 2904 1786]"
785,785,"[3924  920 3521 3677 3265 1222 3848 1225 3088 1826  372 1110 1146 2128
 3603 3469 2787 2608 3813  482 3171 1283  949 3295 3221  667 1116 3467
 1930  251  915 1360  740 2493  609 1422 1049 2072  540 2196 1375 1526
 2871 1908 1675  259  588 2904 1786 1239]"
786,786,"[ 307 2858  935 1191   15 3171 3340  115 3677  973 1360 1116 2842 2709
 2611 3928 3521 2128  949 2356 1249  598  915  667 3678 1899 2818 1177
   39 1418 2395 1235 2072 2608 1225  865 1222 2787 1422 2493 2354  149
 2889 2309 3469 2196 2904  295 1786 2328]"
787,787,"[2608 1796 1725 2623 2279 3240 1231  552 2182  801 1478 2329  910 2818
  905 2493 1878 2018  482 1683 3521  214 1197 1244 1422  707 2842 3547
  949  904 2124 3468 2730 1235  457  677 1776 3469 1245  355 2072 2196
 3792 1196 3113 2904 1786 3146   31 2570]"
788,788,"[1261  212 2479 2728  962 3295 3848 1103 3171 2329 2328 2350 2207  214
 2623 1191 3791 1235 1110 3221 1075 2730 2611 2128 3280 2818 3928 3521
 2395 1116 1878 3468 2608 2359 1177 3469 2309  667  457 2493 2072 1422
  222 2196 2501  915 2761 2904 2958 1786]"
789,789,"[3677 1878 2730 2207 2936 3171 1225 1236 2350 3848 3090 2818 2631  482
 2356 2128  962 1648 2623 1065 1242 2175 2359 2842 1110 3221 3791  214
 2608 1116 3924  122 1191 1418 2493 2611 2329 1899 1422  915 1235  667
 2196 3299 3469 2072  540 2904 1195 1786]"
790,790,"[2205 3678 3815 1937 3677 3521  740  904 3221 1276 3171 2202 1110 2916
 2930 3537 1677 2365    0 1266 1299 1235 1833  669 2791 1147  115  289
 2207 1195   33 1123 2196 3503 1269 1422  915 1065 3005 1206  777  902
 2493 2072  909 2904  907 2053 1786 3420]"
791,791,"[2329  740 2926  555 1177 3089 2018  941 2631 2930 3029 2842 2936  669
  457 1146 3171 2570 1878 1231 1528 2691 1244 1103  915 2356 3521 2731
 3677 3678 2493 2175 1116 2466 2623 1261 2359 2730 2608 1235 2072  667
 1422 2196 3088 3469 2904 1786 3896 2857]"
792,792,"[ 927 2966 2065 2359 2412 1614 1263 2493 1236 3545  713  942 2205 3497
 3065 2136 3521 1116 1796 3171 3603  964  915 3419 3221  902  214 1065
  317  904 3469 1188 3791 2356 1256   46 1085 2196  667 1422 3094 2072
  122  627 1624 2020 2904 2761 1195 1786]"
793,793,"[1683 2631 1299 3447 1930  307 2128 1448 2926 2493 3378 3633 2818 1236
 2350 1191 1669 2359  915 3521 3677 2356  306 2730 1116  669 3171 1065
 3818  457   29 2842 2676 3678 2623 2072 2329 1235  289 3133 3469 1422
  122 2608  667 2196 2904 1220 1786  911]"
794,794,"[2359 3378 3848 2842 3712  914 1188 3243 1279 2479 3203  474 1235 2752
  949 2207 3071 3719 1962 2865 1116 2356 3171 3677 2329 2128 1934 2608
  962 2072 2395 1289 1796 1392  231 2996 2493 3521 3469 1422  289 3947
  915 2196 2904    5 1967 1264  919 1786]"
795,795,"[3171 3633  973 3738  744 1147 3928 3333 1065 3605  931 1930  904 3740
 1083 1188 1926 1191 2608 1211 1796  950 2350  968 2066 3469 1102 1268
 2072 2631 2951 1948 2904  941 2196  667 1209 2207 1298 1177 1206  857
 1422 1232 2493  921 3577 1251 1786  923]"
