,Element,Occurrence Count
769,769,"[1731 3521 3551 2166  260 1395 1422  804 1624 1302 2247 3947  949  554
 2493 2904 1049 2761  103 1786]"
770,770,"[1188 2128 3677 3088  962 1235 1116 2350 1422  667 2608  907  915 3469
  109 1258 2196 2072 2904 1786]"
771,771,"[2852 2965 1116 2623  306 3678 2359  289 2711 3088 2608  667 3469  222
 2072 1422 2196 2699 2904 1786]"
772,772,"[2493  482 2623 1116 1878 2359 2608  667 1235 1195 2579 1302 1422 3469
 2072 2196  915 2958 2904 1786]"
773,773,"[1787 1110 1236 1188 1422 3469  588 1177 3221 2359 3791  667 2196 2493
 1948 2072 2904 1197 1786 1195]"
774,774,"[3677 3676 2350 1934 1235 2309 2207 1422 2128 1110  667 2608  915 3469
 2072 2904 2196 3407 1786 2027]"
775,775,"[2608 1188 3088 1237 1041  899 1422 3469 2604  904 2196 2018 1269 2072
 2904 1268 1196  915 1786 1306]"
776,776,"[1116 1176  167  948 3521 3341  328 1177  667 1135 1422  677 3106 2267
 1357 2196 2904 2761  109 1786]"
777,777,"[2627  667 1235 1386 1422 2359 2787 2623 3469 2196 2493 1290  456 1241
 2904  317 2000 1786 3526  588]"
778,778,"[2493 1116 2682 2608 2350 1188 1222 1422 2730  122 1065 2627 2623  667
 2072  915 2196 3469 2904 1786]"
779,779,"[3915 2290 1422 2999 3632 1499  479 1079 1302 2715 1475 2904 1296 2493
 3113 1786  103 1195 3792 1239]"
780,780,"[ 627 3928 1249  371 3090 2608 2072  473 1911 1407  915  109 1422 2354
 2323 3255 2904 2196 2352 1786]"
781,781,"[1191 1110 2128 2493 2623 2359  457 1235 1116 2608  962  915  122 1422
  667 3469 2072 2196 2904 1786]"
782,782,"[1116  915 1231  669  902 1422  122  627 2787 3682 2608 1261 2072  667
 2196 1232 1214 3469 2904 1786]"
783,783,"[ 915  214 1878 2356 1302 2350 2359 1949  555 3469 2493 1422 1235 2196
 2904 2072  317 2958 1786 2709]"
784,784,"[3090 1235 3469 3088 1177 3815 2493 2356 2878 2072 2329 2608 2166 1422
 1526  667 2196  526 2904 1786]"
785,785,"[ 915 1360  740 2493  609 1422 1049 2072  540 2196 1375 1526 2871 1908
 1675  259  588 2904 1786 1239]"
786,786,"[2395 1235 2072 2608 1225  865 1222 2787 1422 2493 2354  149 2889 2309
 3469 2196 2904  295 1786 2328]"
787,787,"[2124 3468 2730 1235  457  677 1776 3469 1245  355 2072 2196 3792 1196
 3113 2904 1786 3146   31 2570]"
788,788,"[1878 3468 2608 2359 1177 3469 2309  667  457 2493 2072 1422  222 2196
 2501  915 2761 2904 2958 1786]"
789,789,"[3924  122 1191 1418 2493 2611 2329 1899 1422  915 1235  667 2196 3299
 3469 2072  540 2904 1195 1786]"
790,790,"[  33 1123 2196 3503 1269 1422  915 1065 3005 1206  777  902 2493 2072
  909 2904  907 2053 1786 3420]"
791,791,"[2493 2175 1116 2466 2623 1261 2359 2730 2608 1235 2072  667 1422 2196
 3088 3469 2904 1786 3896 2857]"
792,792,"[3469 1188 3791 2356 1256   46 1085 2196  667 1422 3094 2072  122  627
 1624 2020 2904 2761 1195 1786]"
793,793,"[  29 2842 2676 3678 2623 2072 2329 1235  289 3133 3469 1422  122 2608
  667 2196 2904 1220 1786  911]"
794,794,"[2395 1289 1796 1392  231 2996 2493 3521 3469 1422  289 3947  915 2196
 2904    5 1967 1264  919 1786]"
795,795,"[2951 1948 2904  941 2196  667 1209 2207 1298 1177 1206  857 1422 1232
 2493  921 3577 1251 1786  923]"
796,796,"[1100 1225 3603 1235    6  122 3469  932 1422  289 2608 2623 1093  667
  915 2072 2196  911 2904 1786]"
797,797,"[2300  927 2072  259  372 1422 2676 2493  919 3667 2173 1912 2196 1966
 2207 2621 2904 2477 1786 2160]"
798,798,"[1191 2611  962 2493 3677 3678 1110 2359 1116 2608 1422  122  667 1235
 3469  915 2072 2196 2904 1786]"
799,799,"[1279  667  343 1188  214 1191 1422 2196 2072 2466 1673  927 3469 1268
 2356 1195 2904 2114 1966 1786]"
800,800,"[2608 3346 2129 1236 2569 3036 2207  915 1422 2493 3066 2904 2196  231
 1222 1089 1951 1448  540 1786]"
801,801,"[1973 3928 3521 2196 1951 1662 3551 1262 1422 2904 3947 1177 1171 2986
 1616 1786 1357   61 1269 1076]"
802,802,"[1116 1671 2207 2608 1235 1197  667 2730 2359  915 2493 2818 1422 3469
 1035 2196 2072 2904 1609 1786]"
803,803,"[ 289 1110 2493 2631 1116  122 2359 2842 2350 2623 1235 2608 1422  667
 3469  749 2072 2196 2904 1786]"
804,804,"[2676 2818 3070 1934  669 1116 1422  482  667 2842 3712 3469 2670  538
 2196 2072  376 2904 1786 3113]"
805,805,"[ 289 2207  904 2356 3678 2493 1116 2934 1235 3469 2623 2608  897  667
 2072 1422 2196 2904 1786 2857]"
806,806,"[ 457  910 2842 3341 1235 3088 2493  482 1116 2608  122 1422  915  667
  587 3469 2072 2196 2904 1786]"
807,807,"[ 902 1177 3088 1422 2608 3029  915 2175 1214 2196 2072 3467  667 2207
 3469 2904 1786 1195  109 2715]"
808,808,"[2128 1878 3521 2752  962 1116 1235 2207 1258 2493 1422 3469 2196 2072
  439 2904 1264 2947 1786 2705]"
809,809,"[2842 1796 1235 3280 2631 3678 3066 2915 2730  667 2608 1422 3469 3088
 2196 2072 2904 2570 2857 1786]"
810,810,"[1235  307 2128 2842 2359 3171 3469 2350  667 1422 2608 2072 1258 1960
  749 2196 1220 2904 2027 1786]"
811,811,"[2309 3341 2359 2923 1116 2676 3469  744 2072 1422 2501 2394  915 1222
 2623 1235 2608 2196 2904 1786]"
812,812,"[ 949 1110 1289 2493  667 2608 2128 1422  289 1059 3678  915  457  212
 3469 2072 2196 2904 2395 1786]"
813,813,"[2350  457 2623 1222  122 3818 2493 1110 1235  667 3469 2359 1422 2730
 2072 2196 3174 2904 3896 1786]"
814,814,"[3924 2623 1116  962 2493 2818 1146 1422 3088 2072  667 2608  222 2501
 3469 2196 2904 2715 1786 2682]"
815,815,"[1065 3545 2982 1609 1614 2129 2185  667 1344 1243 2730 2904 2453 1422
 2196 1218  918  909 1786  922]"
816,816,"[1422  912 2196  787  550 2904  732 3449 1953 3622 2570  588 1999 1721
  779   33 1786 1103  109 1373]"
817,817,"[1235 2493 2818 2936 2623 2359  667 1116  915 2608  902  122 3469 1422
 2196 2072 2904 2691 1786  292]"
818,818,"[2350 1110 1065 3171 2842  667  122  962 1188 2493  915 2128 2608 1422
 3469 2196 2072 2904 1786 2027]"
819,819,"[3468  962 1116 1188  667 2818  910 1222 3090 1269 1422  915 1065 2196
 1916 2072  540 2904 1786 1572]"
820,820,"[ 482 3678 1110 2350 2359 2730  122 2493 1116 1235  915 2623 2608 1422
  667 3469 2072 2196 2904 1786]"
821,821,"[2207   57  962 3712 2966 1422 1920 2072 2787 2053  355 2196 2395 2904
 1096  913 1306 1027 2796 1786]"
822,822,"[3521 2329 3677 3254 3670  970  677 2072 1176 2359 1422 3469 2196 3542
 2904  667  915 2803  143 1786]"
823,823,"[2608 3147 3468 1206 3469 1934 2018 1882 2196 1188 2072 1174 2904 3924
 2493 1422 1203 1218  903 1786]"
824,824,"[1899 2207 1191  944 3677 2608 2329 3678 1422  915  898  667 2818 1235
 3469 2072 2196 1211 2904 1786]"
825,825,"[2623 3677  482 2128 2329 2842 1116  457 1049 1110 2608 1235  667 1422
  915 2072 3469 2196 2904 1786]"
826,826,"[ 122 2207 2631 1930 1116 1899 3678 2359 3677 1235  667 2608 1422 3469
 2072  915 2196 2904  110 1786]"
827,827,"[2207 3521 2623 2309 3712 2858 3468 3087 1279 2072 2493 3113 3469  915
 1776 3622 2904 2196 2395 1786]"
828,828,"[1233   29 2493 2329  911 2072  122  915 3851 2196  949  667  921  289
  259  669 3792  909 2904 1786]"
829,829,"[ 482 2493  667 1946 1098 1422 1188 2072 2196  245 2972 3633  122 3133
 3509 2904  907 2299 3159 1786]"
830,830,"[1279 2608 1225  667 2072 1671 2858 1116 1178  592 1899 1422  915 3469
 2196 1579 1283 2904 1786   49]"
831,831,"[2359  915 1934 1298 1922 1302 2730 2072 1833 3910  667 1422 2493 1516
 2108 3469 2196 3316 2904 1786]"
832,832,"[ 122 3171 2493 1116 1235 2350 1110 3677 2359  667 2128  915 1422 2608
 3469 2072 2196 2904 1786 2027]"
833,833,"[1116 2608 1225 1235 2207 2818 3667 2493 1422 3469  904 1934 1098 2395
 2072 2904 2196  968 1786  919]"
834,834,"[3678 1110 2359 2623 2631 3677 2842  457 2350 1235  915 1116  667 2608
 1422 3469 2072 2196 2904 1786]"
835,835,"[2818 2350 2493 1110 2207 2359 1065 2608 1116  122 1235 2299 1422  667
  915 3469 2072 2196 2904 1786]"
836,836,"[1177 1232 2350 2842 2623 2329 3678  915 1191 1235 2608 1960 1422 3469
 1220 2196  667 2072 2904 1786]"
837,837,"[2579 2207  375 2389 3383  904 2018 1116 3133  667 3469 1103 2493 2196
 3088 1422 3896 2904 1786   31]"
838,838,"[2731 1422 3306 3021 1205   15  352 2108  295 2904 1229  744 3019  799
  952 2018 2727 1786 1922 1135]"
839,839,"[1247 3928 2623 2359 3678  777  593 2196  677 1302 2904 1222 2329 1255
 1147  949 1177 2790 1088 1786]"
840,840,"[2493 2359 2631 3712 1116 3623  915 2623  949 1110 1235 2608  122  667
 1422 3469 2196 2072 2904 1786]"
841,841,"[2359 2072 2350 3088  935 2936  214 1177 2623  949 2493 1422 2907  667
 3469 2335 2394 2196 2904 1786]"
842,842,"[2329 1422 1146 3678   10 1195 1065 2623 3480  677    0 1188  907  667
 3670 2196 3469 2072 2904 1786]"
843,843,"[2730 2493 2623 2207 1235 1191 2359 3678  915 1422 3469 3910  667 2196
  317 3750 2072 2904 1786 1616]"
844,844,"[1176 1116 1235 1242 1225 1878  915 2072 1448  667  212 2608 1422 1248
  456 2904 2196 3469 2996 1786]"
845,845,"[2350 3928 2761 2072  479 2992 3469 1360 1035 2359 1065 1422 1188 2904
 2196 3088 1197  122 1786   49]"
846,846,"[3678 1949  677 2207 2842 3670 1299 3469 3088 3677 3071  667 1422 2608
 2196 2072 2904 2857 1196 1786]"
847,847,"[1899 1116 3521 2128 2608 2300 1191  915 1225 2395 2493 1422 2623 3469
 2072 2904 2196  317 1786  592]"
848,848,"[2611 3469 2356 1188 1796 1422  860 1235 3069 2196 2072  915 3808 2794
 2904 2803 2917 1786 2247  355]"
849,849,"[ 306  749 1912 1272 1232 2608  949 1287 1422 3782 1266 2904 2065 2493
 3675 1147 1302 1206 1236 1786]"
850,850,"[2128  289 2359 2350  122  962  915 2623 1235 1116 3469  457 2608  667
 1916 1422 2072 2196 2904 1786]"
851,851,"[2128  627 3678 1110 2493 1231 1422 2623 1235 2608  915  667 3420 2196
 3469 2904 2072 1287 1135 1786]"
852,852,"[1235 3678 3469 1934  904 3633 2072 2493  122 2818 1422 2395 2309  915
 2196 3468  588 2904 3113 1786]"
853,853,"[1958 1211 1343 3843 1422  265 1568 1123 1203  607 1134 1275 2627 1283
 1357 3094 2904  596 1786 1306]"
854,854,"[ 555 2196 3475 1930 2493 2904 1422 1211 3185  903 1833  124 2242 2267
 2598 2136 1786  915 1248    0]"
855,855,"[1878 2350 2676 3088 3677 1188 2359 3678 1065 1116  457 1235 2608  667
 1422 3469 2072 2196 2904 1786]"
856,856,"[ 457 2842 2631  922 1116 2207 2730 1236 1235 2608 1281  122 3469  667
 1422  915 2072 2196 2904 1786]"
857,857,"[1934 1110 3521 1422 1922 2072 2623 1146 1796  289 2196 2639 3420 1360
 1996   33 1246 2904  259 1786]"
858,858,"[3288 3088 1146 2359 1355 1236 1110 2072 3750  667 1422 3678 2196 2730
 2350 3469 3896 2904 3480 1786]"
859,859,"[2128 2631   29 3678  122 2359 3677 1235 2350  457 1116 1422 2608  915
  667 3469 2072 2196 2904 1786]"
860,860,"[2608 2796  667 2359 2787 3677 1422 1177 1065 1302 1219 3469 2132  915
 2196 1967 2904 2072 1393 1786]"
861,861,"[ 749 3171 2623  932 1098 2858 3521  289  214 3469 1135  667 2493 2072
 2395 1422 2196 2904  592 1786]"
862,862,"[3791 2611 1191 1177  122 2175 2608 2623 2493 1110 2329  667 1422 2072
 3469 2196 1290 2904 1195 1786]"
863,863,"[1422  912  915 2072 2919 1302 2818 1418   29 2302 2196 2904 2730  749
  908 1246 1103  919 1786 1205]"
864,864,"[3633 2350 1191 2842 3677 2128 2493 2359 3088 1235  915 1116 1422  667
 2608 3469 2196 2072 2904 1786]"
865,865,"[3677  669 3521 1116 2818  122 2608 2329 2350 1235  667 1422  915 3469
 2072 2196 3146 2904 1786 2996]"
866,866,"[2493 2611 3678 3521 2631  915 1116 1235 2656 2842 1283  667 3469 2608
 1422 2196 2072 2904 2857 1786]"
867,867,"[2842 1235  962 3678 1934  122 2350 1116 3677 2359  457 2623  667 1422
 2608 3469 2072 2196 2904 1786]"
868,868,"[2365 3038  587 3892 2207 2706 2196  144 2493  595 1261  627 1786 1585
 1422 2761 1369 2904 1392 1281]"
869,869,"[ 667 3677 2359 2608  931 1065  915 1422 1302 3088 2072 3469 3782 2790
 2904 2196 1224 1516 1786 2682]"
870,870,"[2752  904 1116  667 3791 1272 1110 3004 2608  122 1422  457  915 2880
 2072 2196 2904 3469 2705 1786]"
871,871,"[2608 1191 2493 1302   33 1110 1225  667 1235 3090  592 3677 1422 3469
 2072 2196 1203 2904 1196 1786]"
872,872,"[2493  614 1796 1263  149 1347 2356 2350 1241 1422 1188 2066 2196 3088
 2608 2730 3434 2904 1786 1956]"
873,873,"[2493  949 3678 2350  457 1235 1110  289 2842 1116  482 2608 1422 3469
  667 2072 2196 2904  259 1786]"
874,874,"[3677 3088 1110 3085 1177 2493 1116 1930 3469  903 2608 1236 1422  667
 2072 2196 2904 2761 2598 1786]"
875,875,"[1116 1188 3813 1235 2493 2359 2350  915 2352 2623 1422 2787 1999 3469
 2072 2196 1386 2904  588 1786]"
876,876,"[3521 2794  851 1244 3146 1266 1422 2904 2005  122 1230 1088  749 1135
 2000   33 1786 2818  902  259]"
877,877,"[2730  214 1231 2493 2608 2611  915 2818  667 3468 2329 1422 1235 2072
 2196 3469 2570 2904   31 1786]"
878,878,"[ 667 3133 3270 1065  962 3621  122 2207  457 1422 2205 2608 1076 2072
 2196 3469 2904  907 1786 1229]"
879,879,"[3468  246  910 1116 2356  212 1261 2608  667 2207 1235 2359 1422 2072
 3469 2196 2904 3498 1786 2570]"
880,880,"[2930 2493 2730 3506  305  904 2904 1282  740  744 1422  913 1249 3470
  952 2066  355 1966 1786 3107]"
881,881,"[ 667 2466   31 1347  902 1188 2072 2196 2818  949 1422 2608 3467 3088
 2663 2904  923 3174 1786 1214]"
882,882,"[3378 2608  669 1116 3677 1235 3088 2493 3791  915 1422  667 2623 3896
 3469 2196 2072 2904 1197 1786]"
883,883,"[3521 1065 3950 1415  667 1235 1209  931 2608 3088 3469  915 1422 1269
 2196 2072 2904 1720 2857 1786]"
884,884,"[1671 1235 2842 2611  667 2623 1082 1899 2608 1422 1110 1222  264 2072
 2196 3113 2904 1096 1786  526]"
885,885,"[1065 1225  669 2730  457 3677 1110  122 1116  667 2608 1235 2623 2359
 1422 3469 2072 2196 2904 1786]"
886,886,"[1116 3633 1930 2608 3469  949 1177  904 1236 2207 3678 1422  667 2072
 2196  915 2761  799 2904 1786]"
887,887,"[2359 1065 3633 2730 1235 2207 3468 3678 2608 1422  915 1188 3469 2072
  507  667 2196 3744 2904 1786]"
888,888,"[1225  923 3928 2185  901  910 2323    0  941 1203 1206 2656 1911 3071
  915 1786 1616 1422 1224 1078]"
889,889,"[2686  289  915 1386 1065 1422 1191 2356 2309  931 1343 2682 1671 3469
 3750 2904 2196 2761 1579 1786]"
890,890,"[1422 1195  212  667  915  161 2196 1236 1188  313  799  837 2493   16
 1279 2290 2072 2904 2598 1786]"
891,891,"[3677 1116 2356 2329 1235  667 1269 1422 1614 2608 3469 2611 2842 2359
 2196  915 2072 2904 1195 1786]"
892,892,"[3509 1188 1934 3378  667 1085 1211 2787 3935 1422 3299 3469  214 2072
 2196 1098 3159 2904 1786 3910]"
893,893,"[1930 2072 1422 1302 3469 1275  598  667 1287 2608 2196 1959 2300 1079
 2904 1609 1258 1196 1786  109]"
894,894,"[2730  962 1289 2207 2608 1222  667 1422  904 2623 3469 1188  915 2196
 2072 2904 1147  784 1786  356]"
895,895,"[2124 3521 2493  931 2580  962 2235 2818  915 1422 2571 2623 3469 2715
 2072 2196 2904 2723 1786 2395]"
896,896,"[1283  910  667 1147 1126 1422 1212 1177 1146 1188 2196   46  588 1948
 2323 1299 2904  526 1786 1616]"
897,897,"[2631 2128 1110 2493 3678 1191 2350 3677 1116 2623 1235 2608  667 1422
  915 3469 2196 2072 2904 1786]"
898,898,"[3515 3066 1116 3677 2467 3935  256 1422  604 2072 3504  917  915 1065
 2196 2205  898 2904  356 1786]"
899,899,"[2623 3678 1934 1110 2608 1098 2730 2493 1177  667 1422 2395 3469  212
 2072 2904 2907 2196 1192 1786]"
900,900,"[1116  962 3678  122 1930 3848 3088 2608 1110 2359 1422 1211 1235  667
 3469 3509 2196 2072 2904 1786]"
901,901,"[ 214 2730 3633 2631 2611 2842 3678 1116 1235 2623  915  667 2608 1422
 3469 2072 2196 2904  912 1786]"
902,902,"[2493 3469  667 2359  212  915 1098 3677 3633  949 1236 3542 2608 2072
 1192 1422 2196 3752 2904 1786]"
903,903,"[2359 2493  555 1920 3916 1207 1046 1981  902 2454  647 2196 3362  164
 1422 2904 2244 1386 1786  588]"
904,904,"[3280 1236   40 2072 1543 2493 1572 2018 1448 1422 3701 1093 1202 2196
 3480 2904  540 3470 3005 1786]"
905,905,"[2818 2128 2842  667 1235  457 1422 3677 3088 2207 1116 2608 3469  915
 2196 2904 2072 1269 1786  109]"
906,906,"[ 122 2623 2128 2842 2350 1191 1235 1302 2493  915 3677 1116  667 1422
 2608 3469 2072 2196 2904 1786]"
907,907,"[1934 2623 2608 1235 2730 2207 1098 1188  962 1422  122  667 1302 3469
  915 2196 2072  919 2904 1786]"
908,908,"[1235 2611 1249 2608 3782 1244 2730  667 1962  922 3469 2790 3928 1422
 2904 2072 2196 2857  607 1786]"
909,909,"[2608 3848 1048  667  212 3087 2207 2493  150 1422 1948 2359 2466 2072
 2196  915 1609 1195 2904 1786]"
910,910,"[ 122  906 3171 1422 2676 2904  912  922 2072  903  915  913 2761 1266
 1624 1220 1034 1953 1786 1952]"
911,911,"[ 122  289 2350 3678 3924   29 2608 2493 1672 1110 1960 1422  667 2288
 3469 2196 1206 2904 2072 1786]"
912,912,"[1116 2329 3677 3670  962  122 1235 2350 2608 1302  667 1422 2359 3678
 3469 2207 2196 2072 2904 1786]"
913,913,"[2631 2842 1616 2359 2493  915 1899 1235 2608 1191  667 1422 2072 3469
 2196  295  592 2904 1295 1786]"
914,914,"[1188 1211  667 1422  482 2359 1796 1235 2608 3677 2207 3469  915 2493
  588 2196 2072 2904  479 1786]"
915,915,"[ 962 2359  289 1235 3791 2356  667 1272 1306  677 1422 2493 2196 3469
 1199 2072 2917 2904 1786  317]"
916,916,"[3677  457 1110 2359 2730 2493 2350 1116  122 1235 2623 2608  915 1422
  667 3469 2072 2196 2904 1786]"
917,917,"[ 115  592 2608 1671  744  667 1222 2493 1302 2207  915 1422 2616 2072
 2196 3469 2904  149 1786   33]"
918,918,"[ 234 2608 1284 3460 1211  212 3264 1095 1149  911 1422 1213 2904 1357
 1343 3701 2731 1279 1786 3069]"
919,919,"[ 122 3745 1422 1235  744 1796 2072  214  174 2623 3088 1475 2608 2196
 3622 3173  915 2541 2904 1786]"
920,920,"[ 160 1999 2196  667 1899  744 1422  523 1930  212  915 1089 2072 2904
 1195 1196 1959 2267 1786   49]"
921,921,"[1236 1188 2982 2996 3750 1271 2858 3005  932  744  245 1225  993  122
  915  589 2904 1786  911  898]"
922,922,"[2207  289 3521 3678 2356 1116 2623 2608 2493 3469  667  962 1264 1422
 2857 2072 2196 1059 2904 1786]"
923,923,"[ 456  935  910 1110 1236  915 1648  627 3469 1948 1422 2493 1261 2072
 1448 2196 2207 1197 2904 1786]"
924,924,"[ 962 3521 1796 3678 1235 2128 1116 1422  122 2493 2608  667  915 2072
 3469 2904 2196 1286 1392 1786]"
925,925,"[3333  667  910 2356 1422 2493  363 3341 1079 2005 2196  903    0 3469
 2072 2904  550  251 1786 2761]"
926,926,"[1568  941 2185 3521  949  507 1796 2611 2072 2623 2493 1422 1197 3469
 3535 2395 2196 2904 1484 1786]"
927,927,"[1223  124 3678 3270 1934 2493 1422 2611 2196 2072 1040  927  857 2904
 2288 1287 1096  919 1786 1249]"
928,928,"[2277 2370 1220 3818 1091  357  915 2904 2493 1369 1287  456 1197 1261
 2691 2267 1783 1786 1239    0]"
929,929,"[1116  482 2329  122 2608  292 2493 1188 2359  667  456 1422 1235 3469
  749 2072 2196 2904   49 1786]"
930,930,"[2725 1255 3467 1235  962 3341 2359 3469 2350 1422 1065 2072 1188 1177
 2196  667  949 2904  904 1786]"
931,931,"[1683  915 2842  962  306 2493 2818  667 2623 2608 1422 1235 2676 3469
 2072 2196 2904 1147  592 1786]"
932,932,"[ 482 2493 2608 2623 1225 1683 1235  122 1116  667 3469  627 1422 2072
  915 2196 2904  647 1786  592]"
933,933,"[3813 1872  338  528 1130 2359 3088 1422 1259 2072 2196 1946 1235 2904
 2493 1999 1261  915 1786  317]"
934,934,"[2196 3951 2958 1369 2608 2611 3915 1585 1357  915   46   72 2738 3648
 2904 2027 1572 1916 1786  526]"
935,935,"[2611  667  279 3088 2493 2623 2350 3469 3070 1422 1720 2072 1922 2627
 1703  149 2196  915 2904 1786]"
936,936,"[ 306 2623  918 2196 2309 2493 1251 3931 1422 1209 1298 2904  667 3469
   49 1147 2857 1212  902 1786]"
937,937,"[ 915 1191 2493  457 2730  962 2359 2842 1116  667 3677 2350 1235 1422
 2608 3469 2072 2196 2904 1786]"
938,938,"[3067 3521 2493 1258 2359 3470 1146 2608  915 1271 3469 1261 1422 2196
 2904 2972 1952 2790 1220 1786]"
939,939,"[3280  555  332 3791 2493 3469 1796 1222 3535 3924 1422 2693 2072  915
  784 2196 2904 1357 1786  607]"
940,940,"[2493 1116 2676 2623 3678 1098 2205  962 1422  667 2608  122  915 1235
 3469 2196 2072 2904  907 1786]"
941,941,"[2731 1116 2842 1899 3088 2631 2359 3678 1235 3469  667 2608  915 1422
 2072 2196 2904  110 1786 2857]"
942,942,"[3712  667 2730  259 1049  589 1116 1422  457 3677 2466 1946 3147 2072
 3341 1392 2196 2323 2904 1786]"
943,943,"[2731 1116 2623 1878 3468 2359 1103 3469 1235 2493 3088  667 2608 1422
 2196 2072 2904 2958 1786 2857]"
944,944,"[2356 3677 2608 3521 2466 1191 2874 3469 3087 1065 1422 1135  953 2493
 2616 2196 2072   10 2904 1786]"
945,945,"[  29 2359 1191 1110 1236 3678 2493 1116  915  667 1235 1422  457 2730
 3469 1249 2072 2196 2904 1786]"
946,946,"[2359  457 2207 2350 1110 1116 2842  915 2493 1235 3677  667 2608 1422
 3469 2196 2072 2904 1196 1786]"
947,947,"[1422 2066 3577  197 1386 1103  902 2904 1211 2965 2299  592 1199 1273
 2493  968 1373 1786 1833 2395]"
948,948,"[3034  915 1261 1375 1783  245 3378 2196 2943 1422 2904 2627 3523 1269
  968 2320 1572 1786 2616  479]"
949,949,"[1878 2309 3678  457  306 2623  779 2608  915  667 1422 2730 2329 1235
 2072 3469 2196 2904 1786 2570]"
950,950,"[1302 2730 2842  962 2608 2359 2493 1116 1934  667 1422 3469 2207  915
 2072 3498 2196 2904 3113 1786]"
951,951,"[2608 1116 3469 3815 2356  514 2999 2175  744   35  667 2072 1422 2207
 1499  915 1448 2196 2904 1786]"
952,952,"[ 122 2196 2939 3948 3029 3729 1833 2493 2904 1422 1247 1146  292 2290
 1786  749 1198 3910 3159 1219]"
953,953,"[2608 1796  561 2493 2072 1096 1422 1899 2787 2196 3469 1235 1213 1222
   49 2904   57 1295  317 1786]"
954,954,"[3468 1078 2072 1422 2196 2493  540 2904 2247 1302 2946 1677   33 2335
 1241 1209   49 1786  473 1199]"
955,955,"[2207 2018 2329  667 1110 1796 2608 2787 2196  915 2493 1096  313  317
 2072 2904  918 1034  526 1786]"
956,956,"[3434 1236 1247 2919 2493 1422 1103 1176  445 3815  904 1379   31 2207
 2129 2904 1243 1213  903 1786]"
957,957,"[2207  598 1110 2730 3469 1177  929 3133 1146 1360  667  245  907 2350
 2904 1287 1211 3729 1786 1266]"
958,958,"[ 667 2493 1249 1116 1225 2608 3633 3469 1422 1342 3677 3255 2072 3752
 2904  831 2196  915 1786  109]"
959,959,"[2185 1746 1223 3159 1212 1098 2608 1948 1422 2335 1177 2493 3385 2904
 2196  526 1207 2320 1243 1786]"
960,960,"[ 122 2611  667  744 2128 3623 1116 2356 2493 2608 1899 3299  915 3469
 1422 2072 2196 2904 2705 1786]"
961,961,"[3678 2309  667 1222 3928 2493  935 1422 1177 2395  964 3100 2072   49
  915 3469 2196 1357 2904 1786]"
962,962,"[2493 2670 1833 1422 2904 2196 3577 2359 1298 1177  904 1747 1252  259
 1271  915    5  109  526 1786]"
963,963,"[ 904 3378 3924 2493 1279 1188  667 2631 2608 1964 2329 2072 1422 1264
 2196 3469 2904 1222 2996 1786]"
964,964,"[3221 1235 3171 3678 3078  669 2842 2631   35 3467  915 2608 1422  667
 2072 3469 2196 2904  592 1786]"
965,965,"[2207  514  915 1188 2359  212 2493  667  289 2608 1672 3133 2027 3036
 2072 2196 2907 1422 2904 1786]"
966,966,"[2842  904 3677  962 3676  212 1236 1116 2493 2623  122 2608 1235 1422
  667 3469 2196 2072 2904 1786]"
967,967,"[ 122 2842 3089 2623 2493 1261 2350 3677 1116 2359 1235  667 2608 1422
  915 2072 3469 2196 2904 1786]"
968,968,"[1116 2623 3676 2631 2128 2493 1110 1422  915  667 1235 2329  295  245
 2608 2072 2196 3469 2904 1786]"
969,969,"[3509 3272 1203 3070  915 1911 3478 3434 3270 2072 1241 1230 1202  592
  596 2904 1786  479 3038 1196]"
970,970,"[ 744  447 1261 1908 1256 2871 1225 1085 3469 2287 1302 2493 2277 2196
 3526 1422 2904 1747 1786  295]"
971,971,"[ 962 1110 2623 2350  482 3677 2493 1235 2359  667 2608 1422  588  915
 3469 1258 2072 2196 2904 1786]"
972,972,"[3468 2072 2676 2493 1188  915 1098  667 1279 1211 1796 2608 3813  507
 1422  526 2196 2904 1640 1786]"
973,973,"[1191 2631 2623 2842 1930  744 3088  667 2608 1235 1911 1422 3469 1147
 2904 2196 2072 1232 1078 1786]"
974,974,"[1258 3280 2288 2072 2818 2493 1776 1245  223 1235 1237 3420 1422 3468
 2904 1392 2196 1199 1786  589]"
975,975,"[2350 3174  667  905  372 1146  122 1116  744 2072  915 3088 3469 1422
 2608 2196 2904  912 1786 2682]"
976,976,"[2196 1211  667 2730 2787 2359 2549 1177 1422 1291 1293 1271 2904 2871
 2709  607 1236  540 1786  749]"
977,977,"[2329  962 2350 1116 3924 1049 2207 1222  667 1235 1422 2608 2196 2072
  915 3469 2996 2904 1786  540]"
978,978,"[2730  932    9 3633 1878 2691  647 1303 2493 3469 2072 2623 1264  667
 1235 1422 1607 2196 2904 1786]"
979,979,"[1422 2493 3061 1195 3171 2466 1261 1065 2328 1230 2359 1386 2727 3469
 2196 2072 2904 1786 1286 2027]"
980,980,"[ 667  179 3264   15 3469 2731 2623 1718  306 2196 1422 1962 3480 2359
 1235 2394 3467 2904 1786 1264]"
981,981,"[ 667 1116 1261 1235 2608 2079 1912 1934 2207 1188  915 3677 1422 3469
 2072 2196 2904  919 1196 1786]"
