,Element,Occurrence Count
411,411,"[422 274 751 618 681 315 416 125 400 375  32 203  72  82   4  20 376 108
  63  44]"
412,412,"[1473  104 1947 1976  436 1330 2040  488 1172 1329  931 1790  470   87
   30   76  420   16   20 1047]"
413,413,"[ 274  149  311 1372   40 1211 1195  263  427   17  353  638   63  788
   58  464  153   70 1212  110]"
414,414,"[ 934  597   29  871  697  634  691  699  632  874  532 1196 1029  189
 2828  595 1285 1272  698  458]"
415,415,"[2463  671 1726  667  972  824  194  189 1597  673  672 1477  184  187
   15  670  669  186   29  108]"
416,416,"[ 31 668 449 282 453 485  23 403 915 483 493 194 188  34 300 852 296 299
 160 305]"
417,417,"[866 137 117 522 140 571 514 407 584 528 685 327 289 942 143 557 377 634
 145 488]"
418,418,"[ 464  468 1080 1211  576  117  704   58  871  630  522  503  115  153
  788  101  120  353  632  110]"
419,419,"[   4  375  611 1235  422   35  656  113  146  423  427  108  417  296
  388  376 1211  128  425  125]"
420,420,"[160 134 316 605 869 658 277 458 377 327 325 155 787 115 137 685  29 120
 628 631]"
421,421,"[ 522 1022  397  490 1029  870  911  272  316    4  770  496  874  501
  366  409  777  134  627  133]"
422,422,"[ 187  178  669  188  177 1367  194 1310  181  667  179  668  184  186
  108  323  972  380   15   29]"
423,423,"[ 931   63   97 2701  420  488  425  367   26   12  248 1172  899  312
  436  894  470  897  148  442]"
424,424,"[ 37 335 686  32 236 480  90 281  76 247 473 618 681   2 971 272 376 110
 277 393]"
425,425,"[ 310 2436  130   47  816   45 1174  400   63 2654  810  820 1436  877
 1824  844  703  814 1697 1444]"
426,426,"[911 404 898 196 236 964  21 348 704  47  58 116  35 409 359 407 978 770
 134 133]"
427,427,"[  50   17 1195  356 1601  416  146  206   45 1290  314  108 1713  208
  203  274  754  336   14   47]"
428,428,"[ 315  870  373  623  470  196  227   73  619  128 1452  311 1286  379
   47  195   82   40   12  155]"
429,429,"[ 278  294  468 1080 1912  980 1055    2  610  588  401  277  298 1405
  110  335 1736  247 1313  681]"
430,430,"[777 627  71 114 501  63 874 116 409 272 366 243   4 496 133  40  12 134
 397  25]"
431,431,"[1648  401 1547 1147 1086 1505 1128 1408 1496  657 1410 1095  491 1504
  563 1411 1141 1485  669 1091]"
432,432,"[1313  113  247  491 1078  439  681 1055  971  468  588  110 1110  686
  117 1080  458  401 2295  277]"
433,433,"[ 427  765 1375 1186 1516 1237  579 2026  455  425  441 2602 1558  419
 1235 1211  449   79  991   24]"
434,434,"[ 436  289 1014   63  930  642  155  134  116  759  751   98  130  272
  147  115  277  120  787   40]"
435,435,"[  24  818  474 2958    8    9  572   13  128   23   34   45  811   10
  387   12  299  375   25  296]"
436,436,"[ 387  837  716  370   40  299  194 1247   86  375  638  296  149 2551
  639   34   10 1211  414   12]"
437,437,"[394 388  10 208  60 387  45 114  47 243  14 206 116 375  29 223  50 396
  34 296]"
438,438,"[628 629 117 138 272 316 134  58 133 115 464 632 326 869 321 685 120 933
 325 277]"
439,439,"[1075  942  326  628 2215  675  327  522  323  143  328  866  316  803
  145 1470  528  631  377  685]"
440,440,"[ 539  870  801  409  508  478  327 1022 1028  316  777  522  496  514
  874  770  134  627  501  133]"
441,441,"[   9  446  113  534  692  611  580  117  656  589  184  146   32  128
  527  954  401 1547 1053  702]"
442,442,"[1589  775 1008 1014  322  699  256  682  313  905  340  749  207  470
   97  258   98  436  737 2260]"
443,443,"[ 376  109   35 1344  418  656  273 1050 1343 1683 1191  417  618  489
    4  422  113  223  108 1235]"
444,444,"[ 195  916  311  196  898   82   35 1020 1425  770  724 1452  645  911
 1386  116  134  133  378  654]"
445,445,"[1390   57   62   52  347   86  161  264  398  240 1127  249   47  356
   65 1263   14   13  341  278]"
446,446,"[ 647   65 2439 1041 2313   44   64  345 1390   42 1205 1701 1252 1127
    7 1405   20  279 1039 1263]"
447,447,"[ 15  34 671 673 323 675 884 672 187 188 666 972 667  29 186 108 670 179
 669 184]"
448,448,"[ 900  649 1306  312  593 1238  760  889  421 1603  897  899  425 1301
  409  770  171  898  548  248]"
449,449,"[1195 1188   47  207  146   50  263  208  113  894  336  203   17   12
  206  417   29   14  296  223]"
450,450,"[1252   50   14 1051  336   42 1929 1188 1196 1254  720   13   65  152
  788   78   44  153  274 1290]"
451,451,"[ 542  804  134  576  942  377 1470  478  136  585 1024  617  812  803
  143  457  522  145  327  407]"
452,452,"[ 771 1564  476 1567 1367 1770  573  571 1563 1107 1085  964  557  527
  804  806  702  503  954  549]"
453,453,"[ 155  269  251  365   30  975   31 1171   25  348  604  699   35  428
  158  394  593   47  520  157]"
454,454,"[ 128   73    9  376  296  125  158  656  417    4 1211  425  422  611
  427 1188 1186  113  146  108]"
455,455,"[1436  496  539  499  522  556  870  134  868  865  777  478  133  801
  490  508  542  514 1028  505]"
456,456,"[1195   25  758   48  158  206   12   58  203  208   17  314  400   63
   50   45   47  336   11   14]"
457,457,"[  58   31  132  463  236  404  645 1020  409  704 1660  916 1425  978
  348  898  911  134  770  133]"
458,458,"[ 174  168 1595  713  166  172  512 1367  660  365  389   82  378  169
  171  341  167    7  661  662]"
459,459,"[109 498  76 957 160 520 594   4 618  99 473 428 393 425 616 427  35 656
 253 690]"
460,460,"[1014  203  416 2708  123 1252 1545 2092 1712   45 1571   86  825 1227
 2091 2106    4 2422   63 2093]"
461,461,"[134 305  32  25 113  63 486 110 116 160 428  34 236 296  35 300  40  12
 171   4]"
462,462,"[1078  492  291  488  963  959  686  287  543  484  401  510  648  516
  458 1022  501 1049  139  288]"
463,463,"[ 759 1197 1390 1261  786  416   50   42   14   45  897  158  336  128
   71   55  108   12   63   47]"
464,464,"[2195  108   11  612  208 2256   39  894  203  416   14 1019 1717  754
   13  146   47  314  226  955]"
465,465,"[1713 1195  990 1006 1794 1188  206  310 1561  413  274   14   48  785
  152 1186  400    9  146   47]"
466,466,"[ 634 1086 1408 1547  491 1055  909  610  277  866  303 1091  564 1095
  458 1078 1505  401 1407  468]"
467,467,"[ 108  449  236   40   65 1262 1483  448   26  113 1721  335  376  247
  277  681  283 1311   77  466]"
468,468,"[1211 1186  455   34  146  427   44 1561  296  788  223   12 1929    4
   63  274   14 1290    9   13]"
469,469,"[1307  448  467  305 1555   21  282  299  776  453  300  403  849   36
  485   26    3  515  449   24]"
470,470,"[ 134  155   63  751   90  759  868  430  642  147  116 1020    4 1021
   12  447  996   88  272   40]"
471,471,"[762 430 744 870 642 645 508 243 155 397 134 147 770 316 874 366 272 627
 496 133]"
472,472,"[1185 1929    8 1192 1193   61  442  296  990  448 1352  403  274 1189
  453   65 1186   26   13 1199]"
473,473,"[ 328 1090  327 1091  804  136  348  573  143  920  446  766  585  652
  184 2742 1053 1367 2607  365]"
474,474,"[ 425  497 1043   27  520  486  958  428   76  128  376  422   73  436
 1050  611   32    4  171   35]"
475,475,"[ 401  488  281 1562  570  959  139 1022  117  458  775  644 2295  564
  523  291  503  501  457  571]"
476,476,"[2222  136 1024 2078  321 1174 1760  943 1470 2076  285  865 1695  685
  181  631  528 2939  143  323]"
477,477,"[167 988 116  34  47 278  29 206  58 115 219 158 223  17 118 396 214 296
 113 108]"
478,478,"[ 153  208  274  310    9  400 1188   58   12 1195   63   13   47   17
   14  206   50  336   48   45]"
479,479,"[ 72 272 134 169 744  97   2 364 263 116  60 214  17  86 243 397 335  22
 114  58]"
480,480,"[  72   86 1051  115   32   74 1050  335  489  422   22  417  171 1007
  113   35    4  656  376  125]"
481,481,"[ 421  430  930  206   17  751  754  758 1195   45   71  310  149  416
   12   48  400   40    4   63]"
482,482,"[394  60 310  34  63 296 206  17 108  11  12 400  45 336  50 314 158  29
  14  47]"
483,483,"[1817  172 1596 1595  365  378  972  380  166  168  713  663  382  167
   82    7 1367  661  171  662]"
484,484,"[ 146  125  296   59 1050 1186 1371  656 1211 1188   35  422  113  376
  489    4  108  417  425  427]"
485,485,"[238 263 278 236  37 398 186 256 118 364  22  47 348 108 344 247 618 214
 253 345]"
486,486,"[ 379    4 1315   65   21   35   53  862  773  376  223  336  274  108
  105  356  345  315  373   47]"
487,487,"[134  58 751 116 755 604 549 652  63 114 514 327 195 744 416 155  47 758
  12 421]"
488,488,"[ 58  14 785 373  17  38  15 336 128 623 152 310 274  11 146 400 416  47
  63  12]"
489,489,"[303 857  34  23 915 531 493 852 851 515 304 500 856 848 299 301 305 282
 483 300]"
490,490,"[514 169  82  58 167 336 394 113  17 206 208 203  63 114 296 108  14  45
 158  47]"
491,491,"[ 162    7  160  394  163  659  165 1723  365  708  701  171  167 1282
  712  710  661  662 1126  660]"
492,492,"[ 264  678   72  934  101  189  361 1313  278 1549  701 1728  353 1073
  680  354  594  688 1741   86]"
493,493,"[ 223 1814 2180 2537 1102 2091 1158 1359  779  296 2090  962 2094 1157
    4 1103 1130 1884 1149  969]"
494,494,"[133 370 754 272 153 416 397   4 496  34 114  17  58  40 134 336  63 514
 116  12]"
495,495,"[ 199   47 1175 1733   63 1584 1918 1421  311  200  370  196  373  619
  315  382  654  380  195   82]"
496,496,"[ 787  110  416 1263  203  656  436   76   32  486   47  171   44 1171
 1041   14  497   82    4   63]"
497,497,"[ 356   17  169  330   13   45  745  264 1263  398  278   47  348  250
  341   22   58  214  206   14]"
498,498,"[1501  783 1141  673 1566 1147 1129  580 1359  669 1086 1167 1408 1871
  566  491  401 1091  476 1140]"
499,499,"[1730  611  296  449  278  113  146  108   25   12    9   47   73   63
  453 1199  612  128  403   13]"
500,500,"[ 236 1109  411  654  373  133 1247  195   35  911  315   31   58  625
  623  116  370  134 1639  407]"
501,501,"[  73  110  133  223    9   32  125  108 1050  146  422   47  171  425
  128  296   35  113  656    4]"
502,502,"[1006 1905   12  744  421  730   80  416 1180 1181 1178  729 1609  758
 1001 1182 1177  177  194  203]"
503,503,"[ 726   35 1638 1467   58  348 1091   73  315  677 1230   47  389 1525
 1522 1400 1079 1526 1445 1524]"
504,504,"[1051  489  114 1294  146  425  127   11 1195  417  312  421   63  310
  427   71   38  400  148   12]"
505,505,"[ 186  284  178  654  972  108  666  380  187  183  669 1310  670  668
  179  184   29  667  323  181]"
506,506,"[ 203 1254   14 2418  206  152 1829  788   47 1223  894  274  314  400
   15   44   38   11   13   12]"
507,507,"[ 805  556 1024  721  801  539  542  655  327  648  478 1369  329  499
  947 1436  503  986 1394  540]"
508,508,"[447 118 627 272 138 133 642 114 464 496 514 155 131  63 870  12 277 134
 470  40]"
509,509,"[1430  945  986  556 1369  539 1068  805  947  327  478  942  824  542
  522  804  540  407  499  503]"
510,510,"[ 187  669  177 1023  323  668  666  342  183  178  180   15  186  181
 1310  108  284   29  184  667]"
511,511,"[1136  699  145  155 1074  905  194  421 1548 1616 1264 1011  338  698
  189 1273 1644 1272  874  691]"
512,512,"[ 348    4  699  269  967  370  162 1929   76   30  470  316  420   35
 1329  416  758  501  683  549]"
513,513,"[ 29 149 158 169 211  45 208  17  50  15 207 206 416  63 604 203  12 314
  14  47]"
514,514,"[  82 1340  955  754  356 1692  347  203 1178   14  416  455  274 1829
  336  158 1019   47  400  314]"
515,515,"[  88  870  490  522  155  409  451   40  147  868  642  874   25  133
  397  501 1022   90  765    4]"
516,516,"[ 373  420 1929 1022  758  710 1976  345  484   72  771  549 1499  501
  605   30   35  967   76  848]"
517,517,"[ 376  988  623 1127   84 1891  274   61  108  788  651 2344   82 1723
   57 2153   47  332   77  278]"
518,518,"[ 299  327   82 1079   58  121 2008  162    7  157  857  300  848  604
   35  370  301  593  160   47]"
519,519,"[1141 1511 1504 2560 1118   12 1086  822 1630 1865 1128  236  843  669
  275  128  573 1091   40  563]"
520,520,"[  60  894 1180  258 1178  758  336   48   47  152   66  988   29  396
  208  207  314   50  203   14]"
521,521,"[495 514 366 874 397 451 147 508 870 777 868 642 155 627 770 272 133  40
 496 134]"
522,522,"[  98  149  272 1009   58  629  130  313  227  150   17  128  787 1211
  759  120  116   40  115  114]"
523,523,"[1618 1116  220 1760 2074  315 1765 1369 1602  916  885  682    6  844
  825 2496  227 1475 1548  389]"
524,524,"[ 158  296   13  427   89 1235  128  113 1211   38  108  417  611  425
  146   12 1186  441  455  419]"
525,525,"[  63  759  642 1009  924  762  794  130  436  645  751  432  930  132
  787   98  470   40  147  155]"
526,526,"[ 647 1043  957  273  171  520 1050 1171  611  486  955   27  422 1039
 1040   76    4   32   35  376]"
527,527,"[ 468 1091  431  108  295  458  113   50  406  401  573 1086 1081  635
  666  669  564 1948 1407  110]"
528,528,"[ 28 130 114 272 869  98 864 150 147 470  40 642 463 116 277 155 134 115
 120 451]"
529,529,"[  38   58  755 1019  206   17   50  759  758  751  116   45  336  421
   71   14  416   44   12   63]"
530,530,"[ 677 1689  356 1917   45    2  110  121  335   82  373  311 1593  315
 1916  619   47 1315 1399  108]"
531,531,"[713 874 645 366 924 870 316 508 770 451 642 627 868 147  40 134 496 155
 133 272]"
532,532,"[1242   47  421  897  975  367  380   82  492  702   63   35  148  114
  171  158  145  810  180  312]"
533,533,"[1049 1544 1736  289  110 1482  331  401  610  406  288 1055  564  681
  458  980   77 1386 1280    2]"
534,534,"[  82 1726  189  208  177 1310  203  171  187   14  167  713  186  389
  188  194   47   34   29  108]"
535,535,"[1028  131   40 1024  763 1810  147   12  421  926  430  870   38  155
  148  787  759  505  924 2031]"
536,536,"[ 152   13  146 1561   47  203 1730  414 1178   63   12  400 1188  754
   14  310  427  153  274 1290]"
537,537,"[  72   99  417  133   37  253 1041  629  376  113   32  498  422 1047
    4 1043  473  110 1050  436]"
538,538,"[ 652  323  631  793  803  143  789 1242 1452  505  511  571 1590  557
  634  145  522  871  865  841]"
539,539,"[ 611  167    4   48    9  208  348  169  113  296  334 1171  128   45
   63  158  206  394   14   47]"
540,540,"[ 507  476  296   99 1078  684  269  401  404  980  713  588  458  304
  110  523  692  133  300  775]"
541,541,"[ 964 1020  311  916  704 1383  677  407   47  911  409  978 1452  348
  196  315  359  770  134  133]"
542,542,"[ 692    2  377  978  119  916  526  909  110  571 1412  468 1320 1082
  401  564  117  954  458  797]"
543,543,"[ 485  301  776  453   26 1731  497    3   31  449   36  403 1555  299
  282  849  515   24  305  300]"
544,544,"[ 380 1817  166  365  177    7  664   82  378  715  168 1901  663 1911
  167  661 1367  713  171  662]"
545,545,"[ 393  521  111   99  978 1080  298  681  468  133  610  532  110  972
  276 1110  980  693  588  458]"
546,546,"[1019  758  133   38  642  868   25  416  134   71  751  397  421  116
    4  759   40  114   63   12]"
547,547,"[ 180  548 1023  890  916  143 1532 1659 2050 2048  677 2291  593  510
 1666 1674  983  912  187  163]"
548,548,"[1040  755   63 1051  115  206  421 2209   58  219  611  751 1195 1293
   14  207  203   50  208 1007]"
549,549,"[ 281 1110   12  485  498 1020  436  486   24  288 1374  775  613  971
  300  713   27  133  404  639]"
550,550,"[1287   45  264   86  603 1513   72 1313  364    2 1073   18  158   44
  342  298  278   47  249   22]"
551,551,"[ 436 1967   27   72   35  157  713  958   47  710  394  486 1175    4
  162 1041  155  158  706  160]"
552,552,"[ 296 1901  713  228  629  100  253  113  268  404  591  223  600  186
   37  681  108  247 1373  618]"
553,553,"[ 669  177  380  972  108 1147  389   29  654  668  180 1367  183  181
  184  666  284  178  667 1310]"
554,554,"[ 203  824   10  373  388   82  195  188 1247  315  160  158  194  375
  387  296  108   47  370   34]"
555,555,"[ 848  307  639  515  296 2551  299 1199 2626  128 2344  776   24  282
  403   13    3   36  453  449]"
556,556,"[1022  744  801  503  316  490  911  496  508  327  874  501  478  522
  713  536  133  134  627  514]"
557,557,"[ 629  223   44  489  298  400  356  681  100  336   37   47  110   99
  618   72  108 1313 1047 1041]"
558,558,"[207  60  63 115 759 396  44 206  47 158 108 208 758  45 114 203 116  50
  14  29]"
559,559,"[143 631 632 505 634 801 528 873 871 145 630 576 800 540 542 539 478 514
 499 522]"
560,560,"[ 397  196  373   63  713  379   82  311  315  378    4   58 1286  385
  133   40  114   47  116  195]"
561,561,"[ 114 1212  120  115   12  130  836   74  116   63  751  787   58  864
  463 1213   28  788   40  150]"
562,562,"[ 874 2167  522  625  556  243  495 1029   71  648  478  542  416  986
 1024  496  505  499  503  508]"
563,563,"[ 788   61  400   47   11  274   53    8   75   12  415   28 1290  336
   13   65 1929  469   45  153]"
564,564,"[ 463 1020  315  988  340   21  898  409 1383  404   47   73   35  134
  348  236   58  116  770  133]"
565,565,"[  29  757   68    4  416  737  258   80  207  421  116   35  114  445
  787  758 2209 1293  759  751]"
566,566,"[ 642 1576  140  539  272  639  288  641   40  117  138  496  868  133
  794  134  870   86  470  514]"
567,567,"[451 759 751 118 120 130  38  12  82 116 310  74  58 787 148 115 114 400
  63  17]"
568,568,"[2281 1557  586 1107 2848 1566 1140  779 1100 1884 1429  573 2528 1103
 2516  296  122 1129  574 1099]"
569,569,"[  33  353  335   72 1543  299 1736  693  364   22  459 1280  278  333
 1912  437  101  688 2063    2]"
570,570,"[ 529  996 1520  554  641  514  775  801   25  551  136  782  506  999
  800  774  778  523  474  777]"
571,571,"[ 625 1917 1689  674 1918  199 1452  379 1536 1286  370  654 1421  378
    7  311  382  380  195   82]"
572,572,"[ 477  628  691  137  258  595  680  885  632  683  874  272  698 1272
  458  189  270  697  277  366]"
573,573,"[606  15 108 223 296 207 214 336 235  47 261  48 396 203 208  17  45 206
  50  14]"
574,574,"[ 522  635  805 1470  316  943  528  143  873  634  323  628  660  942
  377  685  866  803  145  631]"
575,575,"[304 136 145  86 998 627 522 499 137 138 117 539 272 542 134 133 478 514
 508 496]"
576,576,"[ 492  488 1471  552  281  443  956  501 1022 1125  139  484  959 1045
  958  520  535  648  510 1047]"
577,577,"[ 14 167 169 115 113 223 203 296 396  29 108 235 214 206  50  17  58  47
 116 114]"
578,578,"[  27  501 1042 1043 1044  472  171   32 1047 1239  376  520  428  497
    4  436  498  958   76   35]"
579,579,"[ 310 2262 1973   55 1252  432 1390 2100  400 1197  374 1388 1047 1393
 1174  820   39   63 1554  814]"
580,580,"[ 294 1086 1685  632  277  406  980  563  669  666 1412 1648  634  468
  303  110  458  401  564    2]"
581,581,"[ 666  187   82  668  179  188  884 1367  654  186  724 1310  380  670
  972  311  323  667  183  184]"
582,582,"[1057  203  679  308  306 1484   44 1731   24  165 1893  305 1307 1355
  497 1820  448  286   26   21]"
583,583,"[315  40 158 754 400 345  50   7 114  38 274  58  12  17 203  45 336  14
 108  47]"
584,584,"[ 195  495   25  936  774  397  114 1020  133  116  243  996  272  155
  874  757  744  134   40  770]"
585,585,"[768  63 447 421 451 764 760 114  25 755 751 765 243  40 116  88 397  71
 758   4]"
586,586,"[ 416  310  400  755  158  207  203  206 1183  612   14   48    9   63
   61  146  611 1717   47  314]"
587,587,"[1561 1193 1454 1178   45 1196  206 1186   13   63  400   48   47  203
   49   61   14  177  274 1290]"
588,588,"[ 376  356   76   37  955  160  656 1050  108   32   73   47  253    4
   35  158  223  394  113  296]"
589,589,"[ 344 2201  747  186  396  206  161  335  389  235  345  547 1373   22
  263  169  214   47  337  278]"
590,590,"[  61  203  214  396 1290  274 1254   73  314 1195  261   11  758 1196
 1929  152  894   50   47   14]"
591,591,"[ 12  60  17  45  63 158 737 115 206 748  50 258 207 116  47  29 203  14
 208 114]"
592,592,"[ 355 1553 1073  704  547  594 1975  437    2   86  101  701  319  352
  354 1405  342 1549  189  688]"
593,593,"[ 647   89  422 1124  128    4 1189   59 1483 1040 1193  125 1191  466
 1186  489  113  108  376 1311]"
594,594,"[236 271 330 339 361  99 214 338 364 354  86   2 678 344  97  72 278  22
 335 118]"
595,595,"[  58  311 1402  677  509   47  409  145  964  704 1452  196  916  770
  911  978  407  134  359  133]"
596,596,"[ 184  172   15  108  186  180  181  654  667  512 1147   29 1310  179
  177  972  666  178  389 1367]"
597,597,"[ 675 1310  972   17  670  194  311   47  667  184  187 1726  884  323
  342  189  186   15   29  108]"
598,598,"[  61  152   11 1188   69 1290   44  314   13   45   67  206  203   54
  785  400   48  274  310   14]"
599,599,"[  63  380  369   58  514  400  194  673 1597  157   12  189  158  669
   17  675  108  187   29   47]"
600,600,"[ 352  270   30  236   47  225  169   76  639  366  394 1264  365  228
 1289  470  695 1418 1011  348]"
601,601,"[ 508 1024  648  499  501  947  309  522  542  804 1369  907  911  986
  478  180  495  777  503  540]"
602,602,"[ 120   72  401  272  681  189  594   86  688  978  335  277    2  133
   99  459 1313  137  110  134]"
603,603,"[ 868 2034  810  800  155  124 1242  841  288 1696  801  795  867 1174
  924  488  505  511  289 1436]"
604,604,"[ 271  305 1313   72   18  678  236  459   97  278  397   60  354   58
  688  364    2   22   86  335]"
605,605,"[ 549 1567  373 1149  253  523  401  296 1597 1129  295  110  503 1157
  692  527  476 1107 1566  541]"
606,606,"[678 243  56 250 218 348 223  48 344  97  17  50 396  58  22 206 235  14
  45 214]"
607,607,"[ 651  169  187  532  464  248 1309  277 1011  247  604  334  700  589
  253  885  480 1904  110  446]"
608,608,"[1079  121  724   58  114   47  378  380  134  625  133  386  116  311
  315 1452  196   82  654  195]"
609,609,"[ 272  503  134  689  911  870  536  508  495  770  713  496  133    4
  397  874  490 1022  777  501]"
610,610,"[116  60 203 114  22 396  48  47  58 351  17 169 243 206 261  50 235 214
  45  14]"
611,611,"[1425  409   58  389  916  463   47  704  134  348  311 1452  236 1020
  196  770 1383  133  677  315]"
612,612,"[ 226 1178   12  374   47  314  606   38  208   11  206  336   48  203
  310   44   14   50  400   45]"
613,613,"[ 858  160   31  848 3082 1088  304 1312  915  303  851  857  668  299
  852  853  301  300  483  305]"
614,614,"[ 451  116  417  789   63  427   74  400  120  864 1211   12  788  421
  125 1212   70  148  150  463]"
615,615,"[ 916  236 1079  370  654  404  726  195   82 1452  116  677  348  311
   58   47  196  315  133  134]"
616,616,"[ 654  121  373   63  370  311  195  196    7  380  105  315  116 1452
  274   12  152   58   82   47]"
617,617,"[ 152   35  379  916 1452 1952  373  315   47  198  170   82  386  153
  654  677 1079   58  407  311]"
618,618,"[ 376  128  423  611  455  417  489  427 1235    4  146  422  223  158
   89   47  656   35  113  108]"
619,619,"[1933  117  690  972  393  686  111  373  594  480  446  980 1080  775
  110 1367 1053  133  521  253]"
620,620,"[ 389  677  884 1673  916  132 2914 1675 1527 1445 1638 1468 1230 1400
 1525 1523 1522 1524 1526 1467]"
621,621,"[ 375   17  261  315   65  203  223  389   14  623  370  278  773  400
 1290  356  108  152  274   47]"
622,622,"[ 794  924   40  241  120  424  277  227  133  137  496  627  322  134
  320  114  313  629 1576  272]"
623,623,"[ 787  751   50  148  171  146  427   17  400 1195   58   38  128   12
   55  125    4  336  656   63]"
624,624,"[ 345  364  278  594  459  344   18  189   97 1741   99  348  688  678
  437   72   22  354  361   86]"
625,625,"[ 61 894 403  45  40  58 152 274  38  47   4 755 128 146  71 758  25  13
  63  12]"
626,626,"[778 432 774 801 194  12 996 777  40  27 486 551 800 780  25 641 281 506
 554 474]"
627,627,"[ 686  588 1313  160  681  253  162  594  980  473  521   47  300  110
   99  269   72  604  713  651]"
628,628,"[ 506  411   23  403  915 1081  998  299  531 1536  449  533  851 1109
  485  373  776  639  852  493]"
629,629,"[1049  282  422 1022  605  284   40   20 1328  288   25   76    4  279
 1127  273  647  931  283  376]"
630,630,"[  12 1172  758  421   71  422   40  253  171   22  751 1043   76   32
  479  787  618   35    4  376]"
631,631,"[536 505 874 407 539 496 805 713 804 627 327 508 540 499 133 542 514 503
 522 478]"
632,632,"[ 651   58   82  162  653  155 1175  157 1592  161 1967  658  154  604
  158  121  381  593 1593   47]"
633,633,"[1088   36  778 1129  296  523 1457 1103  851  223  858  668  527  483
  857  301  300  303  305  299]"
634,634,"[1291   57  302   21 1353 1355  165 2355  408 1893 1328   13  286   19
   26 3077 1057 1494  448 1484]"
635,635,"[1694  801  478  770  505  499  924  542  496  514  539  870  134  508
 1436  316  133  627  327  522]"
636,636,"[  35  490   28  171  421 1389   58   64   70 1051   20  758   25   86
   71    4  153  432   63   44]"
637,637,"[ 147  124  810 1972  645  436 1014  800  289  288  444 1242  511  155
 2076  140  795 1436  924  488]"
638,638,"[   2 1494  449  281  490   26  464 1313  282  564  306  401 1262  448
  458  288   40   77  110  289]"
639,639,"[235 116 208 337 203 214 243  48 114  14  29 261 396 169  47  58  50  45
 206  17]"
640,640,"[1080  562 1128 1320  775   12 1412  778  866 1058  634  523  802  468
 1055  401  458 1078  564  999]"
641,641,"[868 133 147 243 496 642 272  71 416   4 397 751 155  40 134 759  63 114
  12 116]"
642,642,"[ 884  183  654   29  178  380 1310  323  108  512  669  666  670  181
  186  667  179 1367  972  184]"
643,643,"[1399 1737  311  121 1726 1536 1452  378  196 1386  381  625  379   47
    7  370  195  315 1692   82]"
644,644,"[ 612   14 1183   61   38  419  152  611   34  375   11  158   12  310
   44  455  400  274   47  146]"
645,645,"[506 641 639  25 775 779 523 800 519 778  27 474 801 490 777 554 281 782
  12 551]"
646,646,"[1848 2609  117  473  978 1367   47  775  975  653 2610  133  584  111
  557  157  160  713 1082  162]"
647,647,"[ 653  155 1124  121  710  327 1593  167  161 1126   82    7  593   47
 1175  158  381  394  162  157]"
648,648,"[  40  571 2099  759   82  147  787  830  145 1697 1824 1695  844  751
  421   12  810  416 1165   63]"
649,649,"[  27 1171  436 1040   47  486  130    9  611 1050  428  171  422   76
  128   73  376    4   32   35]"
650,650,"[ 755  824  770  895  759  310  146   38  815 1430  148  638  421  828
  754  416   12    4  400   63]"
651,651,"[2711  277  366 1548  866 1616 1589 1011  885 1603 1272  595  699  698
 1136  874 1273  189  691  905]"
652,652,"[ 169  668  167  654 1421    7  189  713 1901  380  365  108  665   29
   82  512  178  919  284  662]"
653,653,"[1973 2076  787 2654   63 1971  816 1506 1444  877 1332 1824 1554 1174
 1697  144 1393  820  844  814]"
654,654,"[1094  601  468 2751  692  184 1770 1074 1048 1889  693 1408  287  718
  401 2166 2607 1505  476 1053]"
655,655,"[  59  249   71  758  426   14 1196 1513   12  419   63 1186 1290  152
   80  274  894   61   65   13]"
656,656,"[  29 1492 2463  389  669  284 1367  179  342  108  668  181  666  186
  670  183  178  184 1310  667]"
657,657,"[  18   58  301  160  155  162  653  161    4  157   72  394  223 2066
  707   22  269  158  604   47]"
658,658,"[ 56 271 335 235 118 344 341 361 747  97 214 678  86 437  45 459 339  72
  18  22]"
659,659,"[ 964  583  962   45   41  814  648   55 1640 1428  552 1174 1038  495
  580  969 2163 2445 2622  965]"
660,660,"[ 319  421  762  150 1212  930  120  786  114  787  451   17   12  751
  115  148   58  151  116   40]"
661,661,"[  12  551  486  776  514  507  554  639  998  136  782   25  775  800
  781 1520  523  506  474  778]"
662,662,"[ 947 1430  803  122  584  828  808  831 1024 1068  940  804  617  878
  812  573 1441  942  581  407]"
663,663,"[ 315  356  203  427  611 1186  146   35  417   34  376  623   47   73
  158  113  296  370  108 1188]"
664,664,"[ 900  909 1662 1528  916  983 1674  187  905 1153 1672  885  492 1603
  409  593  248  367  548  510]"
665,665,"[2152  251  240  236   22  107  115  370  344 1263  106  158  205  356
  618  108  114  134   47   14]"
666,666,"[ 909  116  421  899 1527  649 1467   58  132 1523  180  900  770 1522
  897 1524  885  898  312  248]"
667,667,"[ 68 313 988 206 272 243 737 203  14 208 120 115  50 396 116 682 114 207
  29 258]"
668,668,"[1206 2497 2496   48  340  320  313 2019  207 1139  571  830  227  258
  208  737  206 1151  573  256]"
669,669,"[ 312  400 1717   13  650 1254 1454  606  152  336  314   50   45  897
   11  894  469 1710    8   44]"
670,670,"[ 167    4  758  356  186  394   32   71  169  263  754  389  416   17
   14   12   63  158   47 2201]"
671,671,"[1182 1180  758 1254   12   13 1601 1196  729  754 1177  194 1178   80
  152  421  416  274  177  203]"
