,Element,Occurrence Count
615,615,"[ 898  159  105  380  198  645 1402  389  724   73  704  340  359    7
  978  988  409  373  121  911   35  386   31  378  770  152  170  407
  145  379  916  236 1079  370  654  404  726  195   82 1452  116  677
  348  311   58   47  196  315  133  134]"
616,616,"[ 455  381  994  336  145  416  677  990  619  108   50   34   40  713
  158  310  128  153  134   14  378  114   29   73  726   17  729  203
  400  724  654  121  373   63  370  311  195  196    7  380  105  315
  116 1452  274   12  152   58   82   47]"
617,617,"[ 121  724  374 1522   17  726 1467 1141 1844  389 2027 1526  623  404
  988  116  134  133  880  105 1916  196  978  727  964 1091 1639  370
  145 1397  152   35  379  916 1452 1952  373  315   47  198  170   82
  386  153  654  677 1079   58  407  311]"
618,618,"[1373 1561 1683   32  445 1039  419  125 1187  107  394 1829 1124 1325
 1343 1186  167    9  441   73  106 1371  612 1211  425  356  219 1050
 1188  296  376  128  423  611  455  417  489  427 1235    4  146  422
  223  158   89   47  656   35  113  108]"
619,619,"[1076  629  976  545  247  512  699  404 1055  975  239  693 2023  473
  978  588  315  973  684 1646  457 1082   99  971 1110  532  610  696
  256  269 1933  117  690  972  393  686  111  373  594  480  446  980
 1080  775  110 1367 1053  133  521  253]"
620,620,"[1530 1218 1023 2291 2438  652 2760  424  908 2733 1665 1674   41 1465
  910  904 1462 1629  593   82  623 1463 1533 2726 1464 1466 1534 1529
 2731   47  389  677  884 1673  916  132 2914 1675 1527 1445 1638 1468
 1230 1400 1525 1523 1522 1524 1526 1467]"
621,621,"[ 742  214  161 1182    7  206  249  373   15  158  442 1722  105  989
  167  146  236  314   61   84   50  310   45   11   13   63  330  387
  336  455  375   17  261  315   65  203  223  389   14  623  370  278
  773  400 1290  356  108  152  274   47]"
622,622,"[ 937  288  868  464  508  436  632  642  628  138  319  626  923 1859
  118  147  694  316  514  195  933  131   82  746  119  115 1847 1009
  470  116  794  924   40  241  120  424  277  227  133  137  496  627
  322  134  320  114  313  629 1576  272]"
623,623,"[ 759  422   25  108  425  897  310   73  638  149  127 1051  417  894
  153 1389   14 1350  376   45   86   40 1050  421    9 1211   35   71
   32  123  787  751   50  148  171  146  427   17  400 1195   58   38
  128   12   55  125    4  336  656   63]"
624,624,"[ 235  687  351  629 1405  101 1931  349 1061  397   47  270  595   62
   52  264  271  335   58  341  339  254 1748  214    2 1073  118  249
 1313  236  345  364  278  594  459  344   18  189   97 1741   99  348
  688  678  437   72   22  354  361   86]"
625,625,"[ 243  203 1290  638 1188  423  153  759  299 1195  206 1196  639  754
 1254   73   17   50  314  421  114   11   29  336   14   34    9  296
  416  116   61  894  403   45   40   58  152  274   38   47    4  755
  128  146   71  758   25   13   63   12]"
626,626,"[  76  501 1040  770  136  492  495    9  155  282   73  421   90  833
  171 1520  514  130  416  775   38  561  523    4  128  751   63  639
  411  529  778  432  774  801  194   12  996  777   40   27  486  551
  800  780   25  641  281  506  554  474]"
627,627,"[ 256 2295  404 1933  393  699  458  401  591   37  545  976 2023 1080
  457 1314  157 1076  512  480  610  158  775  394  975  684  133  247
  690 1110  686  588 1313  160  681  253  162  594  980  473  521   47
  300  110   99  269   72  604  713  651]"
628,628,"[ 378  160   24 1597  856  827   34  307 2626 1247  848  453  504  854
 1458  500 1953 1562  490    3 1556  282  716  623  997 1866 2746 1887
 1895   25  506  411   23  403  915 1081  998  299  531 1536  449  533
  851 1109  485  373  776  639  852  493]"
629,629,"[ 286 1124  104   30 1295  281 1356 2035 1830  960 1044  289 1047 1048
  520   64 1205 1050   35   16 1040 1487   32  420  958 1111  171 1043
  128 1473 1049  282  422 1022  605  284   40   20 1328  288   25   76
    4  279 1127  273  647  931  283  376]"
630,630,"[ 114  754   16   72  894 1196  420  899  256  682  273  868   97  897
  931 1277  147 1254  300  759  470 1473  416  445   14  127  283  656
   63 1170   12 1172  758  421   71  422   40  253  171   22  751 1043
   76   32  479  787  618   35    4  376]"
631,631,"[ 555  744  945 2183  655  766  397  329  272  865  168  501  183 1067
  999 1369  777  947 1436  309  585  942  721 1024  648  134  986 1394
  316  840  536  505  874  407  539  496  805  713  804  627  327  508
  540  499  133  542  514  503  522  478]"
632,632,"[ 297  311  406  379  994  623  203  156 1452  337 1126  701 2008  160
 2966  365  652  677  705  657  394    7  389 1079  707  327  619  167
  659  646  651   58   82  162  653  155 1175  157 1592  161 1967  658
  154  604  158  121  381  593 1593   47]"
633,633,"[1877 2026  854 2705 2963  849  304 1150   31 1247 1557  504  998 1392
 1887 1090  160  853 1102  453  848 1883  771   33  776 1459   23    3
  842  852 1088   36  778 1129  296  523 1457 1103  851  223  858  668
  527  483  857  301  300  303  305  299]"
634,634,"[ 274  487  346 1731  206 1983 1356  419 1487  510 1290  347  203 1453
  414  449 1650 1307  441  336 2179 1252 1180   45   47 1335 1292   77
  152 1558 1291   57  302   21 1353 1355  165 2355  408 1893 1328   13
  286   19   26 3077 1057 1494  448 1484]"
635,635,"[  12  501  430 1369  147  180  777 1024  424  155 1028  585   40  511
  409  805  926  762  540  451 1637  804 1693  272  868 1032  766  865
  642  309 1694  801  478  770  505  499  924  542  496  514  539  870
  134  508 1436  316  133  627  327  522]"
636,636,"[ 656   30  400  433   18 1195  754  485 1269 1047  442  312  930  321
  125  788  782 1929  420  470  489  274   22   76 1290  223 1976 1330
  786 1390   35  490   28  171  421 1389   58   64   70 1051   20  758
   25   86   71    4  153  432   63   44]"
637,637,"[1329   73 2031 1009  799  787   35 2038  801   40 1377  376  497 1666
 1696  470  959   63  484  867 1973  794   76 1637 1697  841  642  868
 1810  505  147  124  810 1972  645  436 1014  800  289  288  444 1242
  511  155 2076  140  795 1436  924  488]"
638,638,"[ 283   90  669  287  286  432 1483  335  421  980 1487  277 1320  117
  524  468  284 1111   63   12  632  822  466  408 1331  311  635   65
  406  641    2 1494  449  281  490   26  464 1313  282  564  306  401
 1262  448  458  288   40   77  110  289]"
639,639,"[ 680  746   72  339  259  227   84 1271  338  737  747  335  113   22
  348  258  115   56  296  219  263  223   60  207  118  158  167  336
  330  108  235  116  208  337  203  214  243   48  114   14   29  261
  396  169   47   58   50   45  206   17]"
640,640,"[ 514 1407    2  558 1115  771    7  522 1404  145 1685   38  681  576
  110   25  284  563  286  117  686 1094  998  287  754 1547    4 1406
 1132  491 1080  562 1128 1320  775   12 1412  778  866 1058  634  523
  802  468 1055  401  458 1078  564  999]"
641,641,"[1019  128  447  208  724  870  505   47   50  478   45  539  130  758
  713  195  366   29   58  508  627   25  787   17  451  522   38  514
  421  755  868  133  147  243  496  642  272   71  416    4  397  751
  155   40  134  759   63  114   12  116]"
642,642,"[1916  175  675 1817  394 1023 1422   82  189  167 1901  171 1063  180
 1503  672  177 1421  507  389 1492   15  284 1064 1386  187  188  673
  668 1147  884  183  654   29  178  380 1310  323  108  512  669  666
  670  181  186  667  179 1367  972  184]"
643,643,"[1968 2060  674  677 2198 2111 1953  383  412 1586  726  989 3178  380
 2059  724  170 2116  373  384  105 2004  654 1109 2277 1247 1593  951
  406  198 1399 1737  311  121 1726 1536 1452  378  196 1386  381  625
  379   47    7  370  195  315 1692   82]"
644,644,"[1829  128   13  148 1187  755  489  754    8  107  113 1195 1683 1196
  656  296    9 1039  108  461 1252  427   73  423   89 1124 1235 1186
   63 1290  612   14 1183   61   38  419  152  611   34  375   11  158
   12  310   44  455  400  274   47  146]"
645,645,"[ 194 1102  788  781 1678   86  569  751  996  139  774  780  432   45
    4   40  783 1676  421  999  136  411 1651  537  486  997  998  514
  336   63  506  641  639   25  775  779  523  800  519  778   27  474
  801  490  777  554  281  782   12  551]"
646,646,"[ 122  928  327 2742  696  393  247  594  549  480 2528  771  512 1859
  646 1097  315  541  521  604  269  916  164  457  179 2006  699  394
  158  383 1848 2609  117  473  978 1367   47  775  975  653 2610  133
  584  111  557  157  160  713 1082  162]"
647,647,"[ 623 1841  239  657 3106  705 1247  195  380  163  341  712  154  164
  726 2182  159 1967 1723 1282  707  988  708  713  365  659  370  160
  165  646  653  155 1124  121  710  327 1593  167  161 1126   82    7
  593   47 1175  158  381  394  162  157]"
648,648,"[ 631 1019   17 1444  312  447  877  762  870  556    4  642  924  470
 1642  514  822 1116  155  627  430  380  195  370  116  272  126 1369
  703  825   40  571 2099  759   82  147  787  830  145 1697 1824 1695
  844  751  421   12  810  416 1165   63]"
649,649,"[ 108  956   25  296 1041  155   12   14  113  370 1043  958   45  420
   38  520   16  315  955  497  612  957  931  158  498   40 1039  146
  472  787   27 1171  436 1040   47  486  130    9  611 1050  428  171
  422   76  128   73  376    4   32   35]"
650,650,"[1290  804  151 1447 1450  296  823  821  114  758  642  703  845  829
 1370  425 1632  430 1444 1019  760  451 1443 1441   40  751 1642  996
   13  894  755  824  770  895  759  310  146   38  815 1430  148  638
  421  828  754  416   12    4  400   63]"
651,651,"[ 694  327  884  632  353  697  424  272  367  652  675   60  323 1074
  532  658  114  458 1762  338  316 1087  522  685 1609  869 2320  683
  744  875 2711  277  366 1548  866 1616 1589 1011  885 1603 1272  595
  699  698 1136  874 1273  189  691  905]"
652,652,"[ 166  660 1726  311 1842   47 2463  663  667 1597  507 1147  715  382
 1367  181 1916  342  165  183  341  664  177  378  171 1310  172 1911
  661  389  169  668  167  654 1421    7  189  713 1901  380  365  108
  665   29   82  512  178  919  284  662]"
653,653,"[ 833 1288  635   47  203  285   73 2225  310  115  436  642  114  751
  825  116  810 1696   45  867 2100 1888 1014 2228 2445  208  759   14
   50   58 1973 2076  787 2654   63 1971  816 1506 1444  877 1332 1824
 1554 1174 1697  144 1393  820  844  814]"
654,654,"[1154 1138 2103 1498 1100  549 2151  804  552 2427 1082  257 1563  558
  568 1564 1078 1975 1547  771 1194  954  702  978  920  564  983  527
 2282  566 1094  601  468 2751  692  184 1770 1074 1048 1889  693 1408
  287  718  401 2166 2607 1505  476 1053]"
655,655,"[ 148  108   54 1721   44  445 1561  387   50  425   89 1182  895  754
  418 1929  310 1371  177  375  786  489  421  455  427  151  400  413
  153 1241   59  249   71  758  426   14 1196 1513   12  419   63 1186
 1290  152   80  274  894   61   65   13]"
656,656,"[ 919 1894  561  672  176  185  167  188 1163  180 1386 1422  182  654
  507  187 1064  177  189 1916  380 1147 1901  172  323  673 1503   15
  512  972   29 1492 2463  389  669  284 1367  179  342  108  668  181
  666  186  670  183  178  184 1310  667]"
657,657,"[ 589  713 1313  918  365  545  116 1752   14  975  327  842  334  321
  424  300   45  370    9  299 1929  593   44  651  276  343  699  167
  771  848   18   58  301  160  155  162  653  161    4  157   72  394
  223 2066  707   22  269  158  604   47]"
658,658,"[ 334  206  701  264  547  330  236  338  351 1073  249 1271  364  688
   50 1061  321    2   44  348   60  345  354   58   47   99 1133 1741
  918  278   56  271  335  235  118  344  341  361  747   97  214  678
   86  437   45  459  339   72   18   22]"
659,659,"[ 543  567 2076  203 1014  968 1027  155 2703  967 1439   58   63  144
 1359 1279 1047  374 2100 1242  751  336 1121   14   17  963 2435 1940
 1613 1712  964  583  962   45   41  814  648   55 1640 1428  552 1174
 1038  495  580  969 2163 2445 2622  965]"
660,660,"[1215  436  430   38  642 1211  227   28  313  241  864  147  464  149
  128  788   98   70  277  118  132  155  447   63  479  463  272  759
  134  130  319  421  762  150 1212  930  120  786  114  787  451   17
   12  751  115  148   58  151  116   40]"
661,661,"[ 281   40  223  128 1392  519  801  846  282   13  923  569  561  432
  779  641  453 1678  403  529  780 1887  194  533   27  296  999  774
  784  572   12  551  486  776  514  507  554  639  998  136  782   25
  775  800  781 1520  523  506  474  778]"
662,662,"[1123  272  879  514 1036  822 1033 2012  806  634 1778  143 1370  818
 1440  708  478  635  576 1642 1443  823  824  540  145  585  522  938
  637  830  947 1430  803  122  584  828  808  831 1024 1068  940  804
  617  878  812  573 1441  942  581  407]"
663,663,"[ 400  423 1253  219  618  208  105 1561  489  394  773 1371  656   14
  253  419  167  425 1211  612   32  223    9 1050  373  422  125  128
    4  455  315  356  203  427  611 1186  146   35  417   34  376  623
   47   73  158  113  296  370  108 1188]"
664,664,"[ 898 1024 2291 1659  312 1306  148  163  649  421  180 1669 1667  899
  424  897  911 2351  171  770 1303 1083 1278  889 2055  143 1527  973
 1666  912  900  909 1662 1528  916  983 1674  187  905 1153 1672  885
  492 1603  409  593  248  367  548  510]"
665,665,"[1861  397  160  235  606  161  189   18   72  452  300  206   58  272
  203  394    2   50  258   29  116  336  253  214  315   15  347  683
   45  299 2152  251  240  236   22  107  115  370  344 1263  106  158
  205  356  618  108  114  134   47   14]"
666,666,"[ 143 1468  115 2351  110  677  170  883  277 1526  875 1675 1525 2099
 1153 1817 1970  593 1534  889 1638  367 1533 1463  148 1230  548   82
 1400 1660  909  116  421  899 1527  649 1467   58  132 1523  180  900
  770 1522  897 1524  885  898  312  248]"
667,667,"[  47  137  256  241  113  158   15  477  353   48   58   45  336  885
  759  277  296  123 1932  174  366  751   60  270  259  683  933  691
  680  748   68  313  988  206  272  243  737  203   14  208  120  115
   50  396  116  682  114  207   29  258]"
668,668,"[1850  748  749  383   47  970 2752  775  661  589  746 1759   45  470
  476 1576  916 1005  114   97  158  203  167  617 2887 2261  174  296
   14  682 1206 2497 2496   48  340  320  313 2019  207 1139  571  830
  227  258  208  737  206 1151  573  256]"
669,669,"[  10  148 1718  760 1255 1334  274 1326 1196 1290    9   54 1017 2406
  434 1335 1730   47   51 1714  209 1305 2152 1929 1182 2418   39 1340
   14 1252  312  400 1717   13  650 1254 1454  606  152  336  314   50
   45  897   11  894  469 1710    8   44]"
670,670,"[ 250  345  315   29  208   40  203  100  314   11   91  116  223   38
   25  243  207  614   48  227   35  422   73  611 1717  146 1195  114
  755  206  167    4  758  356  186  394   32   71  169  263  754  389
  416   17   14   12   63  158   47 2201]"
671,671,"[1002  148   51   38 1181   47  760   65 1905  785   50  208 1199  336
 1183  445 1290   44  427  415  730  414  788   14   63 1006  894  310
  400 1001 1182 1180  758 1254   12   13 1601 1196  729  754 1177  194
 1178   80  152  421  416  274  177  203]"
672,672,"[ 679 1077 1145  365 1765 1112 1067 3053 2936  189 2071  165 2575 1074
 1752 2154 1820  231 2144 2443  154 1053    6 1764 3022 1062 2472 2471
  275  565  371 2074 1769 2473  331 2166 2430 2268 2432 1496 2467  695
 1060  367 1779 2567  704 1132  919 3138]"
673,673,"[ 645  644  477  310  501  777  400 1020  770   88  774   90  522  765
  689  627  713  147  451  787  868  642   58  128  996  430   17  134
  754   38 1019  133  755  272  447   25  758  243   71   12  421  416
  397   40  114  759  116    4   63  751]"
674,674,"[ 284  382  184  378  709  170 1596  394   82 1542  717 1419  178 1842
 1126  174  163  164  710  512  179 1310 1282  389  175  177 1124  664
 1147  663 1366  169  365  341  713 1817  166  712    7  172 1595 1911
  165 1367  167  168  660  661  171  662]"
675,675,"[ 930  639 1047  169 1011    7  656  353    4   99  436   38  480   86
  589  270  214  343  310 1418  359  335   63   82  687   48  400   32
  393   60  339   16  253  206  420   72   73    9   76  311  110   47
  459   14   17   58  336   50   97   45]"
676,676,"[ 271  361  102 1473  218 1293 1211   70  273 1264 1051  348   71   22
   77  127 1296  749  340 1979   65 1373  310  464   16 1050   58 1269
 1453   76   64 1263  335 1127 1270 1796   39  788 1363  403  400   78
   85  433 2258 1170   23 1798   92   20]"
677,677,"[2103 2470  143  483 1055 1820  666 2845 1566  299  662  604   63 2710
 1308 1889  327 1386 1498  440 1412  565  499  540  947 1614  698 1320
  704   38  431  797  866  285  718 1096  458  130 1062  563  194  184
  668  954  303  401 1074 1075  598 1132]"
678,678,"[ 416  720  958  498 1976 1041   98  428  611  647  486  900   30   27
   20  957   63  931 1261 1050 1039  470  132   25  194  787 1043  420
  128  497   16   42  930   55  759 1269 1172  751   64  422   40  130
   32  897  376   73  171   76    4   35]"
679,679,"[ 168 1420  183  715   15  382  184  179 1596  174  181 1842 2053  716
 1503  186  665  176  663 1421  172  666  717  667  180  661  323  167
 1147  654  919  664  668  972  177  108   29 1901  512  389   82  380
  713 1817 1310  178  171 1367  284  662]"
680,680,"[ 188   24 1536 2025 1958  504  296   34 1457 1873  847  846  160  859
  404  855  854   23  485  531 1555  194  915  449  303  856  857  453
  493  776  403  853 1247  668  304  500   36  515  301  852    3   31
  282  851  848  483  849  299  300  305]"
681,681,"[ 788   22  116   14 1290  114  754   28  656  312  274   88  423 1261
   40  420   16   64 1195  336   75  447  146   38   45  751   25   73
  720 1929   35   13   47  416   42  128 1019  894   63   11  760  148
    4  755  897   44  421  758   71   12]"
682,682,"[ 147 1823   58  464  145  645 1470  496  118  866  241 1590  522  138
  143  937 1005  528  932  116  797  328  627  119  322  629  630  319
  114  115  631  321  675  134  133  313  323  933  685  632  326  120
  137  694  272  325  628  316  869  277]"
683,683,"[ 512  155  666  164  170  382  161  327  672  168  972  652  389  174
  378  380  154   29  341  593  370  158  713 1247 1911 1367  653  166
 1282  169  658  701   82  162 1595 1126  659  365  394   47    7  171
  661  160  167  708  604  157  660  662]"
684,684,"[1369  556  272  528  327  309  631  137  627  323  581  805   86  685
  514  801  617  635  803 1024 1146  141  721  584  630  557  873  499
  637  457  522  508  940  179  142  540  571  133  585  136  407  942
  117  377  539  634  542  143  145  478]"
685,685,"[ 48 350  56 160  18  72 397 203  97 394 253  86 933   2 348  60 258 344
 223 169 330 272 243 235 396  34  14  45 335 206 236 118 158 110 134 336
 113  50 108  22 296  17  47 214  29 120 115 114  58 116]"
686,686,"[1637  513 1024  744  868   90   12   14 1029  766  116  755 1067 1021
 1394  208  514  114  713   47  999  870 1285  243   25  495  805   50
  183   40    4  147  203  501  272  397  689  409  327  627 1022  155
  133  522  777  134  316  874  770  366]"
687,687,"[ 152  754 1188 1372 1982 1263   11  764 1712 1725  421 2132 2736  336
  785  450  310   65  353 1197   71 1211   55 2974 1569  400 1390   59
  758  274  638  374 1215  751   17  415  786 1252   12  427   58 1212
  788 1387   70 1389 1051   63  153 1195]"
688,688,"[ 490  409 1214  645  744  416 1028  777 1019  870  754  366   58  761
  272  759  689  868 1020   63 1029  770   25  788   12  134  760  397
  768  762  765  243  642  421    4   90  764  751  755  479   88  133
  114  116  451  430  447  758   40   71]"
689,689,"[  47   24  281   38  777  971 1307  956  155  508  409  801 1044  501
  269  449   63  514  134  924   45  618  639  486  511  957  171  272
  611  236   29  485  376  194   40  305    4  458   12  588  120   32
   25  868  128  147  133  520  870  393]"
690,690,"[1287  109  232 1322  699  158 1373  600  654  409  971  647  105  288
   82 2289    4 1519  404  439 1071  107  455 1942   89 1171  202  219
  629 1124  618  422 1187 1020  713  128  992  754  239  370 1646   35
 1019  765  133  681  113  108  315  376]"
691,691,"[ 830  133  986  724  396  951  315  189 1024  269 1820  916   63  470
  884  383  885  983   48  120  691  883  115  416  421  143   58  336
  170  272  787  397  407  759  114 1733  116   17  654   45   14  243
  203  380  145   82   29  206   50  208]"
692,692,"[ 110 1273  697  316 1603  313  116  691  775  379  203  133  874  685
  699  270  905 1011  371  380  115  869  689  680 1272  885   97  477
  628  632  595   68 1619  189  464  496  114  137  326  933  366  322
  258  353  458  683  325  277  272  120]"
693,693,"[  47 1724 1726   12 1492  167 1477  394  195 1597 1943 2463  561  654
 1310  185  380 1065  673  178  389  670 1925 2183  824 1367  189  512
  668  329  666  672  675  183  369  179  181  671  188  323  669  108
   15  667   29  972  184  194  187  186]"
694,694,"[1242  506  495 1790   30  648   16 2041 1436  443 2040  899  554  543
   20  605 1705  147  959 2590 1972  155 2035  284  535  286  516 1330
 1046 1048  800  282  104  924  140  484  770  492 1528 1487  510  281
  501  139  288 1049 1022 1047  488  289]"
695,695,"[  40  877  514  203 1394  627  721  508 1028  708   38  133  766  713
  644 1370  824  801  309 1035  496  986 2233  804 1024  655  585  416
  327 1440   12  805  942  810  503  505 1019   63  407  947 1369  522
 1436  542  478  539  540  499  329  556]"
696,696,"[ 281   87  443  647  511  645 1830  432 1471   64 1289   90 1279  436
 2605  868 1242  958 1046 1356 1043  605 1045 1044 1125  642  924   85
 1014  770  282   44  795  420  104 1049  960   35 1976   16  273  484
  488  139 2590  288  510 1022 1047   20]"
697,697,"[ 453  243   45   13  589  400  955  314  612   76  148  312  370  238
  470  364  186  520  114   74  352  129  758   25 1019   47  923  416
   71  394 1274  493  398 1555  930  389  425  754  421  188  195  100
  403  430  146  755   12   82  639   63]"
698,698,"[ 496  766  828  134 1642  116  539 2183 2586  514  309  272 1430 1033
  804  689 1067 1024  627  477 1156  823 1068  555 2233  114  183  713
 1368  882  316  243  805  522 1440  478  721  999  133  366  874  397
  986  407  540  655  503  942 1394  945]"
699,699,"[ 400  206 1183 2371  785 1186  207  728   47   12  336  894 2919 1990
 1794 1776   13 1181  421  152  758 1609  274 1802  754   14  745 1254
  744  208  416 1179 1002 1182 1196  194 1180 1905 1184 1762 1178 1601
  729   80 1001  177  730 1177 1006  203]"
700,700,"[ 371  100  225 1933  336  188  256  117  109  521  629  588  692   63
 1110 1374  108  300  693 1401  186   45  473  975  684  133 1053  971
  157  356   37 1313  690 1418   72  113  775  458  681  269  253  394
  110  393  618  589   99  604   47  247]"
701,701,"[  37 2504  113 1401  643 1328  485  298 1456  647  288  497  422  618
  280  466 1483 1372 1374  418  393  931 1041  310  402 1191  958  971
 1211   79  588  376   24 1186  110  489  991   35  400   76 1344 1188
  449  417 1047   59 1311  125  436 1237]"
702,702,"[ 753  121  405    7  389 1487  904  133  378  196  160 1802 1247  964
  978   82   13 1020  431   34 2001  409  239  988  911  116 1425  770
  370  297  340  134  729  359  404  315   58   31  348  152  408  898
  445  463  236   73   35  403   47   21]"
703,703,"[1386  187  108  824 2647  672 1817 1163  185  194 1596  884 1023   82
  717 1503  311  561  919 1916  168 1421  724   15  180  186  670  507
  389 1064 1420 1310 1422  323   29  380 1147  179  181  668  178 1367
  183  972  284  669  666  184  654  667]"
704,704,"[ 312 1079  416  384 2914 1638 1400 2006  198 1244 1397   63  585 1024
  199  951  170  407  412  674   12  916  625  382  116  421  380 1523
 1526  196  386 1584  370 1525  200 1398  677  385 1467 2027 1230 1527
 1421  619  654  884  311  724  195   82]"
705,705,"[ 218   53  452  324  242 1263  745 1909  368 1741 1740 2110  346   99
  249 2463  437  182 2482 2426 2252 2470  210 1738  351  365 2156  217
 2461  231  264 1223  172  695 1728 1931 1518  338 1592  352  345  339
  161  342  361  189  266  348   47  354]"
706,706,"[ 593  675  181  186  158 1175 1367  379 1726  972 1386   14  660  167
 1597  166  716  208  512  668 1421  160  661  203 1282  194 1310   50
  188  674  662  715  713  884  195  370   47  382   34  189  654  187
  171  378  108    7  380  311   29   82]"
707,707,"[ 311 1141  904  152 1452  416  155  114  145 1527  378   63  389  403
 1660 1402  964  132  196   82  445  704  407   31  315  978  916   21
  239  988  359  911   47  340  898 1383  404  463 1020   73  409   58
  645  236  348  116   35  134  770  133]"
708,708,"[2726  593 1468 2951 1450  180 2032  409  908 1674 1023 2871  248 2349
 1670 2731 1527 1218  910 3224  116 2716 2588  421 1657 1466 2532 1083
 2806 1400 2808  132 1534  946 1462 1526 1669 2734 1638  875 1524 1445
 1640 1525 1467 2914 1522  424  770 1523]"
709,709,"[ 207 1444  503  478  755 2183  758  627  585  815  805  708  874 1441
   14  555 1632  759  877  134    4  821  744 1156   73  522  824  986
 1394 1430  407  116  804 1447  243 1370  942  133  823  721 1642  208
  828  940  945  114  397  272 1068 1443]"
710,710,"[  49   44   80  219  416  417 1710  729 1718   69 1513 1192   75   17
  400 1196 1254   45  413 1177  785   13   89  455 1340  153 1561  146
   50    9   61 1353   48  469  314 1006 1371 1290  203  990   47  177
  419  206  274 1186   14 1178 1188  152]"
711,711,"[   4  648  585  556  766  195  942  713  804   40  168  536  805  327
  424   63  366  501  936  625  726 1369  147  540  316  514  744  407
  243  309  478  986  733  116  689  114  397  522  513  272  539  874
  134  508  542  627  499  133  496  503]"
712,712,"[ 421  468   58  272 1080  641  432   38 1405  155   61  401  786 1543
  448 1401   57  971  284    4  642   77  116  588  108  128  278   26
 1544   65   90  117  464  113  681    2  458  406  335  277  289  281
  288   63 1313   12  283  110  376   40]"
713,713,"[ 885 1551  272  189  407   29 1611  866 2020 1136  869  652  661  685
 1849 2215  316  322 1087  258  659  557  942  628  634 1470  775  871
  323  883  528  584  805  145 1011 1616  631  377 1273  327  632  873
  532  697  137  630  458 1759  905  143]"
714,714,"[  38 1328 1041 1043  370  931  497 1007  751 1014  924 1172  416  498
   32 1325 1127 1264  958 1942 2313  897 1039  611  642    4  171  422
  279  759 1124   73  130 1040  273  447  955  128  470   98  283 1050
   76  436  647 1009   35  787   40  376]"
715,715,"[ 424  145   58  131  777  377  288   38  627  868  757  486  116   27
  774  870  470  194  996  780  642  117  128  630   63  114  326  778
  496  639  140  539  514  137  794  130  139  506  138 1576  800  554
  641   12  474  134   86  133   40  272]"
716,716,"[ 916  239  340  988   73  753  645  405  904  370  445 1386 1020   82
  379 1402  964   35 1383  463  407  198   47  145 1425  195  677  978
  409  311   58  152  236  196   31  898  378  170  404  315  911  359
  116  770 1452  704   21  348  134  133]"
717,717,"[  29 1968   50  726  384 1286  227 2117   34  379  378 1244  158 1915
 1582 1399  196 1918  198  951 1584  654  381  208  370  385   47   60
  105 1733 1386  382  170  373  383  199   45  386 1737  315  195  619
  884 1315 1452 1421  674   82  380  311]"
718,718,"[ 870  486  548 1050  575   27 1274  128  604  582 1235   35 1371   73
 1253  296 1343 1683  765 1211  312  611  418  315 2442   47  409 1344
  171 1233  113 2213    4 1275    9  417  613  306  559 1950   76  146
  423  427  656  425  538  639  125  489]"
719,719,"[2463 1367   14  157  407  675   47  327   86 1163  153  134  503  133
   63 1725  194 1597  884  561  116  999 1310  188   34   58  972  311
  184  673  654   17  181  667  672 2183  671  323  669  108  593  666
  824  670  336  369  186   29  187  183]"
720,720,"[1443 2233  585  272 1967  327 1024 1368  823  366  804  986  654  882
  108  940  947 2183 1067   29  114  708  713  980  309 1440  942  397
  539  542  134  183  499  627  316  503  805  999  655  840  168  478
  874  133  721  540 1394  407  522  945]"
721,721,"[ 214  194   44   58  400 1254  116  310  388  396  606 1188  114   12
  167 1178  207  374  115   63  356  754  152 1196 1177 1290  158  729
  375 1180  387   17   29  223   10  108  336  177   48  296   34  274
  416   45   50  208   14   47  206  203]"
722,722,"[ 507  669  185 1492  919 1901 1023  176 2647  672  187  342 1596  713
 1421   82  169 1147 1422  284 1817  670  180 1064  181  177  174  188
  171  654  183  172  108  167  668  380  666  323   15  389  512 1310
  178  179  186  184 1367  667  972   29]"
723,723,"[ 208  885   84   15   47  744  477  313  241  366  691  227  278  270
   60  330  107 1402  740  189 1272  683  283 2268  272  933  220   14
  680 1606   50  203  742  988  120   29  207  277  396  115  116  748
  108  682  737  259   68 1932  258  114]"
724,724,"[ 629  263  205 1263  161   97   47   56  330  223 1741  341  243  218
 1418  348  206  100  618  356   45  172  364  108  747   14  109 2246
   62 1373  398  396  250  342   72   68  347 1861  547  345  264   86
  118  918  235  278  678  344  214   22]"
725,725,"[1413  972    5  866 1086 1406  562  632  294 1058 1736  600  524  634
 1412  335 1498  588 1115  670 1132  704  558 1313  440 1280  117  669
 1407  686  110  277 1547  247  681  666    2 1320  651  491  276  610
 1080  458  980 1078  468  564 1055  401]"
726,726,"[   9  206 1736  422 1263   11  468  310  279 1325   72   44 1315   50
   32  442   29 1186  298   65  788  455    4  647  417  330  158  214
 1040  208 1188   57 1127   77   14   61  400  336   45  274 1050  247
 1290  113  376  110  108  335  203   47]"
727,727,"[   4  128 1183 2667    9  930 1269  422   83 1473  102 1390  611   76
  612 1264 1259  955 1187 2313 1050   44  376   20 1205  283 1976   25
 1172 1127 1295 1261  647  786 1170 1599  720   64 1039  929   16  420
   42   35 1325   55 1124 1040 1717   73]"
