,Element,Occurrence Count
1483,1483,"[2678, 2292, 308, 3042, 3084, 1826, 836, 898, 3176, 1262]"
1484,1484,"[2678, 703, 2292, 1058, 308, 288, 898, 3084, 1109, 836]"
1485,1485,"[2678, 703, 1058, 2292, 308, 836, 1826, 3084, 3042, 898]"
1486,1486,"[2678, 703, 2292, 1058, 308, 836, 3084, 3042, 898, 1262]"
1487,1487,"[2678, 703, 2292, 1058, 308, 836, 3084, 898, 3042, 1262]"
1488,1488,"[2678, 2292, 3084, 898, 703, 3042, 1262, 684, 3176, 1826]"
1489,1489,"[2678, 2292, 703, 1058, 308, 836, 3084, 898, 3042, 1262]"
1490,1490,"[2678, 2292, 1058, 3042, 3084, 3176, 703, 796, 1082, 1826]"
1491,1491,"[2678, 2292, 3042, 3084, 1826, 836, 898, 3176, 796, 1262]"
1492,1492,"[2678, 2292, 703, 308, 1058, 3084, 898, 1109, 644, 836]"
1493,1493,"[2678, 703, 2292, 308, 836, 3084, 898, 1826, 3042, 1262]"
1494,1494,"[2678, 3042, 796, 2292, 1826, 3176, 308, 3084, 252, 1082]"
1495,1495,"[2678, 2292, 308, 3042, 3084, 1826, 836, 3176, 898, 1082]"
1496,1496,"[2678, 703, 2292, 1058, 308, 836, 3084, 898, 49, 3042]"
1497,1497,"[2678, 2292, 3042, 3084, 898, 1826, 3176, 684, 1262, 840]"
1498,1498,"[2678, 703, 1058, 2292, 836, 1826, 3084, 3042, 898, 49]"
1499,1499,"[2678, 703, 2292, 1058, 836, 3084, 898, 1826, 3042, 1262]"
1500,1500,"[2678, 703, 2292, 836, 2537, 308, 1826, 49, 3084, 898]"
1501,1501,"[2678, 703, 1058, 2292, 3084, 3042, 836, 1100, 288, 49]"
1502,1502,"[2678, 1058, 703, 2292, 1826, 3042, 836, 3084, 3176, 1082]"
1503,1503,"[2678, 1058, 703, 1826, 796, 2292, 3042, 308, 836, 3176]"
1504,1504,"[2678, 2292, 1058, 703, 308, 3084, 3042, 898, 836, 1262]"
1505,1505,"[2678, 703, 2292, 1058, 308, 836, 1826, 3084, 3042, 898]"
1506,1506,"[2678, 2292, 308, 898, 3084, 836, 3042, 1262, 1109, 1826]"
1507,1507,"[2678, 2292, 703, 1058, 308, 3084, 898, 836, 1826, 1262]"
1508,1508,"[2678, 703, 2292, 3042, 1826, 308, 836, 3084, 796, 3176]"
1509,1509,"[2678, 2292, 703, 1058, 308, 3084, 898, 1109, 836, 644]"
1510,1510,"[2678, 703, 2292, 1058, 308, 3084, 898, 1826, 2537, 49]"
1511,1511,"[2678, 2292, 1058, 3042, 308, 703, 3084, 3176, 1826, 898]"
1512,1512,"[2678, 2537, 703, 2292, 308, 644, 1109, 1058, 898, 3084]"
1513,1513,"[2678, 2292, 1058, 3042, 703, 3084, 3176, 898, 836, 1082]"
1514,1514,"[2678, 703, 1058, 2292, 836, 308, 1826, 3042, 49, 3084]"
1515,1515,"[2678, 2292, 3084, 288, 898, 836, 1109, 644, 49, 1262]"
1516,1516,"[2678, 1058, 703, 2292, 1826, 796, 3042, 1100, 252, 836]"
1517,1517,"[2678, 2292, 703, 1058, 308, 3084, 836, 3042, 898, 1826]"
1518,1518,"[2678, 3042, 2292, 1058, 3084, 703, 3176, 796, 1082, 1826]"
1519,1519,"[2678, 703, 2292, 1058, 308, 836, 1826, 3084, 898, 49]"
1520,1520,"[2678, 703, 2292, 1058, 3084, 288, 898, 836, 1109, 1262]"
1521,1521,"[2678, 2292, 1058, 703, 3042, 308, 3084, 898, 836, 1826]"
1522,1522,"[2678, 2292, 1058, 703, 308, 3042, 3084, 1826, 836, 898]"
1523,1523,"[2678, 1058, 703, 2292, 308, 3042, 3084, 836, 1826, 49]"
1524,1524,"[2678, 2292, 703, 308, 3084, 898, 1109, 836, 288, 644]"
1525,1525,"[2678, 2292, 308, 703, 1058, 3084, 898, 3042, 836, 1262]"
1526,1526,"[2678, 1826, 1058, 1103, 703, 708, 2292, 1100, 3042, 3176]"
1527,1527,"[2678, 703, 1058, 2292, 308, 836, 1826, 3084, 49, 3042]"
1528,1528,"[2678, 703, 1058, 2292, 308, 3042, 3084, 836, 1826, 1100]"
1529,1529,"[2678, 2292, 703, 3084, 3042, 1826, 898, 1262, 3176, 684]"
1530,1530,"[2678, 2292, 1058, 703, 308, 3084, 898, 836, 3042, 1262]"
1531,1531,"[2678, 703, 2292, 1058, 836, 1826, 3084, 3042, 49, 898]"
1532,1532,"[2678, 2537, 703, 836, 2292, 1058, 1100, 442, 49, 308]"
1533,1533,"[2678, 2292, 1058, 703, 308, 3084, 3042, 898, 836, 1262]"
1534,1534,"[2678, 2292, 308, 1058, 703, 3084, 898, 1109, 836, 3042]"
1535,1535,"[2678, 2292, 308, 703, 1058, 3084, 898, 1109, 644, 836]"
1536,1536,"[2678, 2292, 703, 1058, 308, 3042, 836, 3084, 1826, 898]"
1537,1537,"[2678, 2292, 703, 308, 3084, 836, 1826, 898, 3042, 49]"
1538,1538,"[2678, 2292, 1058, 703, 308, 3084, 836, 898, 1826, 3042]"
1539,1539,"[2678, 703, 2292, 1058, 836, 308, 2537, 3084, 1826, 898]"
1540,1540,"[2678, 703, 2292, 1058, 2537, 836, 3084, 898, 1109, 644]"
1541,1541,"[2678, 703, 2292, 1058, 836, 1826, 3084, 3042, 898, 49]"
1542,1542,"[2678, 703, 1058, 2292, 1100, 1826, 836, 308, 3084, 252]"
1543,1543,"[2678, 703, 1058, 2292, 308, 836, 1826, 3084, 3042, 898]"
1544,1544,"[2678, 3042, 2292, 3084, 1058, 3176, 796, 1082, 703, 854]"
1545,1545,"[2678, 2292, 1058, 703, 3084, 3042, 836, 1826, 898, 684]"
1546,1546,"[2678, 703, 2292, 1058, 836, 1109, 898, 644, 3084, 3042]"
1547,1547,"[2678, 2292, 1058, 703, 308, 3084, 898, 836, 3042, 1262]"
1548,1548,"[2678, 2537, 703, 1100, 836, 2292, 1058, 49, 308, 1826]"
1549,1549,"[2678, 2292, 1058, 3042, 3084, 703, 3176, 898, 1826, 684]"
1550,1550,"[2678, 2292, 703, 1058, 308, 3042, 3084, 1826, 898, 1262]"
1551,1551,"[2678, 2292, 1058, 703, 3084, 3042, 898, 836, 1109, 1262]"
1552,1552,"[2678, 2292, 703, 1058, 308, 288, 2537, 3084, 644, 898]"
1553,1553,"[2678, 2292, 703, 308, 1058, 3084, 898, 836, 644, 288]"
1554,1554,"[2678, 2292, 703, 1058, 3084, 898, 1109, 288, 836, 644]"
1555,1555,"[2678, 1058, 3042, 2292, 1826, 703, 3084, 1082, 836, 1262]"
1556,1556,"[2678, 2292, 308, 1058, 703, 3084, 898, 1109, 644, 3042]"
1557,1557,"[2678, 1058, 2292, 703, 308, 3084, 3042, 836, 898, 1826]"
1558,1558,"[2678, 703, 2292, 1058, 308, 836, 3084, 898, 1826, 3042]"
1559,1559,"[2678, 2292, 703, 1058, 308, 3084, 898, 1109, 288, 836]"
1560,1560,"[2678, 2292, 703, 1058, 3084, 898, 288, 1109, 644, 836]"
1561,1561,"[2678, 2292, 3042, 1058, 703, 308, 3084, 1826, 3176, 836]"
1562,1562,"[2678, 2292, 703, 1058, 308, 3084, 898, 836, 1109, 1262]"
1563,1563,"[2678, 2292, 1058, 703, 308, 3042, 3084, 898, 836, 1262]"
1564,1564,"[2678, 2292, 703, 1058, 308, 836, 3084, 898, 3042, 1109]"
1565,1565,"[2678, 703, 2292, 1058, 308, 836, 898, 3084, 1826, 1262]"
1566,1566,"[2678, 1058, 2292, 703, 3042, 3084, 1826, 836, 3176, 898]"
1567,1567,"[2678, 703, 2292, 1058, 288, 308, 644, 838, 1109, 836]"
1568,1568,"[2292, 2678, 3084, 898, 1058, 703, 644, 3042, 836, 684]"
1569,1569,"[2678, 2292, 1058, 3042, 308, 3084, 703, 3176, 898, 1826]"
1570,1570,"[2678, 2292, 1058, 703, 3042, 3084, 836, 898, 1826, 3176]"
1571,1571,"[2678, 3245, 442, 288, 694, 838, 2911, 1991, 2866, 338]"
1572,1572,"[2678, 703, 2292, 1058, 308, 836, 1826, 3084, 3042, 898]"
1573,1573,"[2678, 2537, 442, 2721, 243, 3010, 963, 2720, 459, 1469]"
1574,1574,"[2678, 2292, 703, 308, 1058, 3084, 898, 1109, 644, 836]"
1575,1575,"[2678, 2292, 703, 308, 1058, 1109, 2537, 898, 288, 644]"
1576,1576,"[2678, 2292, 703, 308, 3084, 3042, 898, 836, 1109, 644]"
1577,1577,"[2678, 2292, 1058, 308, 703, 3084, 3042, 898, 3176, 1826]"
1578,1578,"[2678, 2292, 1058, 703, 3084, 3042, 898, 1262, 3176, 684]"
1579,1579,"[2678, 2292, 703, 1058, 308, 288, 3084, 898, 644, 1109]"
1580,1580,"[2678, 2292, 703, 1058, 308, 3084, 288, 898, 836, 1109]"
1581,1581,"[2678, 703, 1058, 2292, 1100, 308, 836, 3084, 2537, 1826]"
1582,1582,"[2678, 703, 2292, 1058, 308, 836, 3084, 898, 1826, 1262]"
1583,1583,"[2678, 1826, 2292, 836, 3042, 1103, 3084, 3176, 1262, 708]"
1584,1584,"[2678, 2292, 703, 3042, 1058, 3084, 898, 836, 1109, 1262]"
1585,1585,"[2678, 2292, 308, 3084, 898, 3042, 1109, 1262, 644, 288]"
1586,1586,"[2678, 2292, 703, 1058, 308, 3084, 898, 288, 836, 644]"
1587,1587,"[2678, 2292, 1058, 308, 836, 1826, 3084, 898, 3042, 49]"
1588,1588,"[2678, 2292, 1058, 703, 308, 3084, 3042, 898, 1826, 836]"
1589,1589,"[2678, 2292, 703, 1058, 308, 3084, 3042, 836, 898, 1262]"
1590,1590,"[2678, 2292, 703, 1058, 308, 3084, 898, 836, 3042, 1109]"
1591,1591,"[2678, 703, 2292, 1058, 3084, 3042, 898, 1826, 1262, 684]"
1592,1592,"[2678, 1058, 2292, 3042, 703, 796, 1826, 836, 3176, 3084]"
1593,1593,"[2678, 2292, 703, 308, 1058, 3084, 898, 1109, 644, 836]"
1594,1594,"[2678, 2292, 1058, 703, 308, 3084, 898, 3042, 836, 1109]"
1595,1595,"[2678, 703, 2292, 1058, 308, 3084, 898, 288, 836, 1109]"
1596,1596,"[2678, 1058, 2292, 703, 308, 3042, 3084, 1826, 836, 3176]"
1597,1597,"[2678, 2292, 1058, 703, 308, 3084, 898, 836, 3042, 1262]"
1598,1598,"[2678, 442, 2721, 2720, 2719, 459, 243, 2137, 3357, 3126]"
1599,1599,"[2678, 703, 2292, 1058, 308, 836, 898, 3084, 1826, 3042]"
1600,1600,"[2678, 703, 1058, 2292, 836, 1826, 3084, 898, 3042, 1262]"
1601,1601,"[2678, 2292, 703, 1058, 3084, 898, 1109, 836, 644, 288]"
1602,1602,"[2678, 703, 2292, 288, 1058, 308, 644, 1109, 3084, 898]"
1603,1603,"[2678, 2292, 1058, 703, 308, 3084, 836, 3042, 898, 1826]"
1604,1604,"[2678, 2292, 288, 3084, 644, 898, 836, 1262, 1826, 2981]"
1605,1605,"[2678, 2292, 703, 308, 1058, 3084, 898, 1109, 644, 836]"
1606,1606,"[2678, 1100, 703, 2537, 2292, 49, 288, 1058, 3084, 3042]"
1607,1607,"[2678, 2292, 1058, 3042, 796, 308, 3084, 3176, 703, 1082]"
1608,1608,"[2678, 2292, 898, 1109, 3084, 288, 644, 836, 1262, 1826]"
1609,1609,"[2678, 703, 1058, 2292, 1100, 1826, 836, 308, 252, 3042]"
1610,1610,"[2678, 703, 1058, 2292, 3084, 3042, 898, 1262, 684, 288]"
1611,1611,"[2678, 2292, 1058, 308, 3084, 3042, 703, 898, 1826, 3176]"
1612,1612,"[2678, 2292, 1058, 3042, 703, 3084, 898, 836, 3176, 1826]"
1613,1613,"[2678, 2292, 703, 1058, 308, 836, 3084, 898, 3042, 1826]"
1614,1614,"[2678, 2292, 308, 3084, 703, 1058, 898, 1109, 3042, 836]"
1615,1615,"[2678, 1058, 703, 2292, 308, 1826, 3084, 3042, 836, 49]"
1616,1616,"[2678, 1058, 703, 1100, 2292, 1826, 836, 796, 3042, 3084]"
1617,1617,"[2678, 2292, 836, 3084, 898, 3042, 1262, 49, 1826, 2537]"
1618,1618,"[2678, 2292, 1058, 703, 308, 3084, 3042, 898, 836, 1262]"
1619,1619,"[2678, 2292, 1058, 703, 3042, 308, 3084, 1826, 836, 898]"
1620,1620,"[2678, 1100, 1103, 796, 252, 703, 1058, 1826, 2292, 3042]"
1621,1621,"[2678, 2292, 3042, 1058, 308, 3084, 703, 3176, 796, 1082]"
1622,1622,"[2678, 2292, 703, 1058, 308, 3084, 3042, 836, 898, 1262]"
1623,1623,"[2678, 1058, 2292, 703, 3042, 308, 3084, 796, 836, 3176]"
1624,1624,"[2678, 2292, 1058, 703, 308, 3084, 898, 3042, 836, 1826]"
1625,1625,"[2678, 2292, 1058, 703, 3042, 3084, 1826, 836, 3176, 898]"
1626,1626,"[2678, 1100, 703, 2537, 1058, 1826, 49, 836, 2292, 288]"
1627,1627,"[2678, 2292, 3042, 703, 3084, 898, 836, 3176, 1262, 1082]"
1628,1628,"[2678, 1058, 2292, 703, 3042, 308, 3084, 1826, 836, 3176]"
1629,1629,"[2678, 2292, 1058, 308, 703, 3084, 3042, 898, 836, 1826]"
1630,1630,"[2678, 2292, 703, 308, 3084, 1109, 2537, 898, 644, 836]"
1631,1631,"[2678, 3042, 2292, 3176, 3084, 1082, 898, 1262, 854, 1154]"
1632,1632,"[2678, 2292, 308, 3084, 703, 1058, 898, 3042, 836, 1109]"
1633,1633,"[2678, 2292, 703, 308, 3084, 1109, 1058, 644, 898, 2537]"
1634,1634,"[2292, 3084, 898, 3042, 1262, 1082, 51, 288, 644, 1162]"
1635,1635,"[2678, 703, 2292, 1058, 308, 3084, 898, 836, 1826, 288]"
1636,1636,"[2678, 2292, 703, 1058, 308, 3084, 836, 3042, 898, 1109]"
1637,1637,"[2678, 2292, 703, 308, 3084, 898, 1109, 288, 644, 836]"
1638,1638,"[2678, 703, 2292, 1058, 1826, 3084, 898, 1262, 3042, 288]"
1639,1639,"[2678, 2292, 1058, 703, 308, 3084, 3042, 836, 1826, 898]"
1640,1640,"[2678, 1058, 703, 2292, 1826, 3042, 836, 3084, 252, 1100]"
1641,1641,"[2678, 703, 2292, 1058, 308, 3042, 836, 3084, 898, 1826]"
1642,1642,"[2678, 2292, 1058, 308, 3084, 3042, 898, 1109, 1262, 684]"
1643,1643,"[2678, 2292, 1058, 3042, 703, 308, 3084, 1826, 3176, 796]"
1644,1644,"[2678, 2292, 703, 2537, 308, 1058, 288, 644, 3084, 898]"
1645,1645,"[2678, 3042, 2292, 1058, 703, 3084, 308, 836, 3176, 898]"
1646,1646,"[2678, 1058, 703, 2292, 3042, 836, 1826, 3084, 898, 3176]"
1647,1647,"[2678, 703, 2292, 1058, 308, 2537, 1826, 49, 1262, 898]"
1648,1648,"[2678, 2292, 1058, 703, 3084, 3042, 1826, 898, 3176, 836]"
1649,1649,"[2678, 703, 1058, 1826, 2292, 836, 3042, 3084, 1262, 898]"
1650,1650,"[2678, 1103, 963, 1100, 2356, 2723, 3060, 2719, 2137, 1120]"
1651,1651,"[2678, 703, 1100, 1058, 2292, 1826, 836, 252, 308, 49]"
1652,1652,"[2678, 703, 1058, 2292, 308, 836, 3042, 1826, 3084, 898]"
1653,1653,"[2678, 2292, 703, 308, 1058, 3084, 898, 1109, 644, 836]"
1654,1654,"[2678, 2292, 1058, 703, 3042, 3084, 836, 1826, 898, 3176]"
1655,1655,"[2678, 1100, 703, 1058, 2292, 836, 2537, 1826, 49, 308]"
1656,1656,"[2678, 2537, 703, 2292, 1058, 644, 1109, 898, 3084, 836]"
1657,1657,"[2537, 2678, 838, 2911, 442, 3245, 703, 644, 2840, 843]"
1658,1658,"[2537, 2678, 288, 3245, 442, 703, 2911, 838, 694, 837]"
1659,1659,"[2678, 2292, 1058, 703, 3084, 898, 1109, 644, 836, 3042]"
1660,1660,"[2678, 703, 2292, 1058, 836, 3084, 898, 2537, 1826, 49]"
1661,1661,"[2678, 2292, 1058, 703, 308, 3084, 3042, 898, 836, 1826]"
1662,1662,"[2678, 2292, 1058, 703, 3042, 3084, 836, 898, 1826, 684]"
1663,1663,"[2678, 703, 2537, 2292, 288, 1058, 308, 644, 3084, 1109]"
1664,1664,"[2678, 703, 2292, 1058, 308, 836, 898, 3084, 2537, 49]"
1665,1665,"[2678, 2292, 1058, 703, 3042, 3084, 1826, 836, 898, 1100]"
1666,1666,"[2678, 703, 2292, 1058, 836, 308, 3042, 898, 3084, 2537]"
1667,1667,"[2678, 2292, 1058, 703, 3042, 3084, 898, 836, 3176, 1262]"
1668,1668,"[2678, 2292, 703, 1058, 308, 3084, 898, 1109, 836, 288]"
1669,1669,"[2678, 2292, 3084, 703, 898, 1058, 1109, 644, 836, 3042]"
1670,1670,"[2678, 2292, 308, 2537, 3084, 898, 1826, 49, 1100, 3042]"
1671,1671,"[2678, 703, 1058, 2292, 308, 836, 3084, 1826, 3042, 898]"
1672,1672,"[2678, 703, 1058, 2292, 836, 308, 1826, 3084, 49, 3042]"
1673,1673,"[2678, 2292, 1058, 3042, 308, 703, 3084, 898, 836, 3176]"
1674,1674,"[2678, 703, 2292, 1058, 308, 3084, 898, 836, 1109, 288]"
1675,1675,"[2678, 2292, 308, 3084, 3042, 836, 898, 1826, 1262, 3176]"
1676,1676,"[2678, 703, 2292, 1058, 308, 836, 1826, 3084, 898, 3042]"
1677,1677,"[2678, 2292, 288, 308, 644, 1109, 898, 3084, 836, 49]"
1678,1678,"[2678, 2292, 1058, 703, 308, 836, 3084, 898, 1826, 3042]"
1679,1679,"[2678, 2292, 308, 3042, 3084, 288, 898, 1262, 1114, 3365]"
1680,1680,"[2678, 2292, 1058, 703, 308, 3084, 3042, 836, 898, 1826]"
1681,1681,"[2678, 2292, 1058, 703, 308, 3042, 3084, 836, 1826, 898]"
1682,1682,"[2678, 2292, 703, 2537, 1058, 308, 3084, 1109, 288, 898]"
1683,1683,"[2678, 2292, 1058, 308, 3084, 3042, 836, 898, 1826, 49]"
1684,1684,"[2678, 2292, 288, 3084, 898, 1109, 1826, 644, 3042, 442]"
1685,1685,"[2678, 2537, 703, 1100, 1058, 442, 2292, 836, 49, 288]"
1686,1686,"[2678, 2292, 703, 1058, 308, 3084, 836, 898, 1826, 3042]"
1687,1687,"[2678, 2292, 288, 308, 644, 3084, 1109, 898, 2981, 49]"
1688,1688,"[2678, 703, 1058, 2292, 836, 308, 2537, 49, 1826, 3084]"
1689,1689,"[2678, 703, 2292, 1058, 836, 2537, 3084, 898, 1100, 1826]"
1690,1690,"[2678, 2292, 703, 308, 1058, 3084, 898, 288, 836, 644]"
1691,1691,"[2678, 2292, 1058, 703, 3084, 3042, 898, 836, 1109, 1262]"
1692,1692,"[2678, 2292, 1058, 703, 3042, 3084, 898, 1082, 684, 1262]"
1693,1693,"[2678, 2292, 308, 836, 3042, 3084, 898, 1262, 3176, 684]"
1694,1694,"[2678, 2292, 703, 1058, 836, 3084, 3042, 898, 49, 1262]"
1695,1695,"[2678, 703, 2292, 1058, 836, 898, 3084, 1826, 49, 3042]"
1696,1696,"[2678, 703, 2292, 288, 644, 1058, 3084, 838, 898, 2981]"
1697,1697,"[2678, 2292, 3084, 3042, 898, 1262, 644, 51, 288, 1082]"
1698,1698,"[2678, 2292, 703, 1058, 308, 3084, 898, 836, 288, 1262]"
1699,1699,"[2678, 703, 2292, 3042, 1826, 836, 308, 1100, 3084, 49]"
1700,1700,"[2678, 2292, 1058, 3084, 898, 644, 836, 1262, 1826, 684]"
1701,1701,"[2678, 703, 1058, 2292, 836, 1826, 1100, 49, 3084, 1262]"
1702,1702,"[2678, 2537, 703, 1058, 2292, 836, 308, 1826, 49, 3084]"
1703,1703,"[2678, 2292, 1058, 703, 308, 3084, 836, 1826, 898, 3042]"
1704,1704,"[2678, 2292, 703, 1058, 308, 3084, 288, 898, 644, 1109]"
1705,1705,"[2678, 2292, 1058, 308, 3042, 3084, 898, 836, 1826, 1262]"
1706,1706,"[2678, 2292, 1058, 703, 3084, 898, 3042, 1109, 836, 1262]"
1707,1707,"[2678, 703, 1058, 2292, 308, 1826, 836, 3042, 3084, 898]"
1708,1708,"[2678, 2537, 442, 3245, 1100, 703, 459, 3010, 1191, 243]"
1709,1709,"[2678, 2292, 1058, 703, 308, 3042, 836, 3084, 1826, 898]"
1710,1710,"[2537, 3245, 2678, 442, 694, 2866, 3481, 2911, 2963, 838]"
1711,1711,"[2678, 1058, 703, 2292, 1826, 3042, 3084, 898, 1262, 3176]"
1712,1712,"[2678, 1058, 703, 1100, 1826, 2292, 252, 796, 308, 836]"
1713,1713,"[2678, 2292, 308, 836, 3084, 1826, 3042, 898, 1262, 49]"
1714,1714,"[2678, 703, 2292, 1058, 308, 836, 3084, 3042, 1826, 898]"
1715,1715,"[2678, 2292, 703, 1058, 3084, 836, 3042, 1826, 898, 1262]"
1716,1716,"[2678, 2292, 703, 308, 1058, 3084, 898, 644, 1262, 288]"
1717,1717,"[2678, 2292, 1058, 703, 308, 3084, 3042, 898, 836, 1826]"
1718,1718,"[2678, 1058, 2292, 703, 3042, 1826, 308, 796, 836, 3084]"
1719,1719,"[2678, 2292, 1058, 703, 308, 3084, 3042, 898, 836, 1826]"
1720,1720,"[2678, 796, 1103, 252, 1826, 1058, 703, 2292, 3042, 836]"
1721,1721,"[2678, 703, 2292, 1058, 836, 308, 1826, 3084, 898, 49]"
1722,1722,"[2678, 703, 2292, 1058, 308, 836, 2537, 3084, 898, 49]"
1723,1723,"[2678, 2292, 1058, 703, 3084, 3042, 898, 836, 1826, 49]"
1724,1724,"[2678, 703, 1058, 2292, 836, 1826, 308, 49, 1100, 3042]"
1725,1725,"[3042, 2292, 1058, 3176, 308, 703, 3084, 1082, 836, 708]"
1726,1726,"[2678, 703, 2292, 1058, 308, 836, 898, 3084, 3042, 1262]"
1727,1727,"[2678, 2537, 703, 1058, 2292, 308, 836, 1826, 49, 3084]"
1728,1728,"[2678, 2292, 1058, 3042, 308, 703, 3084, 1826, 3176, 1082]"
1729,1729,"[2678, 2537, 703, 2292, 288, 644, 1058, 308, 3084, 1109]"
1730,1730,"[2678, 2537, 703, 288, 2292, 1058, 644, 308, 1109, 898]"
1731,1731,"[2678, 2292, 1058, 703, 3084, 836, 3042, 1826, 898, 49]"
1732,1732,"[2678, 2292, 3084, 3042, 898, 1826, 3176, 1262, 684, 796]"
1733,1733,"[2678, 2292, 703, 1058, 836, 3084, 898, 3042, 1109, 1262]"
1734,1734,"[2678, 1103, 1100, 3042, 252, 796, 1826, 2356, 2292, 3084]"
1735,1735,"[2678, 703, 2292, 1058, 2537, 836, 308, 49, 898, 1826]"
1736,1736,"[2678, 703, 836, 2292, 1058, 49, 1826, 308, 3042, 2840]"
1737,1737,"[2678, 2292, 703, 1058, 308, 836, 898, 3084, 3042, 1826]"
1738,1738,"[2678, 2292, 703, 1058, 3042, 3084, 898, 836, 1109, 1262]"
1739,1739,"[2678, 2292, 703, 1058, 308, 3042, 3084, 898, 2537, 644]"
1740,1740,"[2292, 703, 1058, 836, 3084, 898, 3042, 1262, 684, 49]"
1741,1741,"[2678, 2292, 308, 3084, 3042, 836, 898, 1826, 49, 1262]"
1742,1742,"[2678, 2292, 1058, 703, 308, 3084, 898, 836, 3042, 1262]"
1743,1743,"[2678, 703, 2292, 1058, 836, 3084, 898, 3042, 1826, 49]"
1744,1744,"[2678, 703, 2292, 1058, 836, 308, 1100, 49, 1826, 3084]"
1745,1745,"[2678, 2292, 308, 3084, 836, 1826, 898, 3042, 49, 684]"
1746,1746,"[2678, 796, 252, 1826, 1058, 2292, 3042, 703, 708, 308]"
1747,1747,"[2678, 2292, 1058, 3042, 703, 3084, 898, 1262, 684, 854]"
1748,1748,"[2678, 3042, 2292, 3084, 708, 1082, 308, 703, 1262, 1154]"
1749,1749,"[2678, 703, 2537, 1058, 2292, 836, 308, 49, 1100, 1826]"
1750,1750,"[2678, 703, 2292, 1058, 836, 308, 1826, 3084, 3042, 898]"
1751,1751,"[2678, 2292, 3084, 1826, 3042, 898, 1262, 684, 1100, 288]"
1752,1752,"[2678, 703, 2292, 1058, 836, 1826, 2537, 3084, 898, 49]"
1753,1753,"[2678, 1058, 703, 1826, 2292, 1100, 252, 796, 836, 3042]"
1754,1754,"[2678, 2292, 1058, 703, 3084, 898, 1109, 644, 684, 288]"
1755,1755,"[2678, 703, 2292, 288, 644, 308, 1058, 1109, 3084, 898]"
1756,1756,"[2678, 2292, 1058, 703, 308, 3084, 3042, 898, 836, 684]"
1757,1757,"[2678, 2292, 703, 1058, 308, 3084, 898, 1109, 288, 644]"
1758,1758,"[2678, 703, 1058, 2292, 2537, 836, 1826, 308, 49, 3084]"
1759,1759,"[2678, 2292, 703, 1058, 308, 3084, 898, 1109, 288, 644]"
1760,1760,"[963, 2678, 2137, 2719, 3060, 2723, 1120, 2721, 1469, 1103]"
1761,1761,"[2678, 703, 2292, 1058, 308, 836, 3042, 1826, 3084, 898]"
1762,1762,"[2678, 703, 2292, 1058, 308, 836, 3084, 898, 3042, 1826]"
1763,1763,"[2678, 2537, 703, 1058, 836, 2292, 1826, 49, 308, 288]"
1764,1764,"[2678, 1058, 703, 2292, 836, 3042, 3084, 1826, 898, 49]"
1765,1765,"[2678, 703, 2292, 308, 1058, 2537, 644, 1109, 898, 3084]"
1766,1766,"[2678, 2292, 3042, 1058, 703, 308, 3084, 1826, 898, 836]"
1767,1767,"[2678, 2292, 1058, 703, 308, 3084, 3042, 898, 836, 1826]"
1768,1768,"[2678, 2292, 1058, 308, 703, 3084, 3042, 898, 1826, 3176]"
1769,1769,"[2678, 2292, 1058, 703, 308, 3084, 836, 898, 3042, 1826]"
1770,1770,"[2678, 703, 2292, 1058, 308, 836, 3084, 898, 1826, 3042]"
1771,1771,"[2678, 2292, 3042, 3084, 308, 1058, 703, 898, 1109, 836]"
1772,1772,"[2678, 3042, 2292, 1058, 703, 3084, 796, 3176, 1826, 1082]"
1773,1773,"[2678, 703, 1058, 1100, 2292, 2537, 836, 308, 1826, 49]"
1774,1774,"[2678, 2292, 1058, 3042, 703, 3084, 3176, 1826, 1082, 898]"
1775,1775,"[2678, 703, 1058, 2292, 2537, 308, 836, 3084, 1826, 49]"
1776,1776,"[2678, 3042, 2292, 1058, 703, 308, 3084, 3176, 836, 1082]"
1777,1777,"[2678, 2292, 1058, 703, 3084, 3042, 898, 836, 1826, 684]"
1778,1778,"[2678, 2292, 1058, 703, 308, 3084, 3042, 898, 836, 1826]"
1779,1779,"[3042, 2292, 1058, 3176, 3084, 703, 1082, 898, 1262, 840]"
1780,1780,"[2678, 2292, 703, 2537, 308, 1058, 1109, 898, 3084, 644]"
1781,1781,"[2678, 703, 2292, 1058, 308, 836, 3084, 898, 3042, 1826]"
1782,1782,"[2678, 1058, 2292, 703, 308, 3042, 3084, 898, 1826, 836]"
1783,1783,"[2678, 3042, 2292, 1058, 703, 3084, 308, 3176, 1826, 836]"
1784,1784,"[2678, 2292, 1058, 308, 3042, 3084, 703, 3176, 898, 1826]"
1785,1785,"[2678, 2292, 1058, 308, 703, 3084, 898, 3042, 836, 1109]"
1786,1786,"[2678, 2292, 1058, 308, 3084, 3042, 703, 796, 3176, 898]"
1787,1787,"[2678, 703, 2292, 1058, 308, 2537, 836, 3084, 3042, 898]"
1788,1788,"[2678, 703, 1058, 2292, 308, 836, 1826, 3042, 3084, 898]"
1789,1789,"[2678, 2537, 703, 2719, 2721, 2720, 836, 3060, 1826, 243]"
1790,1790,"[2678, 3042, 2292, 1058, 3084, 3176, 1082, 1826, 252, 898]"
1791,1791,"[2678, 2292, 703, 1058, 308, 3084, 288, 1109, 898, 644]"
1792,1792,"[2678, 1058, 2292, 703, 3084, 3042, 1826, 898, 836, 3176]"
