,Element,Occurrence Count
1726,1726,"[2678, 703, 2292, 1058, 308, 836, 898, 3084, 3042, 1262, 49, 1109, 684, 840, 1150, 644, 3176, 288, 1114, 51, 2537, 1082, 708, 862, 2796, 512, 845, 2147, 854, 886, 1167, 2506, 3209, 1125, 1517, 3056, 576, 2955, 1096, 352, 1154, 1057, 3365, 2150, 835, 1105, 738, 1992, 2853, 2605]"
1727,1727,"[2678, 2537, 703, 1058, 2292, 308, 836, 1826, 49, 3084, 442, 288, 3042, 898, 1262, 1109, 1191, 684, 2840, 252, 644, 2356, 3365, 3245, 2721, 1469, 840, 838, 1991, 1114, 2024, 1162, 2720, 243, 459, 963, 3010, 1150, 2719, 3176, 694, 3060, 1140, 1006, 2911, 2986, 3370, 2137, 796, 2751]"
1728,1728,"[2678, 2292, 1058, 3042, 308, 703, 3084, 1826, 3176, 1082, 836, 898, 252, 1262, 684, 708, 1096, 840, 854, 49, 51, 1150, 1154, 1115, 1114, 2150, 1109, 286, 855, 1152, 1162, 845, 1100, 2501, 2796, 288, 1119, 3056, 1835, 1135, 1167, 2853, 1057, 644, 1098, 1517, 2697, 576, 2789, 1476]"
1729,1729,"[2678, 2537, 703, 2292, 288, 644, 1058, 308, 3084, 1109, 898, 2981, 838, 2911, 49, 836, 843, 837, 1006, 2840, 482, 650, 1262, 2350, 1527, 3245, 862, 1100, 886, 442, 2147, 512, 848, 1826, 2114, 1125, 1150, 684, 2024, 1991, 953, 1617, 840, 3057, 143, 352, 2514, 524, 3098, 3056]"
1730,1730,"[2678, 2537, 703, 288, 2292, 1058, 644, 308, 1109, 898, 49, 3084, 836, 2981, 843, 838, 2911, 1262, 1826, 837, 1100, 650, 2114, 1125, 848, 3057, 2840, 3056, 1006, 953, 2147, 886, 442, 1135, 1741, 1150, 93, 3098, 2796, 512, 862, 684, 482, 830, 1162, 842, 851, 1617, 352, 3245]"
1731,1731,"[2678, 2292, 1058, 703, 3084, 836, 3042, 1826, 898, 49, 684, 1262, 1109, 288, 3176, 840, 1100, 1150, 252, 2537, 644, 1114, 1162, 51, 708, 1082, 2796, 854, 3056, 1135, 1125, 845, 2147, 512, 2506, 862, 352, 1167, 576, 1057, 3057, 1517, 3209, 886, 3365, 2955, 1154, 2150, 738, 835]"
1732,1732,"[2678, 2292, 3084, 3042, 898, 1826, 3176, 1262, 684, 796, 1109, 854, 51, 1150, 288, 644, 1162, 845, 3056, 1057, 1135, 1154, 352, 1167, 1517, 3209, 2506, 2853, 1123, 738, 2697, 3057, 2147, 2804, 2605, 542, 2789, 3257, 123, 1125, 2898, 2955, 886, 2008, 2703, 714, 512, 3055, 1434, 690]"
1733,1733,"[2678, 2292, 703, 1058, 836, 3084, 898, 3042, 1109, 1262, 1826, 684, 49, 840, 644, 288, 3176, 51, 1114, 1162, 2537, 1100, 1082, 862, 3057, 2796, 252, 796, 2147, 886, 854, 708, 2506, 3209, 1125, 1517, 845, 3056, 352, 576, 1135, 1167, 1096, 1057, 738, 1105, 2150, 2981, 2853, 835]"
1734,1734,"[2678, 1103, 1100, 3042, 252, 796, 1826, 2356, 2292, 3084, 1058, 2723, 703, 3410, 1183, 1120, 3176, 3060, 836, 49, 308, 1835, 1166, 1123, 963, 582, 708, 1082, 3248, 2693, 1140, 1262, 1009, 2716, 1121, 854, 1114, 898, 3365, 572, 1154, 840, 1162, 2137, 1111, 684, 1102, 1051, 1697, 2719]"
1735,1735,"[2678, 703, 2292, 1058, 2537, 836, 308, 49, 898, 1826, 288, 1262, 3084, 1109, 644, 3042, 840, 1100, 1114, 1162, 1150, 684, 838, 862, 2796, 252, 2981, 512, 3365, 2840, 3176, 2911, 3056, 1125, 1135, 3057, 843, 796, 886, 708, 650, 51, 1006, 2147, 442, 2024, 1335, 1167, 2506, 835]"
1736,1736,"[2678, 703, 836, 2292, 1058, 49, 1826, 308, 3042, 2840, 3365, 3084, 1262, 288, 898, 1114, 838, 2024, 1191, 1162, 1991, 252, 840, 3245, 1109, 897, 2721, 2720, 1006, 3060, 644, 2719, 243, 2751, 1120, 2986, 1204, 1989, 3575, 796, 835, 2822, 2022, 2866, 1150, 2137, 1149, 1697, 2594, 2017]"
1737,1737,"[2678, 2292, 703, 1058, 308, 836, 898, 3084, 3042, 1826, 1262, 1109, 49, 684, 3176, 288, 1150, 644, 1100, 1114, 51, 1082, 1162, 252, 708, 2796, 854, 3056, 3057, 845, 1096, 862, 1135, 3209, 1167, 2506, 512, 2537, 2147, 1517, 886, 1125, 2150, 352, 1057, 1154, 2955, 738, 2853, 1152]"
1738,1738,"[2678, 2292, 703, 1058, 3042, 3084, 898, 836, 1109, 1262, 3176, 1826, 684, 644, 840, 49, 1150, 288, 854, 1082, 51, 1114, 845, 1162, 862, 708, 1167, 796, 352, 3209, 886, 1057, 3057, 2147, 2796, 1100, 252, 2506, 1517, 738, 2150, 2955, 2981, 576, 1992, 1152, 2853, 2501, 1125, 3056]"
1739,1739,"[2678, 2292, 703, 1058, 308, 3042, 3084, 898, 2537, 644, 1262, 49, 1826, 288, 1150, 684, 862, 1114, 512, 1162, 51, 2981, 886, 1100, 2147, 854, 3057, 352, 2796, 845, 1082, 2506, 3209, 838, 1125, 252, 1517, 738, 1992, 1105, 3056, 1135, 576, 3365, 2100, 1756, 650, 843, 1617, 2911]"
1740,1740,"[2292, 703, 1058, 836, 3084, 898, 3042, 1262, 684, 49, 288, 3176, 1162, 1114, 51, 2537, 862, 854, 1125, 845, 1517, 3056, 352, 1167, 1135, 2955, 1057, 738, 2150, 2981, 2100, 2605, 835, 1992, 2697, 542, 3365, 1434, 1154, 2804, 3257, 1152, 2501, 714, 3529, 2008, 885, 1053, 1615, 690]"
1741,1741,"[2678, 2292, 308, 3084, 3042, 836, 898, 1826, 49, 1262, 684, 3176, 288, 840, 1109, 1100, 1150, 1082, 644, 51, 854, 708, 1114, 1162, 1135, 2796, 3056, 2537, 845, 1167, 576, 1125, 1057, 2501, 352, 2506, 2147, 2150, 3057, 1517, 3209, 1154, 2955, 738, 1152, 1098, 2789, 1119, 2008, 886]"
1742,1742,"[2678, 2292, 1058, 703, 308, 3084, 898, 836, 3042, 1262, 1826, 1109, 684, 49, 3176, 1150, 288, 644, 51, 1082, 1114, 796, 1162, 708, 1096, 2796, 1100, 3057, 3056, 3209, 2506, 2147, 1517, 2150, 352, 862, 1135, 1057, 886, 1125, 576, 738, 2955, 2853, 1154, 2697, 2605, 1105, 542, 2804]"
1743,1743,"[2678, 703, 2292, 1058, 836, 3084, 898, 3042, 1826, 49, 1262, 1109, 288, 684, 1100, 2537, 3176, 644, 1114, 1162, 252, 51, 1082, 2796, 708, 854, 3056, 862, 3057, 1125, 845, 2147, 1167, 3365, 2506, 3209, 886, 352, 1517, 1057, 835, 1154, 738, 2150, 2501, 1992, 1152, 2008, 1434, 2853]"
1744,1744,"[2678, 703, 2292, 1058, 836, 308, 1100, 49, 1826, 3084, 898, 1262, 1109, 288, 3042, 644, 840, 684, 1150, 3365, 1114, 1162, 2840, 442, 252, 838, 862, 3176, 2796, 51, 2024, 1006, 2911, 835, 2981, 1125, 1191, 3057, 3056, 1135, 576, 796, 2147, 708, 886, 843, 1991, 650, 1335, 897]"
1745,1745,"[2678, 2292, 308, 3084, 836, 1826, 898, 3042, 49, 684, 1262, 288, 1109, 3176, 840, 1150, 1100, 796, 644, 1114, 1162, 51, 1082, 2796, 1135, 3056, 854, 2537, 1096, 845, 2147, 2506, 576, 3057, 512, 1154, 1517, 862, 3209, 1167, 352, 1057, 2150, 886, 2955, 738, 2501, 3365, 835, 2789]"
1746,1746,"[2678, 796, 252, 1826, 1058, 2292, 3042, 703, 708, 308, 3176, 1082, 1123, 3084, 836, 286, 1154, 1262, 1115, 1103, 1096, 898, 840, 1100, 49, 684, 1114, 1009, 1835, 1098, 854, 1162, 1051, 1152, 3056, 2789, 2796, 51, 2150, 1135, 855, 1150, 1476, 1119, 1106, 1148, 2501, 1156, 576, 2356]"
1747,1747,"[2678, 2292, 1058, 3042, 703, 3084, 898, 1262, 684, 854, 51, 644, 288, 352, 2796, 2150, 3209, 738, 2506, 1517, 2501, 2147, 3056, 2853, 576, 886, 1135, 1119, 1154, 2697, 2605, 542, 1125, 123, 2804, 3257, 714, 2100, 1115, 690, 1434, 1615, 2703, 1053, 2890, 3055, 286, 2702, 3208, 643]"
1748,1748,"[2678, 3042, 2292, 3084, 708, 1082, 308, 703, 1262, 1154, 1835, 898, 1162, 2356, 3056, 51, 1150, 1156, 1166, 576, 1167, 288, 3365, 3055, 1120, 1134, 3257, 3334, 3248, 2008, 1102, 1697, 1057, 2898, 3162, 671, 3060, 106, 3575, 2804, 3210, 2955, 3209, 1517, 352, 644, 123, 2697, 2605, 738]"
1749,1749,"[2678, 703, 2537, 1058, 2292, 836, 308, 49, 1100, 1826, 288, 898, 1262, 3084, 1109, 644, 3042, 1162, 1114, 3365, 442, 684, 838, 1150, 2840, 252, 2911, 2796, 1135, 1006, 1125, 843, 2024, 862, 1191, 3056, 1991, 512, 650, 796, 2981, 3176, 3057, 3245, 576, 2469, 2356, 835, 1335, 897]"
1750,1750,"[2678, 703, 2292, 1058, 836, 308, 1826, 3084, 3042, 898, 2537, 1262, 49, 1109, 840, 288, 1100, 684, 1114, 1150, 3176, 1162, 644, 252, 708, 796, 2796, 862, 51, 3365, 1082, 512, 854, 3056, 1167, 845, 1135, 3057, 2840, 838, 576, 835, 1125, 886, 352, 1154, 442, 2147, 3209, 2506]"
1751,1751,"[2678, 2292, 3084, 1826, 3042, 898, 1262, 684, 1100, 288, 1109, 1162, 1082, 644, 51, 2796, 854, 3056, 1096, 1125, 845, 1154, 3365, 2506, 3057, 2147, 2150, 2501, 1517, 3209, 1057, 352, 2955, 2789, 862, 835, 1119, 3257, 886, 2853, 2008, 738, 2898, 1434, 2804, 2605, 1134, 542, 1106, 93]"
1752,1752,"[2678, 703, 2292, 1058, 836, 1826, 2537, 3084, 898, 49, 3042, 1262, 1109, 288, 840, 684, 644, 1150, 1114, 3176, 3365, 51, 862, 2796, 708, 3056, 1082, 1135, 3057, 576, 1125, 2147, 886, 835, 854, 2840, 845, 1167, 2506, 3209, 2955, 352, 1517, 1154, 838, 1057, 2981, 650, 1992, 1096]"
1753,1753,"[2678, 1058, 703, 1826, 2292, 1100, 252, 796, 836, 3042, 308, 49, 3084, 3176, 708, 1103, 1262, 898, 1082, 288, 684, 1123, 840, 1835, 1114, 2356, 1098, 2537, 1154, 1162, 3060, 1135, 1183, 3365, 3056, 1150, 1096, 854, 2796, 1120, 3410, 582, 1115, 1109, 1121, 1166, 2723, 1051, 2789, 51]"
1754,1754,"[2678, 2292, 1058, 703, 3084, 898, 1109, 644, 684, 288, 3042, 1262, 1826, 1150, 51, 840, 49, 3176, 352, 2147, 2506, 1057, 886, 3057, 3209, 1517, 738, 1125, 2796, 3056, 1082, 862, 1162, 1105, 1114, 1096, 2150, 1135, 2981, 2853, 2100, 2605, 542, 845, 854, 2697, 123, 2955, 2804, 2537]"
1755,1755,"[2678, 703, 2292, 288, 644, 308, 1058, 1109, 3084, 898, 2981, 838, 2911, 836, 49, 843, 1262, 1100, 837, 650, 862, 1006, 2840, 2350, 512, 1527, 482, 1826, 886, 442, 848, 2147, 1159, 1150, 840, 953, 3245, 3057, 2114, 1125, 684, 851, 2024, 1991, 846, 3098, 1617, 143, 352, 3056]"
1756,1756,"[2678, 2292, 1058, 703, 308, 3084, 3042, 898, 836, 684, 1826, 1262, 3176, 1109, 840, 1150, 288, 51, 1082, 644, 796, 854, 1162, 1096, 1114, 2796, 1100, 3056, 2506, 1135, 845, 2147, 1517, 2150, 1057, 3057, 3209, 1125, 352, 886, 2501, 738, 2955, 2853, 862, 2605, 2697, 2804, 542, 1105]"
1757,1757,"[2678, 2292, 703, 1058, 308, 3084, 898, 1109, 288, 644, 1262, 684, 1826, 3042, 1150, 51, 2147, 886, 2537, 3057, 352, 862, 2981, 2506, 512, 3176, 1125, 1057, 3209, 1162, 1517, 2796, 1114, 3056, 738, 1105, 1135, 1082, 2100, 2955, 953, 1756, 2150, 2605, 2853, 1617, 885, 796, 542, 845]"
1758,1758,"[2678, 703, 1058, 2292, 2537, 836, 1826, 308, 49, 3084, 898, 1262, 3042, 288, 840, 1114, 3365, 684, 1162, 1109, 1150, 644, 3176, 2840, 2796, 1135, 3056, 1120, 51, 835, 1082, 576, 1154, 963, 3575, 1125, 897, 1121, 838, 862, 2024, 1204, 1469, 1697, 2469, 3334, 3057, 1134, 2720, 1167]"
1759,1759,"[2678, 2292, 703, 1058, 308, 3084, 898, 1109, 288, 644, 836, 1262, 49, 684, 1826, 840, 1150, 3042, 2537, 51, 2981, 2147, 886, 3057, 862, 352, 512, 1125, 1162, 2506, 3056, 1114, 2796, 1057, 3209, 3176, 1517, 738, 953, 1135, 1105, 1100, 1617, 2114, 2955, 1756, 848, 2100, 252, 843]"
1760,1760,"[963, 2678, 2137, 2719, 3060, 2723, 1120, 2721, 1469, 1103, 1100, 2537, 572, 1697, 442, 2716, 2720, 3357, 3126, 2009, 3575, 3290, 538, 459, 2015, 106, 1989, 1984, 2594, 996, 3365, 1149, 3010, 2986, 861, 2143, 1991, 3457, 897, 2693, 183, 1183, 3110, 3248, 2193, 2776, 2761, 2016, 3109, 1166]"
1761,1761,"[2678, 703, 2292, 1058, 308, 836, 3042, 1826, 3084, 898, 49, 1262, 3176, 684, 796, 840, 288, 1082, 1109, 708, 1114, 1150, 1162, 854, 51, 2537, 644, 2796, 1135, 3056, 1154, 845, 1167, 1123, 576, 3365, 2501, 2150, 1125, 1152, 3057, 1057, 2506, 1517, 3209, 2147, 1119, 2789, 2955, 352]"
1762,1762,"[2678, 703, 2292, 1058, 308, 836, 3084, 898, 3042, 1826, 1262, 49, 840, 1109, 684, 288, 3176, 1150, 644, 1114, 252, 796, 1162, 1082, 2537, 51, 708, 2796, 854, 3056, 845, 1167, 862, 3057, 1096, 1135, 512, 576, 3209, 1125, 2506, 2147, 1154, 3365, 1517, 2955, 886, 352, 2150, 1057]"
1763,1763,"[2678, 2537, 703, 1058, 836, 2292, 1826, 49, 308, 288, 1262, 3084, 898, 3365, 2840, 3245, 1114, 2721, 243, 3042, 838, 840, 2720, 3060, 1991, 2024, 2719, 1467, 3370, 1109, 2866, 2759, 684, 2986, 1006, 1150, 2137, 3357, 2963, 1120, 897, 2751, 644, 2962, 158, 2911, 3126, 796, 2796, 1989]"
1764,1764,"[2678, 1058, 703, 2292, 836, 3042, 3084, 1826, 898, 49, 1262, 684, 1100, 252, 3176, 288, 840, 1109, 796, 1150, 1114, 1162, 708, 1082, 644, 854, 51, 2796, 1135, 3056, 3365, 1125, 845, 1154, 1096, 576, 1167, 2506, 2501, 2147, 3057, 2955, 862, 1517, 835, 3209, 1123, 2150, 1098, 352]"
1765,1765,"[2678, 703, 2292, 308, 1058, 2537, 644, 1109, 898, 3084, 288, 836, 1262, 49, 2981, 840, 1150, 1826, 886, 2147, 862, 684, 3057, 512, 51, 352, 2506, 3209, 838, 953, 2350, 846, 843, 1114, 1125, 1057, 1162, 1617, 1517, 2911, 1105, 738, 1756, 2796, 650, 1100, 2100, 885, 3056, 848]"
1766,1766,"[2678, 2292, 3042, 1058, 703, 308, 3084, 1826, 898, 836, 1082, 1262, 684, 854, 252, 1096, 1150, 51, 1109, 1114, 845, 1100, 2150, 288, 1152, 1154, 1167, 2796, 855, 644, 1057, 1119, 3056, 352, 2853, 1517, 3209, 2506, 2008, 3412, 738, 2697, 2898, 2804, 123, 3257, 542, 2789, 2605, 2147]"
1767,1767,"[2678, 2292, 1058, 703, 308, 3084, 3042, 898, 836, 1826, 1262, 3176, 684, 840, 1109, 49, 1150, 1082, 51, 854, 644, 1114, 288, 708, 1162, 845, 2796, 1100, 2150, 1057, 352, 3209, 1167, 3056, 3057, 1517, 2506, 738, 1154, 2147, 1152, 862, 576, 2853, 512, 886, 2955, 2501, 2697, 855]"
1768,1768,"[2678, 2292, 1058, 308, 703, 3084, 3042, 898, 1826, 3176, 836, 796, 1262, 684, 1082, 252, 1096, 840, 708, 51, 854, 49, 1109, 1150, 2150, 1114, 288, 1154, 855, 1162, 1123, 845, 1115, 644, 2796, 3056, 1057, 1152, 1135, 2501, 286, 1517, 2853, 1100, 1119, 3209, 2506, 2697, 352, 1167]"
1769,1769,"[2678, 2292, 1058, 703, 308, 3084, 836, 898, 3042, 1826, 1262, 684, 840, 3176, 49, 1109, 1150, 1082, 796, 288, 252, 51, 1114, 644, 1162, 708, 1100, 854, 1096, 2796, 845, 3056, 1167, 2150, 1135, 3209, 3057, 1154, 1517, 2506, 576, 1057, 352, 862, 2147, 1152, 512, 2955, 1125, 2853]"
1770,1770,"[2678, 703, 2292, 1058, 308, 836, 3084, 898, 1826, 3042, 1262, 684, 49, 840, 1109, 3176, 288, 1150, 644, 51, 796, 1114, 1100, 1162, 1082, 708, 2796, 3056, 1135, 1096, 3057, 854, 1125, 2506, 576, 2147, 1517, 845, 3209, 512, 862, 2150, 886, 1167, 1057, 2955, 352, 1154, 2853, 738]"
1771,1771,"[2678, 2292, 3042, 3084, 308, 1058, 703, 898, 1109, 836, 3176, 684, 1262, 854, 644, 1826, 840, 1150, 51, 1082, 49, 845, 288, 1096, 1057, 352, 738, 1114, 3209, 2150, 708, 1162, 796, 2506, 1517, 1167, 862, 886, 2147, 2796, 3057, 512, 252, 2501, 2853, 2697, 3412, 2605, 1152, 123]"
1772,1772,"[2678, 3042, 2292, 1058, 703, 3084, 796, 3176, 1826, 1082, 252, 836, 898, 684, 708, 854, 1262, 1096, 840, 1123, 1150, 51, 288, 1114, 2501, 1162, 1154, 1100, 1109, 1152, 2150, 845, 1135, 2796, 1098, 1167, 3056, 1119, 855, 2789, 2008, 644, 1051, 1148, 1106, 1057, 3257, 2853, 3055, 2898]"
1773,1773,"[2678, 703, 1058, 1100, 2292, 2537, 836, 308, 1826, 49, 288, 3084, 1262, 898, 252, 442, 840, 3365, 1114, 3042, 1162, 1109, 684, 2356, 644, 1150, 2840, 1191, 3060, 796, 963, 1140, 1120, 1135, 2796, 3056, 1469, 2719, 1103, 708, 3575, 3176, 2721, 2720, 1204, 1125, 1697, 897, 576, 2137]"
1774,1774,"[2678, 2292, 1058, 3042, 703, 3084, 3176, 1826, 1082, 898, 836, 684, 1262, 854, 840, 286, 51, 288, 1114, 1154, 2501, 2150, 845, 1135, 2796, 3056, 855, 1119, 1167, 644, 1057, 2789, 3257, 2853, 1517, 2008, 2506, 2898, 352, 1106, 2804, 2697, 738, 542, 2955, 1148, 3055, 1125, 123, 1156]"
1775,1775,"[2678, 703, 1058, 2292, 2537, 308, 836, 3084, 1826, 49, 288, 3042, 898, 442, 1262, 1103, 3365, 3060, 1109, 1120, 2723, 840, 684, 1469, 644, 2137, 2721, 2720, 1114, 1162, 2840, 3176, 3056, 1135, 1204, 1150, 2796, 2716, 708, 1183, 93, 3334, 897, 582, 1697, 1082, 3575, 459, 1125, 3357]"
1776,1776,"[2678, 3042, 2292, 1058, 703, 308, 3084, 3176, 836, 1082, 898, 252, 1262, 684, 708, 840, 1096, 49, 1150, 1123, 51, 1114, 1115, 845, 2501, 1152, 1162, 1154, 286, 1109, 2150, 1167, 288, 2796, 1835, 1135, 3056, 1057, 2008, 644, 576, 2853, 2898, 352, 2789, 1106, 3209, 1517, 3257, 1148]"
1777,1777,"[2678, 2292, 1058, 703, 3084, 3042, 898, 836, 1826, 684, 1262, 3176, 49, 840, 1150, 288, 1082, 51, 644, 854, 708, 1162, 1114, 2796, 1096, 3056, 1135, 845, 1125, 2506, 1517, 2147, 3057, 2150, 3209, 1057, 1167, 352, 576, 2501, 512, 2955, 886, 738, 862, 2853, 1154, 3257, 1152, 1119]"
1778,1778,"[2678, 2292, 1058, 703, 308, 3084, 3042, 898, 836, 1826, 1262, 3176, 684, 1109, 840, 49, 1082, 1150, 288, 796, 854, 51, 644, 252, 708, 1096, 1114, 1162, 2796, 845, 1057, 2150, 3056, 352, 1135, 1167, 2506, 2501, 3057, 1517, 3209, 2147, 738, 1125, 2853, 576, 1152, 1154, 886, 2955]"
1779,1779,"[3042, 2292, 1058, 3176, 3084, 703, 1082, 898, 1262, 840, 684, 1114, 1152, 51, 2150, 855, 845, 2501, 3056, 288, 2789, 1476, 2853, 1106, 1051, 1057, 1103, 2697, 3055, 644, 3412, 2898, 2703, 1517, 2008, 3209, 2804, 3257, 352, 542, 2605, 1148, 2506, 3362, 738, 3057, 123, 3365, 1138, 1434]"
1780,1780,"[2678, 2292, 703, 2537, 308, 1058, 1109, 898, 3084, 644, 288, 836, 49, 1262, 2981, 838, 1826, 840, 1150, 862, 2350, 684, 843, 2911, 886, 2147, 650, 3057, 51, 352, 1162, 1114, 1617, 846, 1100, 953, 3042, 2506, 848, 1125, 3209, 851, 1006, 837, 1057, 2796, 2840, 1105, 565, 1756]"
1781,1781,"[2678, 703, 2292, 1058, 308, 836, 3084, 898, 3042, 1826, 1262, 1109, 49, 840, 288, 684, 644, 1150, 3176, 2537, 1100, 1114, 1162, 51, 1082, 252, 2796, 854, 708, 862, 3057, 512, 3056, 2147, 845, 1125, 1135, 2506, 886, 3209, 1167, 352, 576, 1517, 1096, 1057, 2955, 738, 2150, 3365]"
1782,1782,"[2678, 1058, 2292, 703, 308, 3042, 3084, 898, 1826, 836, 3176, 684, 1262, 796, 1082, 840, 49, 252, 854, 708, 1109, 1096, 1150, 51, 288, 1114, 1162, 644, 2796, 2150, 1100, 845, 1135, 2501, 3056, 1115, 1154, 1167, 1057, 1152, 855, 1517, 2506, 352, 1119, 286, 576, 3209, 2853, 1125]"
1783,1783,"[2678, 3042, 2292, 1058, 703, 3084, 308, 3176, 1826, 836, 898, 796, 1262, 854, 684, 1082, 252, 840, 49, 708, 1150, 1096, 1109, 51, 288, 845, 1114, 1162, 2501, 1167, 2796, 1152, 644, 2150, 1135, 3056, 1154, 1115, 1119, 1057, 1835, 2008, 286, 352, 576, 855, 2506, 1517, 3209, 738]"
1784,1784,"[2678, 2292, 1058, 308, 3042, 3084, 703, 3176, 898, 1826, 796, 1082, 684, 836, 1262, 854, 1096, 840, 708, 51, 1109, 49, 1150, 2150, 1115, 286, 1123, 855, 288, 845, 1114, 1154, 2796, 1162, 1057, 3056, 2501, 644, 1135, 1152, 2853, 352, 1517, 1119, 2697, 2506, 3209, 738, 1167, 1100]"
1785,1785,"[2678, 2292, 1058, 308, 703, 3084, 898, 3042, 836, 1109, 1262, 684, 3176, 1826, 644, 51, 49, 288, 1082, 854, 352, 1057, 1096, 1114, 845, 1162, 3209, 2506, 2147, 796, 886, 3057, 2796, 1517, 738, 708, 862, 2150, 252, 512, 3056, 1125, 1167, 2853, 1100, 1135, 2697, 1105, 2605, 2955]"
1786,1786,"[2678, 2292, 1058, 308, 3084, 3042, 703, 796, 3176, 898, 1826, 1082, 1096, 252, 836, 1262, 684, 708, 854, 840, 286, 1115, 51, 1123, 2150, 1154, 855, 49, 1109, 1150, 1114, 3056, 2796, 845, 1152, 1162, 1057, 1135, 288, 2501, 2789, 2853, 1119, 2697, 1517, 644, 352, 1100, 738, 3209]"
1787,1787,"[2678, 703, 2292, 1058, 308, 2537, 836, 3084, 3042, 898, 49, 1109, 1826, 288, 1262, 644, 1100, 684, 840, 1150, 3176, 1114, 1162, 862, 512, 252, 3365, 51, 838, 2796, 2981, 2147, 854, 886, 2840, 3057, 1125, 796, 708, 3056, 1135, 442, 1082, 650, 2506, 352, 1335, 843, 576, 2911]"
1788,1788,"[2678, 703, 1058, 2292, 308, 836, 1826, 3042, 3084, 898, 1262, 49, 684, 3176, 840, 252, 1150, 1109, 288, 796, 1100, 1114, 1162, 708, 1082, 644, 51, 2796, 854, 1135, 3056, 1125, 1096, 845, 1167, 3057, 1154, 2506, 2147, 862, 2955, 1517, 3209, 2150, 2501, 886, 1152, 3257, 352, 1057]"
1789,1789,"[2678, 2537, 703, 2719, 2721, 2720, 836, 3060, 1826, 243, 2137, 459, 3010, 2723, 3370, 3357, 1120, 2759, 3365, 1058, 3126, 2840, 1467, 2538, 1991, 338, 2024, 538, 3366, 2986, 2866, 2292, 288, 1989, 3109, 2761, 2066, 2751, 897, 2962, 2956, 2191, 2022, 1263, 1162, 2757, 2963, 1262, 3575, 1697]"
1790,1790,"[2678, 3042, 2292, 1058, 3084, 3176, 1082, 1826, 252, 898, 1096, 684, 836, 1262, 51, 2150, 1154, 1150, 845, 1114, 1119, 1162, 1835, 1135, 1167, 3056, 1098, 1476, 2789, 2697, 2703, 2804, 288, 1517, 3412, 3257, 542, 3055, 2898, 3209, 2605, 576, 123, 1156, 644, 1176, 738, 2008, 1110, 3362]"
1791,1791,"[2678, 2292, 703, 1058, 308, 3084, 288, 1109, 898, 644, 2537, 836, 49, 1262, 1826, 2981, 684, 1150, 840, 3042, 2147, 886, 862, 352, 512, 51, 3057, 1125, 2506, 1057, 1617, 838, 843, 1162, 3056, 650, 738, 2911, 2796, 3209, 1114, 2350, 1100, 2114, 848, 837, 1105, 953, 1135, 1517]"
1792,1792,"[2678, 1058, 2292, 703, 3084, 3042, 1826, 898, 836, 3176, 684, 1262, 1082, 840, 1096, 1109, 854, 1150, 51, 288, 1114, 1162, 644, 2150, 2796, 3056, 2501, 1154, 845, 1057, 855, 1152, 1167, 1119, 1517, 2506, 2853, 352, 3209, 2789, 1125, 3057, 3257, 2147, 2804, 738, 2697, 542, 2605, 2898]"
1793,1793,"[2678, 1826, 1058, 703, 2292, 708, 3042, 836, 3176, 1082, 1103, 3084, 1154, 1262, 286, 840, 1114, 898, 684, 1162, 854, 3056, 1135, 1051, 2789, 288, 2796, 1106, 1150, 51, 1148, 2501, 1121, 2150, 1156, 3060, 855, 1119, 1167, 1183, 845, 3410, 3362, 1131, 3365, 3055, 582, 2723, 835, 1109]"
1794,1794,"[2678, 2292, 1058, 703, 308, 836, 3084, 898, 3042, 1826, 1262, 49, 684, 1109, 840, 288, 1150, 3176, 644, 1100, 1162, 1114, 51, 796, 1082, 2796, 2537, 708, 3056, 1125, 854, 512, 862, 1135, 2147, 2506, 3057, 576, 845, 3209, 1517, 886, 2955, 1096, 1167, 352, 1057, 2150, 738, 1105]"
1795,1795,"[2678, 703, 2292, 1058, 308, 836, 3042, 3084, 898, 1262, 1826, 49, 840, 684, 3176, 288, 644, 1114, 1100, 51, 2537, 1162, 854, 252, 708, 845, 2796, 862, 3057, 1167, 1096, 3209, 3056, 2147, 886, 352, 1057, 1517, 1135, 1125, 2150, 1152, 738, 2501, 1154, 835, 2008, 3365, 1992, 1119]"
1796,1796,"[2678, 703, 2292, 308, 3084, 898, 3042, 1262, 49, 2537, 288, 1100, 684, 644, 1150, 1114, 51, 1082, 2796, 3056, 1135, 3365, 576, 1125, 2147, 886, 1517, 352, 1105, 2150, 738, 2981, 2501, 1434, 2853, 2100, 2840, 2605, 3257, 1835, 1134, 542, 838, 650, 3529, 1335, 1756, 1741, 714, 1252]"
1797,1797,"[2678, 2292, 1058, 308, 3084, 703, 3042, 898, 836, 1826, 1262, 3176, 684, 1082, 1109, 854, 51, 49, 1096, 708, 252, 1114, 845, 2150, 644, 1162, 1057, 288, 2796, 352, 1167, 3209, 738, 1517, 3056, 2853, 1154, 2697, 2506, 1152, 1135, 3057, 2501, 123, 2605, 1119, 1100, 542, 2804, 2147]"
1798,1798,"[2678, 703, 2292, 1058, 308, 836, 3084, 1826, 3042, 898, 1262, 1100, 3176, 840, 684, 288, 796, 252, 1114, 1109, 1150, 1162, 1082, 708, 644, 51, 2796, 3056, 1135, 1167, 845, 854, 3365, 1096, 1154, 3057, 1123, 1125, 2955, 1152, 835, 2150, 862, 3209, 2506, 2501, 2147, 1517, 1057, 352]"
