,Element,Occurrence Count
1767,1767,"[2678, 2292, 1058, 703, 308, 3084, 3042, 898, 836, 1826, 1262, 3176, 684, 840, 1109, 49, 1150, 1082, 51, 854]"
1768,1768,"[2678, 2292, 1058, 308, 703, 3084, 3042, 898, 1826, 3176, 836, 796, 1262, 684, 1082, 252, 1096, 840, 708, 51]"
1769,1769,"[2678, 2292, 1058, 703, 308, 3084, 836, 898, 3042, 1826, 1262, 684, 840, 3176, 49, 1109, 1150, 1082, 796, 288]"
1770,1770,"[2678, 703, 2292, 1058, 308, 836, 3084, 898, 1826, 3042, 1262, 684, 49, 840, 1109, 3176, 288, 1150, 644, 51]"
1771,1771,"[2678, 2292, 3042, 3084, 308, 1058, 703, 898, 1109, 836, 3176, 684, 1262, 854, 644, 1826, 840, 1150, 51, 1082]"
1772,1772,"[2678, 3042, 2292, 1058, 703, 3084, 796, 3176, 1826, 1082, 252, 836, 898, 684, 708, 854, 1262, 1096, 840, 1123]"
1773,1773,"[2678, 703, 1058, 1100, 2292, 2537, 836, 308, 1826, 49, 288, 3084, 1262, 898, 252, 442, 840, 3365, 1114, 3042]"
1774,1774,"[2678, 2292, 1058, 3042, 703, 3084, 3176, 1826, 1082, 898, 836, 684, 1262, 854, 840, 286, 51, 288, 1114, 1154]"
1775,1775,"[2678, 703, 1058, 2292, 2537, 308, 836, 3084, 1826, 49, 288, 3042, 898, 442, 1262, 1103, 3365, 3060, 1109, 1120]"
1776,1776,"[2678, 3042, 2292, 1058, 703, 308, 3084, 3176, 836, 1082, 898, 252, 1262, 684, 708, 840, 1096, 49, 1150, 1123]"
1777,1777,"[2678, 2292, 1058, 703, 3084, 3042, 898, 836, 1826, 684, 1262, 3176, 49, 840, 1150, 288, 1082, 51, 644, 854]"
1778,1778,"[2678, 2292, 1058, 703, 308, 3084, 3042, 898, 836, 1826, 1262, 3176, 684, 1109, 840, 49, 1082, 1150, 288, 796]"
1779,1779,"[3042, 2292, 1058, 3176, 3084, 703, 1082, 898, 1262, 840, 684, 1114, 1152, 51, 2150, 855, 845, 2501, 3056, 288]"
1780,1780,"[2678, 2292, 703, 2537, 308, 1058, 1109, 898, 3084, 644, 288, 836, 49, 1262, 2981, 838, 1826, 840, 1150, 862]"
1781,1781,"[2678, 703, 2292, 1058, 308, 836, 3084, 898, 3042, 1826, 1262, 1109, 49, 840, 288, 684, 644, 1150, 3176, 2537]"
1782,1782,"[2678, 1058, 2292, 703, 308, 3042, 3084, 898, 1826, 836, 3176, 684, 1262, 796, 1082, 840, 49, 252, 854, 708]"
1783,1783,"[2678, 3042, 2292, 1058, 703, 3084, 308, 3176, 1826, 836, 898, 796, 1262, 854, 684, 1082, 252, 840, 49, 708]"
1784,1784,"[2678, 2292, 1058, 308, 3042, 3084, 703, 3176, 898, 1826, 796, 1082, 684, 836, 1262, 854, 1096, 840, 708, 51]"
1785,1785,"[2678, 2292, 1058, 308, 703, 3084, 898, 3042, 836, 1109, 1262, 684, 3176, 1826, 644, 51, 49, 288, 1082, 854]"
1786,1786,"[2678, 2292, 1058, 308, 3084, 3042, 703, 796, 3176, 898, 1826, 1082, 1096, 252, 836, 1262, 684, 708, 854, 840]"
1787,1787,"[2678, 703, 2292, 1058, 308, 2537, 836, 3084, 3042, 898, 49, 1109, 1826, 288, 1262, 644, 1100, 684, 840, 1150]"
1788,1788,"[2678, 703, 1058, 2292, 308, 836, 1826, 3042, 3084, 898, 1262, 49, 684, 3176, 840, 252, 1150, 1109, 288, 796]"
1789,1789,"[2678, 2537, 703, 2719, 2721, 2720, 836, 3060, 1826, 243, 2137, 459, 3010, 2723, 3370, 3357, 1120, 2759, 3365, 1058]"
1790,1790,"[2678, 3042, 2292, 1058, 3084, 3176, 1082, 1826, 252, 898, 1096, 684, 836, 1262, 51, 2150, 1154, 1150, 845, 1114]"
1791,1791,"[2678, 2292, 703, 1058, 308, 3084, 288, 1109, 898, 644, 2537, 836, 49, 1262, 1826, 2981, 684, 1150, 840, 3042]"
1792,1792,"[2678, 1058, 2292, 703, 3084, 3042, 1826, 898, 836, 3176, 684, 1262, 1082, 840, 1096, 1109, 854, 1150, 51, 288]"
1793,1793,"[2678, 1826, 1058, 703, 2292, 708, 3042, 836, 3176, 1082, 1103, 3084, 1154, 1262, 286, 840, 1114, 898, 684, 1162]"
1794,1794,"[2678, 2292, 1058, 703, 308, 836, 3084, 898, 3042, 1826, 1262, 49, 684, 1109, 840, 288, 1150, 3176, 644, 1100]"
1795,1795,"[2678, 703, 2292, 1058, 308, 836, 3042, 3084, 898, 1262, 1826, 49, 840, 684, 3176, 288, 644, 1114, 1100, 51]"
1796,1796,"[2678, 703, 2292, 308, 3084, 898, 3042, 1262, 49, 2537, 288, 1100, 684, 644, 1150, 1114, 51, 1082, 2796, 3056]"
1797,1797,"[2678, 2292, 1058, 308, 3084, 703, 3042, 898, 836, 1826, 1262, 3176, 684, 1082, 1109, 854, 51, 49, 1096, 708]"
1798,1798,"[2678, 703, 2292, 1058, 308, 836, 3084, 1826, 3042, 898, 1262, 1100, 3176, 840, 684, 288, 796, 252, 1114, 1109]"
1799,1799,"[2678, 2292, 1058, 703, 308, 3042, 3084, 836, 898, 1826, 684, 1262, 49, 840, 1082, 1109, 854, 288, 708, 1150]"
1800,1800,"[2678, 2292, 703, 1058, 308, 3084, 898, 288, 836, 1109, 644, 2537, 49, 1262, 1826, 840, 684, 1150, 3042, 1100]"
1801,1801,"[2678, 2292, 1058, 703, 3042, 898, 836, 684, 1262, 1109, 51, 288, 708, 644, 3056, 2150, 845, 1135, 1057, 2506]"
1802,1802,"[2678, 2292, 703, 1058, 308, 3042, 3084, 836, 1826, 898, 49, 1262, 684, 3176, 1100, 252, 288, 1109, 840, 796]"
1803,1803,"[2678, 703, 1058, 2292, 1826, 308, 49, 3084, 796, 288, 1262, 3042, 898, 840, 1103, 1114, 2356, 708, 3176, 3365]"
1804,1804,"[2678, 2292, 1058, 703, 3084, 3042, 898, 836, 684, 1826, 3176, 1262, 840, 1109, 1150, 288, 51, 854, 644, 1096]"
1805,1805,"[2678, 2292, 1058, 703, 3084, 836, 1826, 3042, 898, 288, 684, 1262, 1109, 1100, 840, 3176, 644, 252, 1150, 1114]"
1806,1806,"[2678, 703, 2292, 1058, 308, 3042, 836, 3084, 1826, 898, 1262, 3176, 684, 840, 1082, 288, 1109, 1150, 708, 1114]"
1807,1807,"[2678, 2537, 703, 288, 2292, 644, 308, 3084, 1109, 2911, 838, 2981, 898, 837, 843, 49, 836, 1006, 482, 3245]"
1808,1808,"[2678, 2292, 703, 1058, 308, 3084, 898, 1109, 836, 288, 644, 1262, 1826, 684, 49, 840, 3042, 1150, 51, 3057]"
1809,1809,"[2678, 703, 2292, 1058, 308, 836, 898, 2537, 3084, 49, 1826, 1262, 3042, 288, 1109, 840, 644, 1100, 684, 1150]"
1810,1810,"[2678, 2292, 308, 1058, 3042, 3084, 703, 898, 1109, 836, 684, 3176, 1262, 644, 854, 1150, 840, 1826, 51, 49]"
1811,1811,"[2678, 2292, 703, 1058, 288, 1109, 644, 3084, 898, 836, 2981, 838, 1262, 1826, 684, 1150, 840, 862, 843, 512]"
1812,1812,"[2678, 703, 2292, 1058, 308, 898, 836, 3084, 1109, 288, 644, 2537, 1262, 49, 1826, 840, 1150, 684, 3042, 51]"
1813,1813,"[2678, 2292, 703, 1058, 308, 3084, 898, 836, 3042, 1109, 1262, 1826, 684, 840, 3176, 49, 644, 1150, 288, 51]"
1814,1814,"[2678, 2292, 703, 1058, 308, 836, 3084, 3042, 898, 1826, 1262, 49, 1109, 684, 840, 3176, 288, 1150, 644, 1100]"
1815,1815,"[2678, 2292, 703, 2537, 308, 1058, 1109, 898, 288, 3084, 644, 836, 49, 1262, 2981, 1826, 840, 838, 1150, 2350]"
1816,1816,"[2678, 2292, 1058, 3084, 3042, 898, 836, 1826, 1262, 3176, 684, 1109, 840, 49, 1150, 1082, 51, 796, 854, 288]"
1817,1817,"[2678, 703, 1058, 2292, 836, 308, 49, 1826, 442, 3084, 898, 288, 1262, 3042, 3365, 1109, 2840, 840, 1191, 1114]"
1818,1818,"[2678, 2292, 703, 1058, 3084, 898, 836, 1109, 288, 644, 2537, 1262, 49, 684, 2981, 862, 3042, 512, 51, 886]"
1819,1819,"[2678, 2292, 703, 1058, 3042, 308, 836, 1826, 3084, 898, 1262, 3176, 1100, 684, 796, 288, 1082, 1109, 708, 1114]"
1820,1820,"[2678, 703, 2292, 1058, 3042, 836, 1826, 1100, 308, 3084, 49, 2537, 252, 898, 3176, 1262, 288, 708, 840, 684]"
1821,1821,"[2678, 2292, 703, 1058, 308, 3084, 898, 288, 1109, 836, 644, 49, 1262, 1826, 2537, 684, 840, 1150, 3042, 2981]"
1822,1822,"[2678, 2537, 703, 2292, 644, 1109, 308, 288, 3084, 1058, 2981, 898, 2350, 838, 836, 2911, 843, 862, 49, 512]"
1823,1823,"[2678, 2292, 703, 308, 1058, 3084, 898, 1109, 288, 644, 836, 1262, 684, 3042, 49, 1826, 840, 1150, 51, 2147]"
1824,1824,"[2678, 442, 703, 1191, 2721, 1469, 459, 2720, 2719, 1058, 49, 243, 836, 3010, 3245, 2292, 2356, 2840, 3060, 2137]"
1825,1825,"[2678, 703, 2292, 1058, 308, 3042, 836, 3084, 1826, 898, 1262, 3176, 840, 49, 796, 684, 1082, 1100, 1150, 1114]"
1826,1826,"[2678, 2292, 1058, 703, 3084, 898, 1109, 836, 644, 288, 1262, 684, 3042, 1826, 51, 1150, 49, 352, 3176, 2147]"
1827,1827,"[2678, 2292, 3042, 1058, 3084, 703, 3176, 796, 1082, 1826, 898, 684, 252, 836, 854, 1262, 708, 840, 1123, 51]"
1828,1828,"[2678, 1100, 703, 1058, 1826, 836, 2292, 252, 2537, 1103, 308, 2356, 796, 3060, 963, 3365, 1120, 1262, 288, 2723]"
1829,1829,"[2678, 1058, 2292, 703, 3042, 308, 3084, 836, 1826, 898, 3176, 49, 1262, 684, 796, 1100, 840, 288, 1082, 854]"
1830,1830,"[2678, 2292, 1058, 703, 308, 3084, 3042, 898, 836, 684, 1826, 3176, 1262, 840, 49, 1109, 1150, 1082, 288, 796]"
1831,1831,"[2678, 2292, 1058, 308, 703, 3084, 898, 1109, 644, 836, 288, 684, 3042, 1262, 1826, 1150, 840, 51, 49, 3176]"
1832,1832,"[2678, 2292, 1058, 3042, 3084, 1826, 3176, 836, 796, 898, 1082, 684, 1262, 840, 708, 1096, 854, 49, 1150, 51]"
1833,1833,"[2678, 703, 1058, 2292, 836, 308, 2537, 1826, 49, 898, 3084, 1262, 3042, 288, 1109, 684, 840, 252, 1150, 1114]"
1834,1834,"[2678, 703, 1058, 2292, 836, 1826, 3084, 898, 1262, 3042, 288, 684, 840, 1109, 1150, 1114, 1162, 644, 708, 51]"
1835,1835,"[2678, 2292, 1058, 836, 3084, 1826, 898, 3042, 1262, 288, 1100, 252, 3176, 644, 1114, 1162, 51, 1082, 2796, 708]"
1836,1836,"[2678, 2292, 1058, 3042, 703, 3084, 836, 1826, 898, 3176, 1262, 1082, 854, 840, 708, 288, 1109, 1150, 51, 1114]"
1837,1837,"[2678, 703, 1100, 1058, 1826, 836, 2292, 49, 252, 2537, 308, 1262, 796, 288, 3084, 1114, 840, 3042, 898, 1162]"
1838,1838,"[2678, 1058, 2292, 703, 308, 3042, 836, 3084, 1826, 898, 1262, 684, 1100, 3176, 252, 288, 840, 796, 1109, 1150]"
1839,1839,"[2678, 2292, 1058, 703, 308, 3084, 836, 898, 3042, 1826, 1262, 684, 49, 840, 1109, 1150, 288, 644, 51, 796]"
1840,1840,"[2678, 2292, 1058, 3042, 703, 3084, 1826, 796, 3176, 836, 1082, 252, 898, 1262, 684, 708, 854, 840, 1096, 1123]"
1841,1841,"[2678, 2292, 703, 3084, 3042, 898, 684, 3176, 1826, 1262, 1109, 1150, 1082, 51, 644, 288, 854, 1162, 2796, 845]"
1842,1842,"[2678, 2292, 1058, 308, 3084, 703, 3042, 898, 3176, 1826, 836, 1082, 684, 1262, 854, 51, 49, 1109, 1150, 2150]"
1843,1843,"[2678, 2292, 308, 1058, 3084, 703, 898, 1109, 836, 3042, 684, 644, 1262, 288, 1826, 51, 840, 1150, 49, 3176]"
1844,1844,"[2678, 3042, 2292, 1058, 3084, 308, 3176, 796, 703, 1082, 1826, 854, 898, 252, 836, 708, 684, 1096, 1262, 840]"
1845,1845,"[2678, 2292, 3084, 898, 836, 3042, 1262, 1109, 1826, 840, 49, 3176, 644, 1150, 288, 51, 1082, 1114, 1162, 854]"
1846,1846,"[2678, 2292, 1058, 703, 3042, 3084, 836, 898, 1826, 684, 1262, 49, 840, 1109, 288, 796, 1150, 1082, 252, 854]"
1847,1847,"[2678, 703, 1058, 2292, 308, 836, 3084, 1826, 49, 898, 1262, 3042, 1100, 2537, 288, 684, 1109, 1150, 1162, 3176]"
1848,1848,"[2678, 2292, 1058, 703, 308, 3084, 3042, 836, 1826, 898, 1262, 3176, 840, 684, 49, 1082, 796, 252, 1150, 1109]"
1849,1849,"[2678, 703, 1058, 1100, 2292, 836, 1826, 49, 308, 2537, 252, 3042, 3084, 1262, 898, 2356, 288, 684, 442, 1103]"
1850,1850,"[2678, 1058, 2292, 1826, 703, 3042, 3176, 3084, 1082, 836, 708, 1262, 898, 1096, 684, 1154, 1115, 854, 1100, 51]"
1851,1851,"[2678, 2292, 1058, 703, 308, 3084, 3042, 836, 898, 1826, 3176, 1262, 684, 796, 49, 840, 1082, 1109, 288, 1150]"
1852,1852,"[2678, 2292, 308, 3084, 898, 836, 3042, 1109, 1262, 1826, 684, 644, 840, 49, 1150, 288, 3176, 51, 1114, 1162]"
1853,1853,"[2678, 2292, 1058, 3042, 308, 3084, 703, 3176, 1826, 1082, 252, 836, 708, 1262, 898, 1096, 684, 840, 854, 286]"
1854,1854,"[2678, 2292, 1058, 3042, 3084, 703, 3176, 898, 1826, 684, 796, 836, 1082, 1262, 854, 1096, 840, 708, 51, 1109]"
1855,1855,"[2678, 2292, 703, 1058, 308, 836, 3042, 3084, 898, 1109, 2537, 1262, 1826, 49, 684, 644, 1150, 3176, 288, 1114]"
1856,1856,"[2678, 703, 1058, 2292, 2537, 836, 1826, 308, 49, 3084, 3042, 1262, 898, 252, 288, 442, 840, 684, 1114, 1162]"
1857,1857,"[2678, 703, 2292, 1058, 308, 288, 644, 3084, 1109, 898, 836, 2981, 49, 838, 2911, 1262, 1826, 843, 684, 1150]"
1858,1858,"[2678, 2292, 1058, 703, 308, 3084, 898, 836, 288, 1262, 1826, 1109, 684, 3042, 644, 840, 51, 3176, 3056, 1057]"
1859,1859,"[2678, 2292, 703, 1058, 3042, 836, 3084, 898, 1262, 1826, 3176, 1109, 684, 1082, 1114, 644, 288, 854, 51, 845]"
1860,1860,"[2678, 2292, 703, 1058, 3042, 3084, 836, 898, 1262, 1826, 1109, 3176, 684, 1150, 1082, 644, 288, 1114, 854, 51]"
1861,1861,"[2678, 2292, 703, 1058, 308, 3084, 898, 836, 3042, 1109, 1262, 684, 1826, 644, 840, 1150, 49, 3176, 288, 51]"
1862,1862,"[2678, 2292, 308, 3084, 3042, 898, 3176, 1826, 1262, 1082, 796, 1109, 51, 252, 288, 644, 1162, 2796, 2150, 845]"
1863,1863,"[2678, 2292, 1058, 703, 308, 3084, 3042, 836, 898, 1826, 1262, 684, 3176, 840, 1109, 49, 1150, 1082, 288, 796]"
1864,1864,"[2678, 2292, 703, 1058, 288, 644, 3084, 1109, 898, 836, 2981, 1262, 1826, 1150, 2147, 684, 862, 840, 838, 843]"
1865,1865,"[2678, 703, 2292, 1058, 836, 1826, 3084, 49, 898, 1262, 3042, 684, 288, 1109, 1114, 1162, 1150, 3176, 796, 644]"
1866,1866,"[2678, 703, 1058, 836, 1826, 1100, 2292, 2537, 49, 288, 308, 796, 1262, 3042, 3084, 898, 840, 1114, 3365, 1162]"
1867,1867,"[2678, 703, 1058, 2537, 2292, 49, 308, 1262, 288, 3042, 898, 840, 3084, 1162, 3365, 442, 3060, 708, 2356, 1150]"
1868,1868,"[2678, 2292, 703, 1058, 308, 3084, 3042, 898, 1262, 1826, 684, 3176, 840, 49, 1150, 644, 288, 1082, 51, 854]"
1869,1869,"[2678, 2537, 703, 836, 1058, 2292, 49, 288, 838, 308, 1100, 644, 1109, 2840, 3084, 898, 442, 2911, 3042, 1262]"
1870,1870,"[2678, 2292, 703, 308, 1058, 3084, 898, 1109, 836, 644, 288, 1262, 3042, 840, 684, 49, 2537, 51, 1150, 352]"
1871,1871,"[2678, 2292, 3042, 1058, 703, 308, 3084, 898, 836, 3176, 1262, 684, 1826, 1109, 854, 1082, 1150, 644, 51, 845]"
1872,1872,"[2678, 703, 2292, 1058, 836, 288, 1826, 442, 898, 3084, 1262, 1109, 2840, 644, 838, 3365, 840, 3245, 3042, 2024]"
1873,1873,"[2678, 703, 2292, 1058, 308, 836, 3084, 898, 3042, 1262, 840, 2537, 684, 288, 1114, 1162, 1082, 644, 708, 51]"
1874,1874,"[2678, 2292, 703, 1058, 308, 836, 3084, 898, 3042, 1826, 49, 1262, 1109, 288, 684, 644, 1150, 1162, 51, 1082]"
1875,1875,"[2678, 2292, 1058, 703, 308, 3084, 3042, 836, 1826, 898, 1262, 49, 684, 3176, 840, 288, 796, 1109, 1082, 1150]"
1876,1876,"[2678, 2292, 703, 308, 1058, 3084, 898, 1109, 644, 836, 2537, 288, 1262, 1150, 49, 2981, 352, 1826, 3042, 684]"
1877,1877,"[2678, 703, 1058, 2292, 836, 308, 1826, 1100, 49, 3084, 3042, 898, 1262, 288, 252, 684, 840, 1114, 1109, 1162]"
1878,1878,"[2678, 703, 1058, 2292, 836, 3084, 1826, 3042, 898, 288, 1262, 684, 252, 3176, 840, 1109, 1150, 1162, 1114, 644]"
1879,1879,"[2678, 2292, 3084, 836, 898, 3042, 1826, 1262, 684, 3176, 1109, 288, 1082, 1114, 51, 708, 1162, 644, 854, 2796]"
1880,1880,"[2678, 2537, 442, 3245, 3010, 2840, 694, 459, 1991, 1191, 2866, 243, 838, 2024, 1467, 2986, 2721, 1469, 2963, 2538]"
1881,1881,"[2678, 2537, 703, 2292, 1058, 49, 308, 2840, 3365, 838, 288, 1262, 898, 2024, 1991, 1109, 3245, 1162, 840, 1006]"
1882,1882,"[2678, 2292, 703, 1058, 1109, 898, 644, 3084, 2537, 836, 288, 1262, 840, 2981, 49, 1150, 1826, 684, 886, 2147]"
1883,1883,"[2678, 2292, 3042, 3084, 898, 1262, 1109, 1826, 684, 644, 288, 51, 352, 1057, 2796, 1096, 2147, 2506, 886, 738]"
1884,1884,"[2678, 2292, 703, 1058, 308, 836, 3084, 898, 3042, 1109, 1262, 1826, 49, 644, 684, 840, 288, 2537, 1150, 3176]"
1885,1885,"[2678, 2292, 1058, 703, 308, 3084, 836, 898, 3042, 1826, 1262, 684, 49, 840, 1109, 3176, 1150, 288, 252, 644]"
1886,1886,"[2678, 2292, 703, 1058, 308, 3042, 3084, 898, 1109, 1262, 684, 644, 3176, 1826, 840, 1150, 49, 288, 1082, 854]"
1887,1887,"[2678, 2537, 442, 703, 1100, 1058, 2292, 3245, 836, 2840, 1991, 1191, 2024, 288, 838, 49, 308, 459, 3010, 694]"
1888,1888,"[2678, 703, 1058, 2292, 1826, 3042, 3084, 836, 3176, 898, 1262, 288, 684, 1082, 708, 1114, 1162, 1150, 1154, 854]"
1889,1889,"[2678, 703, 2292, 1058, 3042, 3084, 898, 1262, 3176, 49, 684, 1082, 1109, 1114, 708, 1162, 288, 854, 644, 2537]"
1890,1890,"[2678, 2292, 703, 1058, 3084, 3042, 836, 898, 1262, 1826, 1109, 3176, 684, 49, 288, 644, 1082, 854, 51, 2537]"
1891,1891,"[2678, 2292, 703, 1058, 308, 836, 3042, 1826, 3084, 898, 49, 1262, 3176, 684, 840, 252, 1100, 1109, 288, 1114]"
1892,1892,"[2678, 2292, 703, 308, 1058, 3084, 898, 1109, 836, 644, 1262, 288, 684, 840, 1826, 3042, 1150, 51, 49, 352]"
1893,1893,"[2678, 2292, 703, 1058, 3084, 898, 1109, 644, 836, 1262, 288, 684, 3042, 840, 49, 51, 2537, 862, 886, 2981]"
1894,1894,"[2678, 703, 2292, 1058, 308, 836, 3084, 898, 1826, 49, 3042, 1262, 1109, 2537, 288, 840, 684, 644, 1150, 1114]"
1895,1895,"[2678, 703, 2292, 1058, 308, 3084, 898, 3042, 1262, 644, 288, 684, 3176, 51, 886, 2796, 3057, 1125, 2506, 708]"
1896,1896,"[2678, 2292, 3084, 1109, 898, 644, 288, 1262, 3042, 352, 1150, 51, 886, 1057, 1826, 738, 2506, 3209, 3057, 1617]"
1897,1897,"[2678, 2292, 703, 3084, 3042, 898, 1826, 3176, 836, 684, 1262, 1082, 796, 840, 1109, 252, 1096, 51, 49, 854]"
1898,1898,"[2678, 2292, 3084, 898, 644, 1262, 288, 3042, 51, 352, 2147, 3209, 1517, 738, 1082, 1105, 2150, 3056, 2100, 2853]"
1899,1899,"[2678, 2292, 703, 1058, 308, 3042, 3084, 898, 836, 1109, 1262, 644, 684, 840, 1826, 49, 1150, 3176, 288, 2537]"
1900,1900,"[2678, 703, 2292, 836, 1058, 308, 49, 1826, 898, 3084, 1262, 2840, 838, 288, 442, 644, 3365, 3042, 840, 1114]"
1901,1901,"[2678, 703, 1058, 2292, 836, 308, 1826, 3084, 898, 3042, 1262, 684, 252, 1100, 840, 796, 3176, 288, 1114, 1162]"
1902,1902,"[2678, 2292, 308, 3084, 2537, 898, 3042, 1262, 288, 1109, 684, 1150, 644, 1114, 1162, 3176, 3365, 51, 2796, 1082]"
1903,1903,"[2678, 2292, 1058, 3042, 703, 308, 3084, 836, 1826, 3176, 898, 1262, 684, 1082, 854, 840, 708, 288, 1150, 1109]"
1904,1904,"[2678, 2292, 308, 3084, 703, 898, 1109, 3042, 644, 1262, 684, 288, 51, 840, 1150, 352, 1057, 49, 886, 738]"
1905,1905,"[2678, 703, 2292, 1058, 308, 3084, 898, 836, 288, 1109, 1826, 49, 1262, 644, 684, 840, 1150, 3042, 51, 1162]"
1906,1906,"[2678, 703, 2292, 1058, 308, 836, 3084, 898, 3042, 1262, 1826, 49, 840, 684, 288, 1150, 3176, 644, 1162, 51]"
1907,1907,"[2678, 2537, 703, 288, 2292, 1058, 836, 838, 644, 49, 1109, 3084, 898, 3042, 1100, 1826, 2840, 2981, 442, 862]"
1908,1908,"[2678, 3042, 1058, 2292, 796, 703, 3084, 1826, 3176, 252, 1082, 836, 708, 898, 684, 49, 1262, 1123, 854, 840]"
1909,1909,"[2678, 703, 442, 1058, 1100, 2292, 836, 3010, 3245, 308, 49, 1826, 243, 459, 694, 2721, 3370, 1467, 2720, 1191]"
1910,1910,"[2678, 703, 2292, 288, 1058, 3084, 2537, 644, 898, 836, 1826, 1262, 1125, 3056, 2981, 1135, 840, 684, 1100, 2114]"
1911,1911,"[2678, 1058, 2292, 3042, 703, 3084, 836, 1262, 898, 684, 2150, 51, 1051, 1135, 1106, 1121, 1110, 1109, 3055, 288]"
1912,1912,"[2678, 2537, 2292, 1100, 836, 308, 49, 1826, 288, 3084, 898, 1262, 442, 1109, 3042, 840, 644, 3365, 252, 1162]"
1913,1913,"[2678, 2292, 703, 308, 1058, 3084, 898, 1109, 644, 836, 288, 2537, 1262, 49, 840, 1826, 1150, 684, 2981, 862]"
1914,1914,"[2678, 703, 2292, 1058, 308, 836, 3084, 898, 3042, 1826, 1262, 49, 1109, 2537, 288, 840, 684, 644, 1150, 3176]"
1915,1915,"[2678, 703, 2292, 1058, 3084, 3042, 898, 1262, 49, 840, 288, 684, 3176, 644, 1114, 1162, 1082, 51, 2796, 3057]"
1916,1916,"[2678, 2292, 308, 3042, 3084, 3176, 898, 796, 836, 684, 1082, 1262, 840, 708, 1096, 49, 854, 1109, 51, 1150]"
1917,1917,"[2678, 703, 2292, 308, 1058, 644, 836, 1109, 288, 898, 3084, 1262, 2981, 49, 838, 862, 840, 1826, 1150, 512]"
1918,1918,"[2678, 2537, 442, 3245, 3010, 459, 243, 1191, 1467, 694, 703, 2721, 1100, 3370, 1991, 2538, 1469, 2866, 2720, 338]"
1919,1919,"[2537, 2678, 838, 2911, 3245, 2840, 1991, 1006, 2024, 843, 703, 288, 644, 2866, 482, 2963, 1191, 2981, 1109, 2986]"
1920,1920,"[2678, 2292, 703, 1058, 3042, 308, 3084, 898, 836, 1109, 1262, 3176, 684, 1826, 644, 840, 1150, 49, 854, 288]"
1921,1921,"[2678, 2292, 1058, 3084, 898, 288, 836, 1109, 644, 1262, 1826, 684, 1150, 3042, 51, 2147, 3057, 2981, 886, 862]"
1922,1922,"[2678, 2537, 703, 1100, 836, 442, 1058, 2292, 49, 1826, 2840, 308, 3365, 1191, 288, 3245, 838, 2024, 1991, 898]"
1923,1923,"[2678, 2537, 2292, 703, 644, 1109, 308, 898, 3084, 1058, 836, 2981, 288, 862, 1262, 1150, 2350, 886, 512, 2147]"
1924,1924,"[2678, 703, 2292, 1058, 308, 3042, 3084, 898, 1826, 1262, 1109, 840, 684, 288, 644, 1100, 1162, 1082, 51, 862]"
1925,1925,"[2678, 2292, 703, 1058, 3084, 898, 836, 288, 1262, 3042, 684, 49, 2537, 51, 2981, 886, 2147, 352, 1057, 1162]"
1926,1926,"[2678, 703, 2292, 1058, 308, 836, 898, 3084, 1826, 3042, 1262, 49, 1109, 840, 684, 288, 1150, 3176, 644, 1100]"
1927,1927,"[2678, 2292, 836, 1826, 3042, 3084, 1100, 898, 1262, 3176, 840, 796, 288, 1162, 1114, 1150, 1082, 2796, 854, 1135]"
1928,1928,"[2678, 703, 2292, 1058, 308, 3084, 898, 836, 1109, 288, 1262, 644, 1826, 49, 684, 840, 3042, 1150, 51, 3176]"
1929,1929,"[2678, 2292, 1058, 3042, 703, 3084, 1826, 796, 3176, 836, 1082, 898, 1262, 684, 708, 854, 49, 1096, 1123, 1115]"
1930,1930,"[2678, 2292, 1058, 703, 3042, 308, 3084, 1826, 836, 3176, 898, 49, 796, 1262, 1100, 684, 1082, 840, 708, 288]"
1931,1931,"[2678, 1058, 2292, 703, 3042, 3084, 1826, 836, 898, 3176, 796, 1262, 252, 1082, 684, 840, 708, 1150, 1096, 854]"
1932,1932,"[2678, 1058, 703, 2292, 1826, 3042, 308, 3084, 796, 836, 252, 3176, 49, 1100, 898, 1262, 1082, 708, 684, 288]"
1933,1933,"[2678, 2292, 1058, 703, 308, 3084, 3042, 898, 836, 1826, 1262, 684, 3176, 840, 796, 49, 1082, 252, 1109, 1150]"
1934,1934,"[2678, 703, 1058, 2292, 1100, 836, 308, 1826, 3042, 49, 2537, 3084, 898, 1262, 288, 252, 684, 3176, 840, 796]"
1935,1935,"[2678, 2292, 703, 1058, 308, 3084, 836, 3042, 898, 1826, 1262, 49, 684, 840, 1109, 3176, 288, 1150, 644, 1082]"
1936,1936,"[2678, 2292, 1058, 703, 3042, 3084, 1826, 3176, 836, 898, 1262, 684, 840, 1096, 1150, 1114, 288, 51, 1154, 1162]"
1937,1937,"[2678, 2292, 3084, 898, 836, 288, 1109, 1262, 644, 3042, 49, 840, 1150, 51, 352, 3176, 1057, 2147, 2506, 3209]"
1938,1938,"[2678, 2292, 308, 3084, 898, 1109, 644, 836, 288, 3042, 1262, 684, 840, 1150, 51, 1826, 49, 352, 886, 1057]"
1939,1939,"[2678, 703, 1058, 2292, 308, 836, 1826, 3084, 898, 1262, 3042, 288, 840, 684, 2537, 1109, 1114, 1162, 1150, 3176]"
1940,1940,"[2678, 703, 2292, 1058, 898, 3084, 288, 644, 1262, 1826, 3042, 684, 2981, 2840, 3365, 650, 1125, 3057, 2796, 2147]"
